"velocity:0","velocity:1","velocity:2","u_f:0","u_f:1","u_f:2","p_f","p_c","p","T","porosity","peridotite","density","viscosity","thermal_expansivity","porosity_change","peridotite_change","nonadiabatic_temperature","nonadiabatic_pressure","melt_density","permeability","melt_viscosity","compaction_viscosity","melt_fraction","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2","velocity:0","velocity:1","velocity:2","u_f:0","u_f:1","u_f:2","p_f","p_c","p","T","porosity","peridotite","density","viscosity","thermal_expansivity","porosity_change","peridotite_change","nonadiabatic_temperature","nonadiabatic_pressure","melt_density","permeability","melt_viscosity","compaction_viscosity","melt_fraction","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2","velocity:0","velocity:1","velocity:2","u_f:0","u_f:1","u_f:2","p_f","p_c","p","T","porosity","peridotite","density","viscosity","thermal_expansivity","porosity_change","peridotite_change","nonadiabatic_temperature","nonadiabatic_pressure","melt_density","permeability","melt_viscosity","compaction_viscosity","melt_fraction","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2","velocity:0","velocity:1","velocity:2","u_f:0","u_f:1","u_f:2","p_f","p_c","p","T","porosity","peridotite","density","viscosity","thermal_expansivity","porosity_change","peridotite_change","nonadiabatic_temperature","nonadiabatic_pressure","melt_density","permeability","melt_viscosity","compaction_viscosity","melt_fraction","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0.050066,0,2.9708e-44,-6.1128e-30,0,3.0035e+09,-4.3611e+06,2.9992e+09,1639.6,-8.9139e-12,1.4748e-06,3432.8,5.0047e+18,3.5e-05,0,0,-0.31105,-7.215e+06,3060,2.6584e-39,10,2.5024e+22,0,1,12000,0,12000,0,0,0.05,0,-2.829e-31,3.0336e-14,0,2.9993e+09,286.23,2.9993e+09,1639.6,2.0187e-07,-6.0377e-07,3432.8,5.0048e+18,3.5e-05,0,0,-0.31267,-7.0974e+06,3060,7.9533e-29,10,2.5024e+22,0,1,12000,0,12000,0,0,0.050066,0,-1.4013e-44,-6.1128e-30,0,3.0026e+09,-4.3611e+06,2.9983e+09,1639.6,2.6371e-11,1.677e-06,3432.8,5.0047e+18,3.5e-05,0,0,-0.31123,-8.1227e+06,3059.9,4.4377e-38,10,2.5024e+22,0,1,12000,0,12000,0,0,0.050066,0,-1.1042e-43,-6.1128e-30,0,3.0034e+09,-4.3612e+06,2.9991e+09,1639.6,1.0198e-11,1.6788e-06,3432.8,5.0047e+18,3.5e-05,0,0,-0.31123,-7.3155e+06,3060,5.0415e-38,10,2.5024e+22,0,1,12000,0,12000,0
0,0.050067,0,5.2577e-44,-1.0918e-29,0,2.9967e+09,-4.3612e+06,2.9923e+09,1639.5,5.0063e-11,6.7936e-07,3432.8,5.0048e+18,3.5e-05,0,0,-0.31583,-7.215e+06,3059.4,6.9118e-39,10,2.5024e+22,0,1,12200,0,12200,0,0,0.05,0,-5.0527e-31,5.4182e-14,0,2.9924e+09,-1060.3,2.9924e+09,1639.5,9.141e-08,-5.576e-07,3432.8,5.0048e+18,3.5e-05,0,0,-0.3175,-7.0973e+06,3059.4,4.772e-29,10,2.5024e+22,0,1,12200,0,12200,0,0,0.050067,0,-2.5223e-44,-1.0918e-29,0,2.9958e+09,-4.3612e+06,2.9914e+09,1639.5,1.5744e-10,3.0661e-07,3432.7,5.0048e+18,3.5e-05,0,0,-0.31602,-8.1227e+06,3059.3,1.1538e-37,10,2.5024e+22,0,1,12200,0,12200,0,0,0.050067,0,-1.9741e-43,-1.0918e-29,0,2.9966e+09,-4.3612e+06,2.9922e+09,1639.5,1.5389e-10,2.8151e-07,3432.7,5.0048e+18,3.5e-05,0,0,-0.31602,-7.3154e+06,3059.4,1.3108e-37,10,2.5024e+22,0,1,12200,0,12200,0
0,0.050068,0,7.5446e-44,-1.5723e-29,0,2.9898e+09,-4.3613e+06,2.9855e+09,1639.4,1.0904e-10,-1.1606e-07,3432.7,5.0049e+18,3.5e-05,0,0,-0.32061,-7.2149e+06,3058.8,1.1165e-38,10,2.5024e+22,0,1,12400,0,12400,0,0,0.05,0,-7.2765e-31,7.8027e-14,0,2.9856e+09,-2406.7,2.9856e+09,1639.4,-1.9054e-08,-5.1143e-07,3432.7,5.0049e+18,3.5e-05,0,0,-0.32234,-7.0973e+06,3058.8,1.5907e-29,10,2.5025e+22,0,1,12400,0,12400,0,0,0.050068,0,-3.6434e-44,-1.5723e-29,0,2.9889e+09,-4.3612e+06,2.9845e+09,1639.4,2.8851e-10,-1.0638e-06,3432.7,5.0049e+18,3.5e-05,0,0,-0.3208,-8.1226e+06,3058.7,1.8638e-37,10,2.5024e+22,0,1,12400,0,12400,0,0,0.050068,0,-2.8441e-43,-1.5723e-29,0,2.9897e+09,-4.3613e+06,2.9854e+09,1639.4,2.9758e-10,-1.1158e-06,3432.7,5.0049e+18,3.5e-05,0,0,-0.3208,-7.3154e+06,3058.8,2.1174e-37,10,2.5024e+22,0,1,12400,0,12400,0
0,0.050069,0,1.5347e-43,-3.2128e-29,0,2.9829e+09,-4.3613e+06,2.9786e+09,1639.3,1.0923e-10,-1.5211e-07,3432.6,5.005e+18,3.5e-05,0,0,-0.32562,-7.2149e+06,3058.2,1.1165e-38,10,2.5025e+22,0,1,12600,0,12600,0,0,0.05,0,-1.4869e-30,1.5944e-13,0,2.9787e+09,-2436.4,2.9787e+09,1639.3,-1.1631e-08,-5.9932e-07,3432.6,5.005e+18,3.5e-05,0,0,-0.32741,-7.0973e+06,3058.2,2.5558e-29,10,2.5025e+22,0,1,12600,0,12600,0,0,0.050069,0,-7.4773e-44,-3.2128e-29,0,2.982e+09,-4.3613e+06,2.9777e+09,1639.3,2.7453e-10,-9.9639e-07,3432.6,5.005e+18,3.5e-05,0,0,-0.32582,-8.1225e+06,3058.2,1.8638e-37,10,2.5025e+22,0,1,12600,0,12600,0,0,0.050069,0,-5.8103e-43,-3.2128e-29,0,2.9828e+09,-4.3613e+06,2.9785e+09,1639.3,2.8625e-10,-1.0576e-06,3432.6,5.005e+18,3.5e-05,0,0,-0.32582,-7.3153e+06,3058.2,2.1174e-37,10,2.5025e+22,0,1,12600,0,12600,0
0,0.05007,0,2.8665e-43,-6.0132e-29,0,2.9761e+09,-4.3614e+06,2.9717e+09,1639.2,5.0622e-11,5.712e-07,3432.5,5.005e+18,3.5e-05,0,0,-0.33087,-7.2148e+06,3057.7,6.9118e-39,10,2.5025e+22,0,1,12800,0,12800,0,0,0.05,0,-2.7829e-30,2.9842e-13,0,2.9718e+09,-1149.2,2.9718e+09,1639.2,1.1368e-07,-8.2129e-07,3432.5,5.0051e+18,3.5e-05,0,0,-0.33272,-7.0972e+06,3057.7,7.6673e-29,10,2.5025e+22,0,1,12800,0,12800,0,0,0.05007,0,-1.4024e-43,-6.0133e-29,0,2.9752e+09,-4.3614e+06,2.9708e+09,1639.2,1.155e-10,5.0872e-07,3432.5,5.0051e+18,3.5e-05,0,0,-0.33108,-8.1225e+06,3057.6,1.1538e-37,10,2.5025e+22,0,1,12800,0,12800,0,0,0.05007,0,-1.0873e-42,-6.0133e-29,0,2.976e+09,-4.3614e+06,2.9716e+09,1639.2,1.199e-10,4.5596e-07,3432.5,5.0051e+18,3.5e-05,0,0,-0.33108,-7.3153e+06,3057.7,1.3108e-37,10,2.5025e+22,0,1,12800,0,12800,0
0,0.050071,0,4.1983e-43,-8.8137e-29,0,2.9692e+09,-4.3615e+06,2.9649e+09,1639.1,-7.9824e-12,1.2945e-06,3432.5,5.0051e+18,3.5e-05,0,0,-0.33612,-7.2148e+06,3057.1,2.6584e-39,10,2.5026e+22,0,1,13000,0,13000,0,0,0.05,0,-4.079e-30,4.374e-13,0,2.965e+09,137.91,2.965e+09,1639.1,2.3899e-07,-1.0433e-06,3432.5,5.0051e+18,3.5e-05,0,0,-0.33802,-7.0972e+06,3057.1,1.2779e-28,10,2.5026e+22,0,1,13000,0,13000,0,0,0.050071,0,-2.0571e-43,-8.8137e-29,0,2.9683e+09,-4.3615e+06,2.9639e+09,1639.1,-4.3532e-11,2.0138e-06,3432.4,5.0051e+18,3.5e-05,0,0,-0.33633,-8.1224e+06,3057,4.4377e-38,10,2.5026e+22,0,1,13000,0,13000,0,0,0.050071,0,-1.5936e-42,-8.8137e-29,0,2.9691e+09,-4.3615e+06,2.9648e+09,1639.1,-4.645e-11,1.9695e-06,3432.5,5.0051e+18,3.5e-05,0,0,-0.33633,-7.3153e+06,3057.1,5.0415e-38,10,2.5026e+22,0,1,13000,0,13000,0
0,0.050073,0,7.9414e-43,-1.6685e-28,0,2.9624e+09,-4.3616e+06,2.958e+09,1639,-1.393e-11,1.4342e-06,3432.4,5.0052e+18,3.5e-05,0,0,-0.34157,-7.2147e+06,3056.5,5.641e-39,10,2.5026e+22,0,1,13200,0,13200,0,0,0.05,0,-7.7219e-30,8.2803e-13,0,2.9581e+09,665.92,2.9581e+09,1639,2.8633e-07,-1.2499e-06,3432.4,5.0052e+18,3.5e-05,0,0,-0.34353,-7.0972e+06,3056.5,1.4069e-28,10,2.5026e+22,0,1,13200,0,13200,0,0,0.050073,0,-3.8922e-43,-1.6685e-28,0,2.9614e+09,-4.3615e+06,2.9571e+09,1639,-8.1063e-11,2.5217e-06,3432.4,5.0052e+18,3.5e-05,0,0,-0.34178,-8.1223e+06,3056.4,3.1035e-38,10,2.5026e+22,0,1,13200,0,13200,0,0,0.050073,0,-3.0163e-42,-1.6685e-28,0,2.9623e+09,-4.3616e+06,2.9579e+09,1639,-8.7198e-11,2.4886e-06,3432.4,5.0052e+18,3.5e-05,0,0,-0.34178,-7.3152e+06,3056.5,3.1999e-38,10,2.5026e+22,0,1,13200,0,13200,0
0,0.050074,0,1.5704e-42,-3.3007e-28,0,2.9555e+09,-4.3616e+06,2.9511e+09,1638.9,6.7884e-11,6.0117e-07,3432.3,5.0053e+18,3.5e-05,0,0,-0.34733,-7.2147e+06,3055.9,2.0684e-38,10,2.5026e+22,0,1,13400,0,13400,0,0,0.05,0,-1.5276e-29,1.6381e-12,0,2.9512e+09,-71.324,2.9512e+09,1638.9,2.0374e-07,-1.431e-06,3432.3,5.0053e+18,3.5e-05,0,0,-0.34935,-7.0971e+06,3055.9,8.9908e-29,10,2.5027e+22,0,1,13400,0,13400,0,0,0.050074,0,-7.6948e-43,-3.3007e-28,0,2.9546e+09,-4.3616e+06,2.9502e+09,1638.9,8.3902e-11,1.3675e-06,3432.3,5.0053e+18,3.5e-05,0,0,-0.34755,-8.1223e+06,3055.9,1.1379e-37,10,2.5027e+22,0,1,13400,0,13400,0,0,0.050074,0,-5.9664e-42,-3.3007e-28,0,2.9554e+09,-4.3616e+06,2.951e+09,1638.9,8.1387e-11,1.3502e-06,3432.3,5.0053e+18,3.5e-05,0,0,-0.34755,-7.3152e+06,3055.9,1.1733e-37,10,2.5027e+22,0,1,13400,0,13400,0
0,0.050075,0,2.3466e-42,-4.933e-28,0,2.9486e+09,-4.3617e+06,2.9443e+09,1638.8,1.497e-10,-2.3187e-07,3432.2,5.0054e+18,3.5e-05,0,0,-0.35309,-7.2147e+06,3055.4,3.5726e-38,10,2.5027e+22,0,1,13600,0,13600,0,0,0.05,0,-2.283e-29,2.4481e-12,0,2.9444e+09,-808.57,2.9444e+09,1638.8,1.2115e-07,-1.6122e-06,3432.2,5.0054e+18,3.5e-05,0,0,-0.35518,-7.0971e+06,3055.4,3.9125e-29,10,2.5027e+22,0,1,13600,0,13600,0,0,0.050075,0,-1.1497e-42,-4.933e-28,0,2.9477e+09,-4.3616e+06,2.9434e+09,1638.8,2.4887e-10,2.1324e-07,3432.2,5.0054e+18,3.5e-05,0,0,-0.35332,-8.1222e+06,3055.3,1.9655e-37,10,2.5027e+22,0,1,13600,0,13600,0,0,0.050075,0,-8.9165e-42,-4.933e-28,0,2.9485e+09,-4.3617e+06,2.9442e+09,1638.8,2.4997e-10,2.1188e-07,3432.2,5.0054e+18,3.5e-05,0,0,-0.35332,-7.3151e+06,3055.3,2.0266e-37,10,2.5027e+22,0,1,13600,0,13600,0
0,0.050076,0,4.0602e-42,-8.5355e-28,0,2.9418e+09,-4.3618e+06,2.9374e+09,1638.7,1.836e-10,-5.9914e-07,3432.2,5.0055e+18,3.5e-05,0,0,-0.359,-7.2146e+06,3054.8,4.3248e-38,10,2.5027e+22,0,1,13800,0,13800,0,0,0.05,0,-3.9503e-29,4.236e-12,0,2.9375e+09,-792.03,2.9375e+09,1638.7,6.0121e-08,-1.5841e-06,3432.2,5.0055e+18,3.5e-05,0,0,-0.36115,-7.0971e+06,3054.8,1.0957e-30,10,2.5028e+22,0,1,13800,0,13800,0,0,0.050076,0,-1.9892e-42,-8.5355e-28,0,2.9409e+09,-4.3617e+06,2.9365e+09,1638.7,3.2698e-10,-4.6744e-07,3432.1,5.0055e+18,3.5e-05,0,0,-0.35923,-8.1222e+06,3054.7,2.3793e-37,10,2.5027e+22,0,1,13800,0,13800,0,0,0.050076,0,-1.5428e-41,-8.5355e-28,0,2.9417e+09,-4.3618e+06,2.9373e+09,1638.7,3.2972e-10,-4.5973e-07,3432.2,5.0055e+18,3.5e-05,0,0,-0.35923,-7.3151e+06,3054.8,2.4532e-37,10,2.5027e+22,0,1,13800,0,13800,0
0,0.050077,0,8.586e-42,-1.8049e-27,0,2.9349e+09,-4.3619e+06,2.9305e+09,1638.6,7.3789e-11,4.3087e-07,3432.1,5.0056e+18,3.5e-05,0,0,-0.36533,-7.2146e+06,3054.2,2.8205e-38,10,2.5028e+22,0,1,14000,0,14000,0,0,0.05,0,-8.3531e-29,8.9572e-12,0,2.9307e+09,1485.9,2.9307e+09,1638.6,6.3773e-08,-9.284e-07,3432.1,5.0056e+18,3.5e-05,0,0,-0.36754,-7.097e+06,3054.2,1.3271e-30,10,2.5028e+22,0,1,14000,0,14000,0,0,0.050077,0,-4.2061e-42,-1.8049e-27,0,2.934e+09,-4.3618e+06,2.9296e+09,1638.6,1.4453e-10,2.7252e-07,3432.1,5.0056e+18,3.5e-05,0,0,-0.36556,-8.1221e+06,3054.1,1.5517e-37,10,2.5028e+22,0,1,14000,0,14000,0,0,0.050077,0,-3.2624e-41,-1.8049e-27,0,2.9348e+09,-4.3619e+06,2.9304e+09,1638.6,1.4294e-10,2.6895e-07,3432.1,5.0056e+18,3.5e-05,0,0,-0.36556,-7.3151e+06,3054.2,1.5999e-37,10,2.5028e+22,0,1,14000,0,14000,0
0,0.050078,0,1.3112e-41,-2.7562e-27,0,2.928e+09,-4.362e+06,2.9237e+09,1638.5,-3.6027e-11,1.4609e-06,3432,5.0057e+18,3.5e-05,0,0,-0.37166,-7.2146e+06,3053.6,1.3162e-38,10,2.5028e+22,0,1,14200,0,14200,0,0,0.05,0,-1.2756e-28,1.3678e-11,0,2.9238e+09,3763.8,2.9238e+09,1638.5,6.7426e-08,-2.7269e-07,3432,5.0057e+18,3.5e-05,0,0,-0.37394,-7.097e+06,3053.6,1.5586e-30,10,2.5029e+22,0,1,14200,0,14200,0,0,0.050078,0,-6.4231e-42,-2.7562e-27,0,2.9271e+09,-4.3619e+06,2.9228e+09,1638.5,-3.7913e-11,1.0125e-06,3432,5.0057e+18,3.5e-05,0,0,-0.3719,-8.1221e+06,3053.5,7.2414e-38,10,2.5028e+22,0,1,14200,0,14200,0,0,0.050078,0,-4.982e-41,-2.7562e-27,0,2.9279e+09,-4.362e+06,2.9236e+09,1638.5,-4.3844e-11,9.9762e-07,3432,5.0057e+18,3.5e-05,0,0,-0.3719,-7.315e+06,3053.6,7.4664e-38,10,2.5028e+22,0,1,14200,0,14200,0
0,0.050079,0,2.0369e-41,-4.2818e-27,0,2.9212e+09,-4.362e+06,2.9168e+09,1638.4,-1.1447e-10,2.2522e-06,3431.9,5.0058e+18,3.5e-05,0,0,-0.37806,-7.2145e+06,3053,5.8967e-39,10,2.5029e+22,0,1,14400,0,14400,0,0,0.05,0,-1.9816e-28,2.1249e-11,0,2.9169e+09,5321.5,2.9169e+09,1638.4,6.4289e-08,2.47e-07,3431.9,5.0058e+18,3.5e-05,0,0,-0.38041,-7.097e+06,3053.1,1.6906e-30,10,2.5029e+22,0,1,14400,0,14400,0,0,0.050079,0,-9.978e-42,-4.2818e-27,0,2.9203e+09,-4.362e+06,2.9159e+09,1638.4,-1.3838e-10,1.5535e-06,3431.9,5.0058e+18,3.5e-05,0,0,-0.37831,-8.122e+06,3053,4.213e-37,10,2.5029e+22,0,1,14400,0,14400,0,0,0.050079,0,-7.7394e-41,-4.2818e-27,0,2.9211e+09,-4.3621e+06,2.9167e+09,1638.4,-1.4993e-10,1.5307e-06,3431.9,5.0058e+18,3.5e-05,0,0,-0.37831,-7.315e+06,3053,3.6888e-37,10,2.5029e+22,0,1,14400,0,14400,0
0,0.05008,0,4.6747e-41,-9.8266e-27,0,2.9143e+09,-4.3621e+06,2.9099e+09,1638.3,2.6661e-11,1.3724e-06,3431.9,5.0059e+18,3.5e-05,0,0,-0.38501,-7.2145e+06,3052.5,5.307e-38,10,2.5029e+22,0,1,14600,0,14600,0,0,0.05,0,-4.5478e-28,4.8767e-11,0,2.9101e+09,1837.6,2.9101e+09,1638.3,1.3632e-08,-1.8548e-07,3431.9,5.0059e+18,3.5e-05,0,0,-0.38743,-7.0969e+06,3052.5,1.1271e-30,10,2.503e+22,0,1,14600,0,14600,0,0,0.05008,0,-2.2899e-41,-9.8266e-27,0,2.9134e+09,-4.362e+06,2.909e+09,1638.3,3.3505e-10,7.0175e-07,3431.8,5.0059e+18,3.5e-05,0,0,-0.38526,-8.122e+06,3052.4,3.7917e-36,10,2.5029e+22,0,1,14600,0,14600,0,0,0.05008,0,-1.7762e-40,-9.8266e-27,0,2.9142e+09,-4.3621e+06,2.9098e+09,1638.3,3.0883e-10,6.9425e-07,3431.9,5.0059e+18,3.5e-05,0,0,-0.38526,-7.315e+06,3052.5,3.3199e-36,10,2.5029e+22,0,1,14600,0,14600,0
0,0.050081,0,7.3125e-41,-1.5371e-26,0,2.9074e+09,-4.3622e+06,2.9031e+09,1638.2,1.678e-10,4.9257e-07,3431.8,5.006e+18,3.5e-05,0,0,-0.39195,-7.2145e+06,3051.9,1.0024e-37,10,2.503e+22,0,1,14800,0,14800,0,0,0.05,0,-7.114e-28,7.6284e-11,0,2.9032e+09,-1646.3,2.9032e+09,1638.2,-3.7024e-08,-6.1796e-07,3431.8,5.006e+18,3.5e-05,0,0,-0.39445,-7.0969e+06,3051.9,5.6354e-31,10,2.503e+22,0,1,14800,0,14800,0,0,0.050081,0,-3.5819e-41,-1.5371e-26,0,2.9065e+09,-4.3621e+06,2.9022e+09,1638.2,8.0848e-10,-1.4996e-07,3431.8,5.006e+18,3.5e-05,0,0,-0.39221,-8.1219e+06,3051.8,7.1622e-36,10,2.503e+22,0,1,14800,0,14800,0,0,0.050081,0,-2.7785e-40,-1.5371e-26,0,2.9073e+09,-4.3622e+06,2.903e+09,1638.2,7.6759e-10,-1.4216e-07,3431.8,5.006e+18,3.5e-05,0,0,-0.39221,-7.3149e+06,3051.9,6.2709e-36,10,2.503e+22,0,1,14800,0,14800,0
0,0.050082,0,9.9503e-41,-2.0916e-26,0,2.9006e+09,-4.3623e+06,2.8962e+09,1638.1,3.0893e-10,-3.8723e-07,3431.7,5.0061e+18,3.5e-05,0,0,-0.39889,-7.2145e+06,3051.3,1.4742e-37,10,2.503e+22,0,1,15000,0,15000,0,0,0.05,0,-9.6801e-28,1.038e-10,0,2.8963e+09,-5130.1,2.8963e+09,1638.1,-8.7681e-08,-1.0504e-06,3431.7,5.0061e+18,3.5e-05,0,0,-0.40146,-7.0969e+06,3051.3,0,10,2.5031e+22,0,1,15000,0,15000,0,0,0.050082,0,-4.874e-41,-2.0916e-26,0,2.8997e+09,-4.3621e+06,2.8953e+09,1638.1,1.2819e-09,-1.0017e-06,3431.7,5.0061e+18,3.5e-05,0,0,-0.39916,-8.1219e+06,3051.2,1.0533e-35,10,2.503e+22,0,1,15000,0,15000,0,0,0.050082,0,-3.7807e-40,-2.0916e-26,0,2.9005e+09,-4.3623e+06,2.8961e+09,1638.1,1.2264e-09,-9.7857e-07,3431.7,5.0061e+18,3.5e-05,0,0,-0.39916,-7.3149e+06,3051.3,9.2219e-36,10,2.503e+22,0,1,15000,0,15000,0
0,0.050084,0,2.5324e-40,-5.3234e-26,0,2.8937e+09,-4.3624e+06,2.8894e+09,1638,1.8673e-10,2.5814e-08,3431.6,5.0062e+18,3.5e-05,0,0,-0.40652,-7.2144e+06,3050.7,1.0024e-37,10,2.5031e+22,0,1,15200,0,15200,0,0,0.05,0,-2.4637e-27,2.6419e-10,0,2.8895e+09,-2994.8,2.8895e+09,1638,1.1291e-07,-9.0351e-07,3431.6,5.0062e+18,3.5e-05,0,0,-0.40916,-7.0969e+06,3050.7,2.508e-28,10,2.5031e+22,0,1,15200,0,15200,0,0,0.050084,0,-1.2405e-40,-5.3234e-26,0,2.8928e+09,-4.3623e+06,2.8884e+09,1638,7.6116e-10,-4.3796e-08,3431.6,5.0062e+18,3.5e-05,0,0,-0.40679,-8.1218e+06,3050.6,7.1622e-36,10,2.5031e+22,0,1,15200,0,15200,0,0,0.050084,0,-9.6223e-40,-5.3234e-26,0,2.8936e+09,-4.3624e+06,2.8893e+09,1638,7.3161e-10,-3.2928e-08,3431.6,5.0062e+18,3.5e-05,0,0,-0.40679,-7.3149e+06,3050.7,6.2709e-36,10,2.5031e+22,0,1,15200,0,15200,0
0,0.050085,0,4.0699e-40,-8.5552e-26,0,2.8869e+09,-4.3625e+06,2.8825e+09,1637.9,6.4525e-11,4.3886e-07,3431.6,5.0063e+18,3.5e-05,0,0,-0.41414,-7.2144e+06,3050.1,5.307e-38,10,2.5032e+22,0,1,15400,0,15400,0,0,0.05,0,-3.9594e-27,4.2457e-10,0,2.8826e+09,-859.37,2.8826e+09,1637.9,3.1351e-07,-7.5658e-07,3431.6,5.0063e+18,3.5e-05,0,0,-0.41686,-7.0969e+06,3050.2,5.0159e-28,10,2.5032e+22,0,1,15400,0,15400,0,0,0.050085,0,-1.9935e-40,-8.5552e-26,0,2.8859e+09,-4.3624e+06,2.8816e+09,1637.9,2.4042e-10,9.1407e-07,3431.5,5.0063e+18,3.5e-05,0,0,-0.41442,-8.1218e+06,3050.1,3.7917e-36,10,2.5032e+22,0,1,15400,0,15400,0,0,0.050085,0,-1.5464e-39,-8.5552e-26,0,2.8868e+09,-4.3625e+06,2.8824e+09,1637.9,2.3687e-10,9.1271e-07,3431.6,5.0063e+18,3.5e-05,0,0,-0.41442,-7.3149e+06,3050.1,3.3199e-36,10,2.5032e+22,0,1,15400,0,15400,0
0,0.050086,0,5.6073e-40,-1.1787e-25,0,2.88e+09,-4.3626e+06,2.8756e+09,1637.8,-5.7677e-11,8.519e-07,3431.5,5.0064e+18,3.5e-05,0,0,-0.42176,-7.2144e+06,3049.6,5.8967e-39,10,2.5032e+22,0,1,15600,0,15600,0,0,0.05,0,-5.455e-27,5.8495e-10,0,2.8757e+09,1276,2.8757e+09,1637.8,5.1411e-07,-6.0964e-07,3431.5,5.0065e+18,3.5e-05,0,0,-0.42456,-7.0968e+06,3049.6,7.5239e-28,10,2.5032e+22,0,1,15600,0,15600,0,0,0.050086,0,-2.7466e-40,-1.1787e-25,0,2.8791e+09,-4.3626e+06,2.8747e+09,1637.8,-2.8032e-10,1.8719e-06,3431.5,5.0064e+18,3.5e-05,0,0,-0.42204,-8.1217e+06,3049.5,4.213e-37,10,2.5032e+22,0,1,15600,0,15600,0,0,0.050086,0,-2.1305e-39,-1.1787e-25,0,2.8799e+09,-4.3626e+06,2.8755e+09,1637.8,-2.5787e-10,1.8583e-06,3431.5,5.0064e+18,3.5e-05,0,0,-0.42204,-7.3148e+06,3049.6,3.6888e-37,10,2.5032e+22,0,1,15600,0,15600,0
0,0.050087,0,1.364e-39,-2.8673e-25,0,2.8731e+09,-4.3627e+06,2.8688e+09,1637.7,9.8746e-11,5.074e-07,3431.4,5.0066e+18,3.5e-05,0,0,-0.43002,-7.2144e+06,3049,2.2076e-37,10,2.5033e+22,0,1,15800,0,15800,0,0,0.05,0,-1.327e-26,1.4229e-09,0,2.8689e+09,644.77,2.8689e+09,1637.7,3.6525e-07,-7.913e-07,3431.4,5.0066e+18,3.5e-05,0,0,-0.43291,-7.0968e+06,3049,5.6429e-28,10,2.5033e+22,0,1,15800,0,15800,0,0,0.050087,0,-6.6813e-40,-2.8673e-25,0,2.8722e+09,-4.3627e+06,2.8679e+09,1637.7,1.2701e-10,1.1607e-06,3431.4,5.0066e+18,3.5e-05,0,0,-0.43032,-8.1217e+06,3048.9,3.3821e-36,10,2.5033e+22,0,1,15800,0,15800,0,0,0.050087,0,-5.1827e-39,-2.8673e-25,0,2.873e+09,-4.3627e+06,2.8687e+09,1637.7,1.1151e-10,1.1364e-06,3431.4,5.0066e+18,3.5e-05,0,0,-0.43032,-7.3148e+06,3049,2.5446e-36,10,2.5033e+22,0,1,15800,0,15800,0
0,0.050088,0,2.2601e-39,-4.7509e-25,0,2.8663e+09,-4.3628e+06,2.8619e+09,1637.6,2.9497e-10,5.4671e-08,3431.3,5.0067e+18,3.5e-05,0,0,-0.43838,-7.2144e+06,3048.4,4.7306e-37,10,2.5033e+22,0,1,16000,0,16000,0,0,0.05,0,-2.1987e-26,2.3577e-09,0,2.862e+09,-381.73,2.862e+09,1637.6,1.6647e-07,-1.0199e-06,3431.3,5.0067e+18,3.5e-05,0,0,-0.44135,-7.0968e+06,3048.4,3.1349e-28,10,2.5034e+22,0,1,16000,0,16000,0,0,0.050088,0,-1.1071e-39,-4.7509e-25,0,2.8654e+09,-4.3627e+06,2.861e+09,1637.6,6.6692e-10,2.11e-07,3431.3,5.0067e+18,3.5e-05,0,0,-0.43869,-8.1217e+06,3048.3,7.2474e-36,10,2.5033e+22,0,1,16000,0,16000,0,0,0.050088,0,-8.5874e-39,-4.7509e-25,0,2.8662e+09,-4.3628e+06,2.8618e+09,1637.6,6.0435e-10,1.7616e-07,3431.3,5.0067e+18,3.5e-05,0,0,-0.43869,-7.3148e+06,3048.4,5.4528e-36,10,2.5033e+22,0,1,16000,0,16000,0
0,0.050089,0,3.1562e-39,-6.6345e-25,0,2.8594e+09,-4.363e+06,2.855e+09,1637.5,4.912e-10,-3.9805e-07,3431.3,5.0068e+18,3.5e-05,0,0,-0.44674,-7.2143e+06,3047.8,7.2536e-37,10,2.5034e+22,0,1,16200,0,16200,0,0,0.05,0,-3.0705e-26,3.2925e-09,0,2.8552e+09,-1408.2,2.8552e+09,1637.5,-3.2305e-08,-1.2485e-06,3431.3,5.0069e+18,3.5e-05,0,0,-0.4498,-7.0968e+06,3047.8,6.2699e-29,10,2.5034e+22,0,1,16200,0,16200,0,0,0.050089,0,-1.546e-39,-6.6345e-25,0,2.8585e+09,-4.3628e+06,2.8541e+09,1637.5,1.2068e-09,-7.387e-07,3431.2,5.0068e+18,3.5e-05,0,0,-0.44705,-8.1216e+06,3047.7,1.1113e-35,10,2.5034e+22,0,1,16200,0,16200,0,0,0.050089,0,-1.1992e-38,-6.6345e-25,0,2.8593e+09,-4.3629e+06,2.8549e+09,1637.5,1.0972e-09,-7.8404e-07,3431.3,5.0068e+18,3.5e-05,0,0,-0.44705,-7.3148e+06,3047.8,8.3609e-36,10,2.5034e+22,0,1,16200,0,16200,0
