"flResult","velocity:0","velocity:1","velocity:2","u_f:0","u_f:1","u_f:2","p_f","p_c","p","T","porosity","peridotite","density","viscosity","thermal_expansivity","porosity_change","peridotite_change","nonadiabatic_temperature","nonadiabatic_pressure","melt_density","permeability","melt_viscosity","compaction_viscosity","melt_fraction","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2","inResult","velocity:0","velocity:1","velocity:2","u_f:0","u_f:1","u_f:2","p_f","p_c","p","T","porosity","peridotite","density","viscosity","thermal_expansivity","porosity_change","peridotite_change","nonadiabatic_temperature","nonadiabatic_pressure","melt_density","permeability","melt_viscosity","compaction_viscosity","melt_fraction","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2","sResult","velocity:0","velocity:1","velocity:2","u_f:0","u_f:1","u_f:2","p_f","p_c","p","T","porosity","peridotite","density","viscosity","thermal_expansivity","porosity_change","peridotite_change","nonadiabatic_temperature","nonadiabatic_pressure","melt_density","permeability","melt_viscosity","compaction_viscosity","melt_fraction","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2","Result","velocity:0","velocity:1","velocity:2","u_f:0","u_f:1","u_f:2","p_f","p_c","p","T","porosity","peridotite","density","viscosity","thermal_expansivity","porosity_change","peridotite_change","nonadiabatic_temperature","nonadiabatic_pressure","melt_density","permeability","melt_viscosity","compaction_viscosity","melt_fraction","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0,0,8.5794e+08,0,0,0,0,1.2798e+18,-1.1089e+18,1.7088e+17,5.8557e+11,0,0,1.9562e+12,4.0727e+28,19688,0,0,-3.5331e+11,-2.7296e+18,1.588e+12,0,5.625e+09,2.0364e+32,4.414e+07,1,55004,937.5,1.5e+05,0,0,0,8.4375e+08,0,0,0,0,2.993e+18,-7.4364e+09,2.993e+18,5.8625e+11,0,0,1.9878e+12,4.085e+28,19688,0,0,-3.5263e+11,9.258e+16,1.8459e+12,0,5.625e+09,2.0425e+32,0,1,55623,937.5,1.5e+05,0,0,0,8.5794e+08,0,0,0,0,1.2798e+18,-1.1089e+18,1.7088e+17,5.8557e+11,0,0,1.9562e+12,4.0727e+28,19688,0,0,-3.5331e+11,-2.7296e+18,1.588e+12,0,5.625e+09,2.0364e+32,4.414e+07,1,55004,937.5,1.5e+05,0,0,0,8.5794e+08,0,0,0,0,1.2798e+18,-1.1089e+18,1.7088e+17,5.8557e+11,0,0,1.9562e+12,4.0727e+28,19688,0,0,-3.5331e+11,-2.7296e+18,1.588e+12,0,5.625e+09,2.0364e+32,4.414e+07,1,55004,937.5,1.5e+05,0
0,0,8.5793e+08,0,0,0,0,1.3197e+18,-1.0676e+18,2.5209e+17,5.98e+11,0,0,1.9556e+12,3.9204e+28,19688,0,0,-3.4088e+11,-2.6483e+18,1.5957e+12,0,5.625e+09,1.9602e+32,4.4851e+07,1,58026,937.5,1.5e+05,0,0,0,8.4375e+08,0,0,0,0,2.9916e+18,-7.567e+09,2.9916e+18,5.9642e+11,0,0,1.9866e+12,3.96e+28,19688,0,0,-3.4245e+11,9.1123e+16,1.8446e+12,0,5.625e+09,1.98e+32,0,1,58123,937.5,1.5e+05,0,0,0,8.5793e+08,0,0,0,0,1.3197e+18,-1.0676e+18,2.5209e+17,5.98e+11,0,0,1.9556e+12,3.9204e+28,19688,0,0,-3.4088e+11,-2.6483e+18,1.5957e+12,0,5.625e+09,1.9602e+32,4.4851e+07,1,58026,937.5,1.5e+05,0,0,0,8.5793e+08,0,0,0,0,1.3197e+18,-1.0676e+18,2.5209e+17,5.98e+11,0,0,1.9556e+12,3.9204e+28,19688,0,0,-3.4088e+11,-2.6483e+18,1.5957e+12,0,5.625e+09,1.9602e+32,4.4851e+07,1,58026,937.5,1.5e+05,0
0,0,8.5793e+08,0,0,0,0,1.3506e+18,-1.0355e+18,3.151e+17,6.0788e+11,0,0,1.9552e+12,3.8018e+28,19688,0,0,-3.31e+11,-2.5853e+18,1.6017e+12,0,5.625e+09,1.9009e+32,4.5547e+07,1,60444,937.5,1.5e+05,0,0,0,8.4375e+08,0,0,0,0,2.9901e+18,-7.7364e+09,2.9901e+18,6.0654e+11,0,0,1.9853e+12,3.838e+28,19688,0,0,-3.3234e+11,8.964e+16,1.8434e+12,0,5.625e+09,1.919e+32,0,1,60623,937.5,1.5e+05,0,0,0,8.5793e+08,0,0,0,0,1.3506e+18,-1.0355e+18,3.151e+17,6.0788e+11,0,0,1.9552e+12,3.8018e+28,19688,0,0,-3.31e+11,-2.5853e+18,1.6017e+12,0,5.625e+09,1.9009e+32,4.5547e+07,1,60444,937.5,1.5e+05,0,0,0,8.5793e+08,0,0,0,0,1.3506e+18,-1.0355e+18,3.151e+17,6.0788e+11,0,0,1.9552e+12,3.8018e+28,19688,0,0,-3.31e+11,-2.5853e+18,1.6017e+12,0,5.625e+09,1.9009e+32,4.5547e+07,1,60444,937.5,1.5e+05,0
0,0,8.5792e+08,0,0,0,0,1.3805e+18,-1.0041e+18,3.7641e+17,6.1769e+11,0,0,1.9547e+12,3.6861e+28,19688,0,0,-3.2118e+11,-2.524e+18,1.6073e+12,0,5.625e+09,1.843e+32,4.6035e+07,1,62862,937.5,1.5e+05,0,0,0,8.4375e+08,0,0,0,0,2.9886e+18,-8.0064e+09,2.9886e+18,6.1659e+11,0,0,1.9841e+12,3.719e+28,19688,0,0,-3.2229e+11,8.8133e+16,1.8421e+12,0,5.625e+09,1.8595e+32,0,1,63123,937.5,1.5e+05,0,0,0,8.5792e+08,0,0,0,0,1.3805e+18,-1.0041e+18,3.7641e+17,6.1769e+11,0,0,1.9547e+12,3.6861e+28,19688,0,0,-3.2118e+11,-2.524e+18,1.6073e+12,0,5.625e+09,1.843e+32,4.6035e+07,1,62862,937.5,1.5e+05,0,0,0,8.5792e+08,0,0,0,0,1.3805e+18,-1.0041e+18,3.7641e+17,6.1769e+11,0,0,1.9547e+12,3.6861e+28,19688,0,0,-3.2118e+11,-2.524e+18,1.6073e+12,0,5.625e+09,1.843e+32,4.6035e+07,1,62862,937.5,1.5e+05,0
0,0,8.5792e+08,0,0,0,0,1.4095e+18,-9.734e+17,4.3608e+17,6.2745e+11,0,0,1.9542e+12,3.5731e+28,19688,0,0,-3.1143e+11,-2.4644e+18,1.6128e+12,0,5.625e+09,1.7865e+32,4.6356e+07,1,65280,937.5,1.5e+05,0,0,0,8.4375e+08,0,0,0,0,2.987e+18,-8.2004e+09,2.987e+18,6.2657e+11,0,0,1.9828e+12,3.6028e+28,19688,0,0,-3.1231e+11,8.6602e+16,1.8409e+12,0,5.625e+09,1.8014e+32,0,1,65623,937.5,1.5e+05,0,0,0,8.5792e+08,0,0,0,0,1.4095e+18,-9.734e+17,4.3608e+17,6.2745e+11,0,0,1.9542e+12,3.5731e+28,19688,0,0,-3.1143e+11,-2.4644e+18,1.6128e+12,0,5.625e+09,1.7865e+32,4.6356e+07,1,65280,937.5,1.5e+05,0,0,0,8.5792e+08,0,0,0,0,1.4095e+18,-9.734e+17,4.3608e+17,6.2745e+11,0,0,1.9542e+12,3.5731e+28,19688,0,0,-3.1143e+11,-2.4644e+18,1.6128e+12,0,5.625e+09,1.7865e+32,4.6356e+07,1,65280,937.5,1.5e+05,0
0,0,8.5791e+08,0,0,0,0,1.4376e+18,-9.4345e+17,4.9414e+17,6.3715e+11,0,0,1.9537e+12,3.4628e+28,19688,0,0,-3.0173e+11,-2.4063e+18,1.618e+12,0,5.625e+09,1.7314e+32,4.6553e+07,1,67698,937.5,1.5e+05,0,0,0,8.4375e+08,0,0,0,0,2.9855e+18,-8.4382e+09,2.9855e+18,6.3649e+11,0,0,1.9816e+12,3.4895e+28,19688,0,0,-3.0239e+11,8.5047e+16,1.8397e+12,0,5.625e+09,1.7447e+32,0,1,68123,937.5,1.5e+05,0,0,0,8.5791e+08,0,0,0,0,1.4376e+18,-9.4345e+17,4.9414e+17,6.3715e+11,0,0,1.9537e+12,3.4628e+28,19688,0,0,-3.0173e+11,-2.4063e+18,1.618e+12,0,5.625e+09,1.7314e+32,4.6553e+07,1,67698,937.5,1.5e+05,0,0,0,8.5791e+08,0,0,0,0,1.4376e+18,-9.4345e+17,4.9414e+17,6.3715e+11,0,0,1.9537e+12,3.4628e+28,19688,0,0,-3.0173e+11,-2.4063e+18,1.618e+12,0,5.625e+09,1.7314e+32,4.6553e+07,1,67698,937.5,1.5e+05,0
0,0,8.5791e+08,0,0,0,0,1.4648e+18,-9.1418e+17,5.5063e+17,6.4679e+11,0,0,1.9531e+12,3.355e+28,19688,0,0,-2.9209e+11,-2.3498e+18,1.623e+12,0,5.625e+09,1.6775e+32,4.6675e+07,1,70116,937.5,1.5e+05,0,0,0,8.4375e+08,0,0,0,0,2.9839e+18,1.0267e+10,2.9839e+18,6.4634e+11,0,0,1.9804e+12,3.3788e+28,19688,0,0,-2.9254e+11,8.3468e+16,1.8384e+12,0,5.625e+09,1.6894e+32,0,1,70623,937.5,1.5e+05,0,0,0,8.5791e+08,0,0,0,0,1.4648e+18,-9.1418e+17,5.5063e+17,6.4679e+11,0,0,1.9531e+12,3.355e+28,19688,0,0,-2.9209e+11,-2.3498e+18,1.623e+12,0,5.625e+09,1.6775e+32,4.6675e+07,1,70116,937.5,1.5e+05,0,0,0,8.5791e+08,0,0,0,0,1.4648e+18,-9.1418e+17,5.5063e+17,6.4679e+11,0,0,1.9531e+12,3.355e+28,19688,0,0,-2.9209e+11,-2.3498e+18,1.623e+12,0,5.625e+09,1.6775e+32,4.6675e+07,1,70116,937.5,1.5e+05,0
0,0,8.579e+08,0,0,0,0,1.4912e+18,-8.856e+17,6.0561e+17,6.5637e+11,0,0,1.9526e+12,3.2499e+28,19688,0,0,-2.8251e+11,-2.2948e+18,1.6278e+12,0,5.625e+09,1.6249e+32,4.6782e+07,1,72534,937.5,1.5e+05,0,0,0,8.4375e+08,0,0,0,0,2.9823e+18,-3.9438e+06,2.9823e+18,6.5613e+11,0,0,1.9792e+12,3.2709e+28,19688,0,0,-2.8275e+11,8.1865e+16,1.8372e+12,0,5.625e+09,1.6354e+32,0,1,73123,937.5,1.5e+05,0,0,0,8.579e+08,0,0,0,0,1.4912e+18,-8.856e+17,6.0561e+17,6.5637e+11,0,0,1.9526e+12,3.2499e+28,19688,0,0,-2.8251e+11,-2.2948e+18,1.6278e+12,0,5.625e+09,1.6249e+32,4.6782e+07,1,72534,937.5,1.5e+05,0,0,0,8.579e+08,0,0,0,0,1.4912e+18,-8.856e+17,6.0561e+17,6.5637e+11,0,0,1.9526e+12,3.2499e+28,19688,0,0,-2.8251e+11,-2.2948e+18,1.6278e+12,0,5.625e+09,1.6249e+32,4.6782e+07,1,72534,937.5,1.5e+05,0
0,0,8.5789e+08,0,0,0,0,1.523e+18,-8.508e+17,6.7224e+17,6.6826e+11,0,0,1.9519e+12,3.1219e+28,19688,0,0,-2.7062e+11,-2.2282e+18,1.6335e+12,0,5.625e+09,1.5609e+32,4.6666e+07,1,75557,937.5,1.5e+05,0,6193.9,0,8.4383e+08,0,-4.3767e-05,3.0764e+07,0,2.9809e+18,-1.6782e+12,2.9809e+18,6.6472e+11,3523.6,3371.5,1.9781e+12,3.1778e+28,19688,0.0040506,16447,-2.7416e+11,8.0432e+16,1.8362e+12,1.8422e-11,5.625e+09,1.5886e+32,0,1,75328,937.5,1.5e+05,0,0,0,8.5789e+08,0,0,0,0,1.523e+18,-8.508e+17,6.7224e+17,6.6826e+11,0,0,1.9519e+12,3.1219e+28,19688,0,0,-2.7062e+11,-2.2282e+18,1.6335e+12,0,5.625e+09,1.5609e+32,4.6666e+07,1,75557,937.5,1.5e+05,0,0,0,8.5789e+08,0,0,0,0,1.523e+18,-8.508e+17,6.7224e+17,6.6826e+11,0,0,1.9519e+12,3.1219e+28,19688,0,0,-2.7062e+11,-2.2282e+18,1.6335e+12,0,5.625e+09,1.5609e+32,4.6666e+07,1,75557,937.5,1.5e+05,0
27229,0,8.5827e+08,0,0.026659,3.9127e+07,0,1.544e+18,-8.2576e+17,7.1825e+17,6.7695e+11,13159,11261,1.9514e+12,3.0301e+28,19688,0.0028004,14073,-2.6193e+11,-2.1822e+18,1.6373e+12,6.4238e-10,5.625e+09,1.5141e+32,4.7092e+07,1,77778,937.5,1.5e+05,0,47426,0,8.4392e+08,0,0.0001487,5.0102e+07,0,2.9794e+18,-2.5337e+13,2.9793e+18,6.7364e+11,27841,26590,1.977e+12,3.0825e+28,19688,0.011299,45909,-2.6524e+11,7.8912e+16,1.8351e+12,6.8221e-09,5.625e+09,1.5401e+32,0,1,77634,937.5,1.5e+05,0,27209,0,8.5827e+08,0,0.024769,3.9127e+07,0,1.544e+18,-8.2576e+17,7.1827e+17,6.7695e+11,13147,11261,1.9514e+12,3.0301e+28,19688,0.0028004,14073,-2.6193e+11,-2.1822e+18,1.6373e+12,6.4132e-10,5.625e+09,1.5141e+32,4.7091e+07,1,77778,937.5,1.5e+05,0,27209,0,8.5827e+08,0,0.034416,3.9127e+07,0,1.544e+18,-8.2576e+17,7.1827e+17,6.7695e+11,13147,11261,1.9514e+12,3.0301e+28,19688,0.0028004,14073,-2.6193e+11,-2.1822e+18,1.6373e+12,6.4132e-10,5.625e+09,1.5141e+32,4.7091e+07,1,77778,937.5,1.5e+05,0
1.2721e+05,0,8.5825e+08,0,-0.0018618,4.8068e+07,0,1.5673e+18,-7.9902e+17,7.6824e+17,6.8624e+11,61889,53650,1.9508e+12,2.9334e+28,19688,0.013489,63385,-2.5264e+11,-2.1322e+18,1.6415e+12,6.8221e-08,5.625e+09,1.4653e+32,4.7392e+07,1,80171,937.5,1.5e+05,0,1.527e+05,0,8.44e+08,0,0.0060518,4.3111e+07,0,2.9778e+18,-4.9142e+13,2.9778e+18,6.8275e+11,84084,80406,1.9759e+12,2.9867e+28,19688,0.019164,96152,-2.5613e+11,7.7322e+16,1.8339e+12,1.0314e-07,5.625e+09,1.4917e+32,0,1,80005,937.5,1.5e+05,0,1.2702e+05,0,8.5823e+08,0,-0.0032425,4.8067e+07,0,1.5673e+18,-7.99e+17,7.6831e+17,6.8624e+11,61753,53655,1.9508e+12,2.9335e+28,19688,0.013488,63383,-2.5264e+11,-2.1321e+18,1.6415e+12,6.7966e-08,5.625e+09,1.4653e+32,4.7388e+07,1,80171,937.5,1.5e+05,0,1.2702e+05,0,8.5823e+08,0,0.0083072,4.8067e+07,0,1.5673e+18,-7.99e+17,7.6831e+17,6.8624e+11,61754,53655,1.9508e+12,2.9335e+28,19688,0.013488,63383,-2.5264e+11,-2.1321e+18,1.6415e+12,6.7968e-08,5.625e+09,1.4653e+32,4.7388e+07,1,80171,937.5,1.5e+05,0
3.016e+05,0,8.5878e+08,0,0.038444,5.8014e+07,0,1.5911e+18,-7.7088e+17,8.2019e+17,6.9655e+11,1.4871e+05,1.2982e+05,1.9502e+12,2.8281e+28,19688,0.029855,1.4438e+05,-2.4233e+11,-2.0802e+18,1.6457e+12,5.5752e-07,5.625e+09,1.4123e+32,4.7788e+07,1,82840,937.5,1.5e+05,0,2.7796e+05,0,8.4398e+08,0,0.010797,6.7716e+07,0,2.9761e+18,-3.8077e+14,2.9758e+18,6.9389e+11,1.8982e+05,1.8188e+05,1.9746e+12,2.8717e+28,19688,0.045971,1.8816e+05,-2.4499e+11,7.5331e+16,1.8325e+12,1.619e-06,5.625e+09,1.4342e+32,25851,1,82923,937.5,1.5e+05,0,3.0097e+05,0,8.5874e+08,0,-0.026246,5.8013e+07,0,1.5912e+18,-7.7083e+17,8.2035e+17,6.9655e+11,1.4821e+05,1.2986e+05,1.9502e+12,2.8281e+28,19688,0.029848,1.4434e+05,-2.4233e+11,-2.0801e+18,1.6457e+12,5.5425e-07,5.625e+09,1.4123e+32,4.7779e+07,1,82840,937.5,1.5e+05,0,3.0098e+05,0,8.5874e+08,0,0.0029821,5.8013e+07,0,1.5912e+18,-7.7083e+17,8.2034e+17,6.9655e+11,1.4822e+05,1.2986e+05,1.9502e+12,2.8281e+28,19688,0.029848,1.4434e+05,-2.4233e+11,-2.0801e+18,1.6457e+12,5.5431e-07,5.625e+09,1.4123e+32,4.778e+07,1,82840,937.5,1.5e+05,0
4.8732e+05,0,8.5942e+08,0,0.0006658,7.2266e+07,0,1.6121e+18,-7.4575e+17,8.664e+17,7.059e+11,2.6101e+05,2.2934e+05,1.9496e+12,2.7342e+28,19688,0.061909,2.5306e+05,-2.3298e+11,-2.034e+18,1.6494e+12,2.4141e-06,5.625e+09,1.3655e+32,4.8341e+07,1,85278,937.5,1.5e+05,0,5.3825e+05,0,8.4419e+08,0,-0.0036389,7.2334e+07,0,2.9743e+18,-3.6274e+13,2.9742e+18,7.0224e+11,2.9353e+05,2.8182e+05,1.9735e+12,2.7868e+28,19688,0.081725,3.2198e+05,-2.3664e+11,7.3796e+16,1.8315e+12,3.2477e-06,5.625e+09,1.3915e+32,44790,1,85127,937.5,1.5e+05,0,4.8561e+05,0,8.5935e+08,0,-0.0007656,7.226e+07,0,1.6123e+18,-7.4565e+17,8.6669e+17,7.059e+11,2.5976e+05,2.2936e+05,1.9496e+12,2.7342e+28,19688,0.061882,2.5292e+05,-2.3298e+11,-2.0337e+18,1.6494e+12,2.3949e-06,5.625e+09,1.3655e+32,4.8325e+07,1,85278,937.5,1.5e+05,0,4.8566e+05,0,8.5935e+08,0,-0.0005169,7.2261e+07,0,1.6123e+18,-7.4565e+17,8.6667e+17,7.059e+11,2.5979e+05,2.2936e+05,1.9496e+12,2.7342e+28,19688,0.061883,2.5292e+05,-2.3298e+11,-2.0338e+18,1.6494e+12,2.3955e-06,5.625e+09,1.3655e+32,4.8325e+07,1,85278,937.5,1.5e+05,0
6.2199e+05,0,8.592e+08,0,-0.0013327,7.346e+07,0,1.6345e+18,-7.2527e+17,9.0922e+17,7.1442e+11,4.0103e+05,3.5676e+05,1.949e+12,2.6502e+28,19688,0.087322,3.5069e+05,-2.2446e+11,-1.9912e+18,1.6528e+12,8.0215e-06,5.625e+09,1.3231e+32,4.8939e+07,1,87507,937.5,1.5e+05,0,7.7372e+05,0,8.4427e+08,0,-0.0064201,7.156e+07,0,2.9724e+18,-2.7479e+13,2.9724e+18,7.1202e+11,4.354e+05,4.1865e+05,1.9723e+12,2.6891e+28,19688,0.11069,4.5098e+05,-2.2686e+11,7.1964e+16,1.8303e+12,9.3848e-06,5.625e+09,1.3424e+32,1.3174e+05,1,87722,937.5,1.5e+05,0,6.1831e+05,0,8.591e+08,0,0.0023325,7.3453e+07,0,1.6348e+18,-7.2515e+17,9.0961e+17,7.1441e+11,3.9872e+05,3.5677e+05,1.949e+12,2.6503e+28,19688,0.087264,3.5038e+05,-2.2447e+11,-1.9908e+18,1.6529e+12,7.9486e-06,5.625e+09,1.3232e+32,4.8917e+07,1,87507,937.5,1.5e+05,0,6.1844e+05,0,8.5911e+08,0,-0.0030772,7.3453e+07,0,1.6347e+18,-7.2515e+17,9.0959e+17,7.1441e+11,3.988e+05,3.5678e+05,1.949e+12,2.6503e+28,19688,0.087266,3.5039e+05,-2.2447e+11,-1.9908e+18,1.6529e+12,7.9516e-06,5.625e+09,1.3232e+32,4.8919e+07,1,87507,937.5,1.5e+05,0
1.0019e+06,0,8.5962e+08,0,1.2915e-05,9.26e+07,0,1.6549e+18,-6.955e+17,9.5941e+17,7.25e+11,6.2341e+05,5.5743e+05,1.9483e+12,2.5474e+28,19688,0.14598,5.7361e+05,-2.1388e+11,-1.941e+18,1.6567e+12,1.8261e-05,5.625e+09,1.2718e+32,4.9525e+07,1,90298,937.5,1.5e+05,0,1.0422e+06,0,8.4432e+08,0,-0.0029042,1.1035e+08,0,2.9706e+18,-1.0803e+13,2.9705e+18,7.2166e+11,6.0207e+05,5.7992e+05,1.9711e+12,2.5946e+28,19688,0.1504,5.8682e+05,-2.1722e+11,7.0111e+16,1.8291e+12,1.9986e-05,5.625e+09,1.2951e+32,2.4106e+05,1,90299,937.5,1.5e+05,0,9.9729e+05,0,8.5947e+08,0,0.0038646,9.2593e+07,0,1.6554e+18,-6.9527e+17,9.6009e+17,7.2501e+11,6.2006e+05,5.5833e+05,1.9483e+12,2.5473e+28,19688,0.14597,5.7337e+05,-2.1387e+11,-1.9403e+18,1.6568e+12,1.8055e-05,5.625e+09,1.2717e+32,4.9489e+07,1,90302,937.5,1.5e+05,0,9.9763e+05,0,8.5948e+08,0,-0.00043628,9.2594e+07,0,1.6553e+18,-6.9528e+17,9.6004e+17,7.2501e+11,6.2026e+05,5.5832e+05,1.9483e+12,2.5473e+28,19688,0.14597,5.734e+05,-2.1387e+11,-1.9404e+18,1.6568e+12,1.8068e-05,5.625e+09,1.2717e+32,4.9492e+07,1,90302,937.5,1.5e+05,0
1.3802e+06,0,8.6009e+08,0,-0.0041547,9.9185e+07,0,1.6762e+18,-6.7291e+17,1.0033e+18,7.3455e+11,8.4712e+05,7.5929e+05,1.9477e+12,2.4564e+28,19688,0.1982,7.8712e+05,-2.0433e+11,-1.8972e+18,1.6601e+12,3.582e-05,5.625e+09,1.2255e+32,5.0316e+07,1,92832,937.5,1.5e+05,0,1.3446e+06,0,8.4447e+08,0,0.0084235,1.2542e+08,0,2.9687e+18,1.3194e+13,2.9687e+18,7.3111e+11,7.9822e+05,7.6875e+05,1.97e+12,2.5035e+28,19688,0.19011,7.4291e+05,-2.0777e+11,6.8249e+16,1.8279e+12,3.599e-05,5.625e+09,1.2494e+32,3.6292e+05,1,92842,937.5,1.5e+05,0,1.3718e+06,0,8.5983e+08,0,-0.0067544,9.9174e+07,0,1.677e+18,-6.724e+17,1.0046e+18,7.3462e+11,8.417e+05,7.5991e+05,1.9477e+12,2.4557e+28,19688,0.19825,7.8685e+05,-2.0426e+11,-1.8958e+18,1.6602e+12,3.5413e-05,5.625e+09,1.2252e+32,5.0259e+07,1,92853,937.5,1.5e+05,0,1.3726e+06,0,8.5985e+08,0,0.0027623,9.9176e+07,0,1.677e+18,-6.7242e+17,1.0046e+18,7.3462e+11,8.4215e+05,7.5993e+05,1.9477e+12,2.4557e+28,19688,0.19826,7.8692e+05,-2.0426e+11,-1.8959e+18,1.6602e+12,3.545e-05,5.625e+09,1.2252e+32,5.0264e+07,1,92853,937.5,1.5e+05,0
1.9099e+06,0,8.6016e+08,0,0.014433,1.1829e+08,0,1.6946e+18,-6.4717e+17,1.0475e+18,7.4408e+11,1.1051e+06,9.9088e+05,1.947e+12,2.3672e+28,19688,0.25813,1.0157e+06,-1.948e+11,-1.853e+18,1.6634e+12,6.2148e-05,5.625e+09,1.1805e+32,5.1143e+07,1,95373,937.5,1.5e+05,0,1.6387e+06,0,8.4459e+08,0,0.0084775,1.5016e+08,0,2.9667e+18,4.9227e+13,2.9668e+18,7.405e+11,1.043e+06,1.0047e+06,1.9688e+12,2.4145e+28,19688,0.25363,9.8821e+05,-1.9838e+11,6.6347e+16,1.8267e+12,6.2312e-05,5.625e+09,1.205e+32,5.0827e+05,1,95385,937.5,1.5e+05,0,1.8979e+06,0,8.598e+08,0,-0.0073888,1.1824e+08,0,1.6959e+18,-6.4672e+17,1.0492e+18,7.4414e+11,1.1009e+06,9.9597e+05,1.947e+12,2.3666e+28,19688,0.25857,1.0169e+06,-1.9474e+11,-1.8513e+18,1.6636e+12,6.2089e-05,5.625e+09,1.1802e+32,5.1074e+07,1,95394,937.5,1.5e+05,0,1.8994e+06,0,8.5983e+08,0,0.017069,1.1825e+08,0,1.6958e+18,-6.4675e+17,1.0491e+18,7.4414e+11,1.1017e+06,9.9602e+05,1.947e+12,2.3666e+28,19688,0.25859,1.017e+06,-1.9474e+11,-1.8514e+18,1.6636e+12,6.2181e-05,5.625e+09,1.1802e+32,5.1081e+07,1,95394,937.5,1.5e+05,0
2.4959e+06,0,8.6005e+08,0,0.00036689,1.1815e+08,0,1.7135e+18,-6.2272e+17,1.0908e+18,7.5351e+11,1.4036e+06,1.2557e+06,1.9464e+12,2.2802e+28,19688,0.31237,1.2356e+06,-1.8537e+11,-1.8097e+18,1.6667e+12,9.9074e-05,5.625e+09,1.137e+32,5.2032e+07,1,97907,937.5,1.5e+05,0,2.0232e+06,0,8.4461e+08,0,1.8963e-05,1.2924e+08,0,2.9653e+18,-4.9395e+14,2.9649e+18,7.498e+11,1.2932e+06,1.2457e+06,1.9677e+12,2.3278e+28,19688,0.32226,1.2561e+06,-1.8908e+11,6.4417e+16,1.8256e+12,9.4884e-05,5.625e+09,1.1616e+32,6.8456e+05,1,97922,937.5,1.5e+05,0,2.465e+06,0,8.5964e+08,0,0.00055251,1.2251e+08,0,1.7147e+18,-6.2211e+17,1.0926e+18,7.5355e+11,1.3909e+06,1.2565e+06,1.9464e+12,2.2799e+28,19688,0.31334,1.2381e+06,-1.8533e+11,-1.8079e+18,1.6669e+12,9.8108e-05,5.625e+09,1.1369e+32,5.1943e+07,1,97924,937.5,1.5e+05,0,2.4678e+06,0,8.5969e+08,0,-0.0059663,1.2252e+08,0,1.7146e+18,-6.2216e+17,1.0924e+18,7.5355e+11,1.3923e+06,1.2566e+06,1.9464e+12,2.2799e+28,19688,0.31336,1.2383e+06,-1.8533e+11,-1.808e+18,1.6668e+12,9.8294e-05,5.625e+09,1.1369e+32,5.1954e+07,1,97924,937.5,1.5e+05,0
2.9381e+06,0,8.6021e+08,0,0.0018221,1.5869e+08,0,1.7282e+18,-6.0319e+17,1.125e+18,7.6135e+11,1.6294e+06,1.4514e+06,1.9458e+12,2.209e+28,19688,0.35947,1.4106e+06,-1.7753e+11,-1.7754e+18,1.6692e+12,0.00012313,5.625e+09,1.1016e+32,5.2861e+07,1,1.0003e+05,937.5,1.5e+05,0,2.4689e+06,0,8.4442e+08,0,0.033478,1.5063e+08,0,2.9632e+18,-1.7982e+13,2.9632e+18,7.5749e+11,1.4821e+06,1.4283e+06,1.9667e+12,2.2571e+28,19688,0.36161,1.4091e+06,-1.8139e+11,6.2786e+16,1.8246e+12,0.00011599,5.625e+09,1.1255e+32,9.5656e+05,1,1.0003e+05,937.5,1.5e+05,0,2.9007e+06,0,8.5968e+08,0,-0.0053376,1.5061e+08,0,1.7297e+18,-6.0251e+17,1.1272e+18,7.6136e+11,1.6109e+06,1.4511e+06,1.9458e+12,2.209e+28,19688,0.35786,1.4029e+06,-1.7752e+11,-1.7732e+18,1.6694e+12,0.00012087,5.625e+09,1.1015e+32,5.2738e+07,1,1.0004e+05,937.5,1.5e+05,0,2.9047e+06,0,8.5973e+08,0,-0.0066763,1.5061e+08,0,1.7296e+18,-6.0257e+17,1.127e+18,7.6136e+11,1.613e+06,1.4513e+06,1.9458e+12,2.209e+28,19688,0.35792,1.4033e+06,-1.7752e+11,-1.7735e+18,1.6694e+12,0.00012117,5.625e+09,1.1015e+32,5.275e+07,1,1.0004e+05,937.5,1.5e+05,0
