"velocity:0","velocity:1","velocity:2","u_f:0","u_f:1","u_f:2","p_f","p_c","p","T","porosity","peridotite","density","viscosity","thermal_expansivity","porosity_change","peridotite_change","nonadiabatic_temperature","melt_density","permeability","melt_viscosity","compaction_viscosity","melt_fraction","artificial_viscosity_composition","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,-0.040736,0,0,0,0,3.2454e+09,6.0441e+06,3.2514e+09,1642.3,0,0,3435.6,8.7615e+18,3.5e-05,0,0,-0.44948,3080.9,0,10,4.3807e+22,0,33.146,1,94200,0,2.058e+05,0
0,-0.041024,0,0,0,0,3.2556e+09,6.0853e+06,3.2617e+09,1642.5,0,0,3435.7,8.7573e+18,3.5e-05,0,0,-0.43427,3081.8,0,10,4.3786e+22,0,33.146,1,94500,0,2.055e+05,0
0,-0.041313,0,0,0,0,3.2659e+09,6.1266e+06,3.272e+09,1642.6,0,0,3435.8,8.7531e+18,3.5e-05,0,0,-0.41907,3082.6,0,10,4.3765e+22,0,33.146,1,94800,0,2.052e+05,0
0,-0.041601,0,0,0,0,3.2762e+09,6.1678e+06,3.2823e+09,1642.8,0,0,3435.9,8.7489e+18,3.5e-05,0,0,-0.40386,3083.5,0,10,4.3745e+22,0,33.146,1,95100,0,2.049e+05,0
0,-0.04189,0,0,0,0,3.2864e+09,6.209e+06,3.2926e+09,1642.9,0,0,3436.1,8.7447e+18,3.5e-05,0,0,-0.38866,3084.3,0,10,4.3724e+22,0,33.146,1,95400,0,2.046e+05,0
0,-0.042178,0,0,0,0,3.2967e+09,6.2502e+06,3.303e+09,1643.1,0,0,3436.2,8.7405e+18,3.5e-05,0,0,-0.37346,3085.1,0,10,4.3703e+22,0,33.146,1,95700,0,2.043e+05,0
0,-0.042467,0,0,0,0,3.307e+09,6.2914e+06,3.3133e+09,1643.2,0,0,3436.3,8.7364e+18,3.5e-05,0,0,-0.35825,3086,0,10,4.3682e+22,0,33.146,1,96000,0,2.04e+05,0
0,-0.042755,0,0,0,0,3.3172e+09,6.3327e+06,3.3236e+09,1643.4,0,0,3436.4,8.7322e+18,3.5e-05,0,0,-0.34305,3086.8,0,10,4.3661e+22,0,33.146,1,96300,0,2.037e+05,0
0,-0.043044,0,0,0,0,3.3275e+09,6.3739e+06,3.3339e+09,1643.5,0,0,3436.5,8.728e+18,3.5e-05,0,0,-0.32785,3087.7,0,10,4.364e+22,0,33.146,1,96600,0,2.034e+05,0
0,-0.043333,0,0,0,0,3.3378e+09,6.4151e+06,3.3442e+09,1643.7,0,0,3436.6,8.7238e+18,3.5e-05,0,0,-0.31264,3088.5,0,10,4.3619e+22,0,33.146,1,96900,0,2.031e+05,0
0,-0.043621,0,0,0,0,3.348e+09,6.4563e+06,3.3545e+09,1643.8,0,0,3436.7,8.7196e+18,3.5e-05,0,0,-0.29744,3089.3,0,10,4.3598e+22,0,33.146,1,97200,0,2.028e+05,0
0,-0.04391,0,0,0,0,3.3583e+09,6.4976e+06,3.3648e+09,1644,0,0,3436.8,8.7154e+18,3.5e-05,0,0,-0.28224,3090.2,0,10,4.3577e+22,0,33.146,1,97500,0,2.025e+05,0
0,-0.044198,0,0,0,0,3.3686e+09,6.5388e+06,3.3751e+09,1644.2,0,0,3437,8.7113e+18,3.5e-05,0,0,-0.26703,3091,0,10,4.3556e+22,0,33.146,1,97800,0,2.022e+05,0
0,-0.044487,0,0,0,0,3.3789e+09,6.58e+06,3.3854e+09,1644.3,0,0,3437.1,8.7071e+18,3.5e-05,0,0,-0.25183,3091.9,0,10,4.3535e+22,0,33.146,1,98100,0,2.019e+05,0
0,-0.044775,0,0,0,0,3.3891e+09,6.6212e+06,3.3957e+09,1644.5,0,0,3437.2,8.7029e+18,3.5e-05,0,0,-0.23663,3092.7,0,10,4.3514e+22,0,33.146,1,98400,0,2.016e+05,0
0,-0.045075,0,0,0,0,3.3994e+09,6.6638e+06,3.4061e+09,1644.6,0,0,3437.3,8.6989e+18,3.5e-05,0,0,-0.22791,3093.6,0,10,4.3495e+22,0,33.146,1,98700,0,2.013e+05,0
0,-0.045377,0,0,0,0,3.4097e+09,6.7066e+06,3.4164e+09,1644.8,0,0,3437.4,8.6949e+18,3.5e-05,0,0,-0.22013,3094.4,0,10,4.3475e+22,0,33.146,1,99000,0,2.01e+05,0
0,-0.045679,0,0,0,0,3.4199e+09,6.7493e+06,3.4267e+09,1644.9,0,0,3437.5,8.691e+18,3.5e-05,0,0,-0.21235,3095.2,0,10,4.3455e+22,0,33.146,1,99300,0,2.007e+05,0
0,-0.04598,0,0,0,0,3.4302e+09,6.7921e+06,3.437e+09,1645,0,0,3437.6,8.687e+18,3.5e-05,0,0,-0.20456,3096.1,0,10,4.3435e+22,0,33.146,1,99600,0,2.004e+05,0
0,-0.046282,0,0,0,0,3.4405e+09,6.8349e+06,3.4473e+09,1645.2,0,0,3437.7,8.6831e+18,3.5e-05,0,0,-0.19678,3096.9,0,10,4.3415e+22,0,33.146,1,99900,0,2.001e+05,0
0,-0.046584,0,0,0,0,3.4508e+09,6.8777e+06,3.4576e+09,1645.3,0,0,3437.9,8.6791e+18,3.5e-05,0,0,-0.189,3097.7,0,10,4.3396e+22,0,33.146,1,1.002e+05,0,1.998e+05,0
0,-0.046885,0,0,0,0,3.461e+09,6.9204e+06,3.4679e+09,1645.5,0,0,3438,8.6752e+18,3.5e-05,0,0,-0.18121,3098.6,0,10,4.3376e+22,0,33.146,1,1.005e+05,0,1.995e+05,0
0,-0.047187,0,0,0,0,3.4713e+09,6.9632e+06,3.4783e+09,1645.6,0,0,3438.1,8.6712e+18,3.5e-05,0,0,-0.17343,3099.4,0,10,4.3356e+22,0,33.146,1,1.008e+05,0,1.992e+05,0
0,-0.047489,0,0,0,0,3.4816e+09,7.006e+06,3.4886e+09,1645.8,0,0,3438.2,8.6673e+18,3.5e-05,0,0,-0.16565,3100.2,0,10,4.3336e+22,0,33.146,1,1.011e+05,0,1.989e+05,0
0,-0.04779,0,0,0,0,3.4918e+09,7.0488e+06,3.4989e+09,1645.9,0,0,3438.3,8.6633e+18,3.5e-05,0,0,-0.15787,3101.1,0,10,4.3316e+22,0,33.146,1,1.014e+05,0,1.986e+05,0
0,-0.048092,0,0,0,0,3.5021e+09,7.0915e+06,3.5092e+09,1646.1,0,0,3438.4,8.6593e+18,3.5e-05,0,0,-0.15008,3101.9,0,10,4.3297e+22,0,33.146,1,1.017e+05,0,1.983e+05,0
0,-0.048394,0,0,0,0,3.5124e+09,7.1343e+06,3.5195e+09,1646.2,0,0,3438.5,8.6554e+18,3.5e-05,0,0,-0.1423,3102.7,0,10,4.3277e+22,0,33.146,1,1.02e+05,0,1.98e+05,0
0,-0.048695,0,0,0,0,3.5227e+09,7.1771e+06,3.5298e+09,1646.4,0,0,3438.6,8.6514e+18,3.5e-05,0,0,-0.13452,3103.6,0,10,4.3257e+22,0,33.146,1,1.023e+05,0,1.977e+05,0
0,-0.048997,0,0,0,0,3.5329e+09,7.2199e+06,3.5401e+09,1646.5,0,0,3438.8,8.6475e+18,3.5e-05,0,0,-0.12673,3104.4,0,10,4.3237e+22,0,33.146,1,1.026e+05,0,1.974e+05,0
0,-0.049298,0,0,0,0,3.5432e+09,7.2626e+06,3.5505e+09,1646.6,0,0,3438.9,8.6435e+18,3.5e-05,0,0,-0.11895,3105.2,0,10,4.3218e+22,0,33.146,1,1.029e+05,0,1.971e+05,0
0,-0.049603,0,0,0,0,3.5535e+09,7.3057e+06,3.5608e+09,1646.8,0,0,3439,8.6396e+18,3.5e-05,0,0,-0.11215,3106.1,0,10,4.3198e+22,0,33.146,1,1.032e+05,0,1.968e+05,0
0,-0.049917,0,0,0,0,3.5637e+09,7.3498e+06,3.5711e+09,1646.9,0,0,3439.1,8.6358e+18,3.5e-05,0,0,-0.10829,3106.9,0,10,4.3179e+22,0,33.146,1,1.035e+05,0,1.965e+05,0
0,-0.050231,0,0,0,0,3.574e+09,7.394e+06,3.5814e+09,1647.1,0,0,3439.2,8.6319e+18,3.5e-05,0,0,-0.10443,3107.7,0,10,4.316e+22,0,33.146,1,1.038e+05,0,1.962e+05,0
0,-0.050545,0,0,0,0,3.5843e+09,7.4381e+06,3.5917e+09,1647.2,0,0,3439.3,8.6281e+18,3.5e-05,0,0,-0.10058,3108.5,0,10,4.314e+22,0,33.146,1,1.041e+05,0,1.959e+05,0
0,-0.050858,0,0,0,0,3.5946e+09,7.4822e+06,3.6021e+09,1647.4,0,0,3439.4,8.6243e+18,3.5e-05,0,0,-0.096718,3109.3,0,10,4.3121e+22,0,33.146,1,1.044e+05,0,1.956e+05,0
0,-0.051172,0,0,0,0,3.6048e+09,7.5263e+06,3.6124e+09,1647.5,0,0,3439.5,8.6204e+18,3.5e-05,0,0,-0.092861,3110.2,0,10,4.3102e+22,0,33.146,1,1.047e+05,0,1.953e+05,0
0,-0.051486,0,0,0,0,3.6151e+09,7.5704e+06,3.6227e+09,1647.6,0,0,3439.7,8.6166e+18,3.5e-05,0,0,-0.089004,3111,0,10,4.3083e+22,0,33.146,1,1.05e+05,0,1.95e+05,0
0,-0.0518,0,0,0,0,3.6254e+09,7.6145e+06,3.633e+09,1647.8,0,0,3439.8,8.6128e+18,3.5e-05,0,0,-0.085146,3111.8,0,10,4.3064e+22,0,33.146,1,1.053e+05,0,1.947e+05,0
0,-0.052114,0,0,0,0,3.6357e+09,7.6586e+06,3.6433e+09,1647.9,0,0,3439.9,8.609e+18,3.5e-05,0,0,-0.081289,3112.6,0,10,4.3045e+22,0,33.146,1,1.056e+05,0,1.944e+05,0
0,-0.052428,0,0,0,0,3.6459e+09,7.7027e+06,3.6537e+09,1648.1,0,0,3440,8.6051e+18,3.5e-05,0,0,-0.077432,3113.5,0,10,4.3026e+22,0,33.146,1,1.059e+05,0,1.941e+05,0
0,-0.052741,0,0,0,0,3.6562e+09,7.7468e+06,3.664e+09,1648.2,0,0,3440.1,8.6013e+18,3.5e-05,0,0,-0.073574,3114.3,0,10,4.3006e+22,0,33.146,1,1.062e+05,0,1.938e+05,0
0,-0.053055,0,0,0,0,3.6665e+09,7.7909e+06,3.6743e+09,1648.4,0,0,3440.2,8.5975e+18,3.5e-05,0,0,-0.069717,3115.1,0,10,4.2987e+22,0,33.146,1,1.065e+05,0,1.935e+05,0
0,-0.053369,0,0,0,0,3.6768e+09,7.8351e+06,3.6846e+09,1648.5,0,0,3440.3,8.5936e+18,3.5e-05,0,0,-0.06586,3115.9,0,10,4.2968e+22,0,33.146,1,1.068e+05,0,1.932e+05,0
0,-0.053683,0,0,0,0,3.6871e+09,7.8792e+06,3.6949e+09,1648.6,0,0,3440.4,8.5898e+18,3.5e-05,0,0,-0.062003,3116.8,0,10,4.2949e+22,0,33.146,1,1.071e+05,0,1.929e+05,0
0,-0.053997,0,0,0,0,3.6973e+09,7.9233e+06,3.7053e+09,1648.8,0,0,3440.6,8.586e+18,3.5e-05,0,0,-0.058145,3117.6,0,10,4.293e+22,0,33.146,1,1.074e+05,0,1.926e+05,0
0,-0.054311,0,0,0,0,3.7076e+09,7.9674e+06,3.7156e+09,1648.9,0,0,3440.7,8.5822e+18,3.5e-05,0,0,-0.054288,3118.4,0,10,4.2911e+22,0,33.146,1,1.077e+05,0,1.923e+05,0
0,-0.054632,0,0,0,0,3.7179e+09,8.0122e+06,3.7259e+09,1649.1,0,0,3440.8,8.5784e+18,3.5e-05,0,0,-0.051685,3119.2,0,10,4.2892e+22,0,33.146,1,1.08e+05,0,1.92e+05,0
0,-0.054957,0,0,0,0,3.7282e+09,8.0575e+06,3.7362e+09,1649.2,0,0,3440.9,8.5746e+18,3.5e-05,0,0,-0.049834,3120,0,10,4.2873e+22,0,33.146,1,1.083e+05,0,1.917e+05,0
0,-0.055282,0,0,0,0,3.7384e+09,8.1027e+06,3.7465e+09,1649.4,0,0,3441,8.5709e+18,3.5e-05,0,0,-0.047984,3120.9,0,10,4.2854e+22,0,33.146,1,1.086e+05,0,1.914e+05,0
0,-0.055607,0,0,0,0,3.7487e+09,8.148e+06,3.7569e+09,1649.5,0,0,3441.1,8.5671e+18,3.5e-05,0,0,-0.046133,3121.7,0,10,4.2836e+22,0,33.146,1,1.089e+05,0,1.911e+05,0
0,-0.055932,0,0,0,0,3.759e+09,8.1932e+06,3.7672e+09,1649.6,0,0,3441.2,8.5634e+18,3.5e-05,0,0,-0.044283,3122.5,0,10,4.2817e+22,0,33.146,1,1.092e+05,0,1.908e+05,0
0,-0.056257,0,0,0,0,3.7693e+09,8.2385e+06,3.7775e+09,1649.8,0,0,3441.4,8.5596e+18,3.5e-05,0,0,-0.042433,3123.3,0,10,4.2798e+22,0,33.146,1,1.095e+05,0,1.905e+05,0
0,-0.056582,0,0,0,0,3.7796e+09,8.2837e+06,3.7878e+09,1649.9,0,0,3441.5,8.5559e+18,3.5e-05,0,0,-0.040582,3124.1,0,10,4.2779e+22,0,33.146,1,1.098e+05,0,1.902e+05,0
0,-0.056907,0,0,0,0,3.7898e+09,8.329e+06,3.7982e+09,1650.1,0,0,3441.6,8.5521e+18,3.5e-05,0,0,-0.038732,3124.9,0,10,4.2761e+22,0,33.146,1,1.101e+05,0,1.899e+05,0
0,-0.057232,0,0,0,0,3.8001e+09,8.3742e+06,3.8085e+09,1650.2,0,0,3441.7,8.5483e+18,3.5e-05,0,0,-0.036881,3125.8,0,10,4.2742e+22,0,33.146,1,1.104e+05,0,1.896e+05,0
0,-0.057557,0,0,0,0,3.8104e+09,8.4195e+06,3.8188e+09,1650.3,0,0,3441.8,8.5446e+18,3.5e-05,0,0,-0.035031,3126.6,0,10,4.2723e+22,0,33.146,1,1.107e+05,0,1.893e+05,0
0,-0.057883,0,0,0,0,3.8207e+09,8.4647e+06,3.8291e+09,1650.5,0,0,3441.9,8.5408e+18,3.5e-05,0,0,-0.03318,3127.4,0,10,4.2704e+22,0,33.146,1,1.11e+05,0,1.89e+05,0
0,-0.058208,0,0,0,0,3.831e+09,8.51e+06,3.8395e+09,1650.6,0,0,3442,8.5371e+18,3.5e-05,0,0,-0.03133,3128.2,0,10,4.2685e+22,0,33.146,1,1.113e+05,0,1.887e+05,0
0,-0.058533,0,0,0,0,3.8412e+09,8.5552e+06,3.8498e+09,1650.8,0,0,3442.1,8.5333e+18,3.5e-05,0,0,-0.029479,3129,0,10,4.2667e+22,0,33.146,1,1.116e+05,0,1.884e+05,0
0,-0.058858,0,0,0,0,3.8515e+09,8.6005e+06,3.8601e+09,1650.9,0,0,3442.3,8.5296e+18,3.5e-05,0,0,-0.027629,3129.8,0,10,4.2648e+22,0,33.146,1,1.119e+05,0,1.881e+05,0
0,-0.059183,0,0,0,0,3.8618e+09,8.6457e+06,3.8704e+09,1651,0,0,3442.4,8.5258e+18,3.5e-05,0,0,-0.025778,3130.6,0,10,4.2629e+22,0,33.146,1,1.122e+05,0,1.878e+05,0
0,-0.059508,0,0,0,0,3.8721e+09,8.691e+06,3.8808e+09,1651.2,0,0,3442.5,8.5221e+18,3.5e-05,0,0,-0.023928,3131.5,0,10,4.261e+22,0,33.146,1,1.125e+05,0,1.875e+05,0
0,-0.059843,0,0,0,0,3.8824e+09,8.7372e+06,3.8911e+09,1651.3,0,0,3442.6,8.5184e+18,3.5e-05,0,0,-0.023068,3132.3,0,10,4.2592e+22,0,33.146,1,1.128e+05,0,1.872e+05,0
0,-0.060179,0,0,0,0,3.8926e+09,8.7834e+06,3.9014e+09,1651.5,0,0,3442.7,8.5147e+18,3.5e-05,0,0,-0.022209,3133.1,0,10,4.2573e+22,0,33.146,1,1.131e+05,0,1.869e+05,0
0,-0.060514,0,0,0,0,3.9029e+09,8.8296e+06,3.9118e+09,1651.6,0,0,3442.8,8.511e+18,3.5e-05,0,0,-0.02135,3133.9,0,10,4.2555e+22,0,33.146,1,1.134e+05,0,1.866e+05,0
0,-0.06085,0,0,0,0,3.9132e+09,8.8758e+06,3.9221e+09,1651.7,0,0,3442.9,8.5072e+18,3.5e-05,0,0,-0.02049,3134.7,0,10,4.2536e+22,0,33.146,1,1.137e+05,0,1.863e+05,0
0,-0.061185,0,0,0,0,3.9235e+09,8.922e+06,3.9324e+09,1651.9,0,0,3443.1,8.5035e+18,3.5e-05,0,0,-0.019631,3135.5,0,10,4.2518e+22,0,33.146,1,1.14e+05,0,1.86e+05,0
0,-0.061521,0,0,0,0,3.9338e+09,8.9682e+06,3.9428e+09,1652,0,0,3443.2,8.4998e+18,3.5e-05,0,0,-0.018772,3136.3,0,10,4.2499e+22,0,33.146,1,1.143e+05,0,1.857e+05,0
0,-0.061856,0,0,0,0,3.9441e+09,9.0145e+06,3.9531e+09,1652.2,0,0,3443.3,8.4961e+18,3.5e-05,0,0,-0.017912,3137.1,0,10,4.2481e+22,0,33.146,1,1.146e+05,0,1.854e+05,0
0,-0.062192,0,0,0,0,3.9544e+09,9.0607e+06,3.9634e+09,1652.3,0,0,3443.4,8.4924e+18,3.5e-05,0,0,-0.017053,3137.9,0,10,4.2462e+22,0,33.146,1,1.149e+05,0,1.851e+05,0
0,-0.062527,0,0,0,0,3.9646e+09,9.1069e+06,3.9737e+09,1652.4,0,0,3443.5,8.4887e+18,3.5e-05,0,0,-0.016194,3138.7,0,10,4.2444e+22,0,33.146,1,1.152e+05,0,1.848e+05,0
0,-0.062862,0,0,0,0,3.9749e+09,9.1531e+06,3.9841e+09,1652.6,0,0,3443.6,8.485e+18,3.5e-05,0,0,-0.015334,3139.5,0,10,4.2425e+22,0,33.146,1,1.155e+05,0,1.845e+05,0
0,-0.063198,0,0,0,0,3.9852e+09,9.1993e+06,3.9944e+09,1652.7,0,0,3443.7,8.4813e+18,3.5e-05,0,0,-0.014475,3140.3,0,10,4.2407e+22,0,33.146,1,1.158e+05,0,1.842e+05,0
0,-0.063533,0,0,0,0,3.9955e+09,9.2455e+06,4.0047e+09,1652.9,0,0,3443.9,8.4776e+18,3.5e-05,0,0,-0.013616,3141.1,0,10,4.2388e+22,0,33.146,1,1.161e+05,0,1.839e+05,0
0,-0.063869,0,0,0,0,4.0058e+09,9.2917e+06,4.0151e+09,1653,0,0,3444,8.4739e+18,3.5e-05,0,0,-0.012756,3141.9,0,10,4.2369e+22,0,33.146,1,1.164e+05,0,1.836e+05,0
0,-0.064204,0,0,0,0,4.0161e+09,9.3379e+06,4.0254e+09,1653.1,0,0,3444.1,8.4702e+18,3.5e-05,0,0,-0.011897,3142.7,0,10,4.2351e+22,0,33.146,1,1.167e+05,0,1.833e+05,0
0,-0.06454,0,0,0,0,4.0263e+09,9.3842e+06,4.0357e+09,1653.3,0,0,3444.2,8.4665e+18,3.5e-05,0,0,-0.011038,3143.5,0,10,4.2332e+22,0,33.146,1,1.17e+05,0,1.83e+05,0
0,-0.064879,0,0,0,0,4.0366e+09,9.4307e+06,4.0461e+09,1653.4,0,0,3444.3,8.4628e+18,3.5e-05,0,0,-0.010356,3144.3,0,10,4.2314e+22,0,33.146,1,1.173e+05,0,1.827e+05,0
0,-0.065223,0,0,0,0,4.0469e+09,9.4777e+06,4.0564e+09,1653.5,0,0,3444.4,8.4591e+18,3.5e-05,0,0,-0.0099695,3145.1,0,10,4.2296e+22,0,33.146,1,1.176e+05,0,1.824e+05,0
0,-0.065568,0,0,0,0,4.0572e+09,9.5247e+06,4.0667e+09,1653.7,0,0,3444.5,8.4554e+18,3.5e-05,0,0,-0.0095833,3145.9,0,10,4.2277e+22,0,33.146,1,1.179e+05,0,1.821e+05,0
0,-0.065913,0,0,0,0,4.0675e+09,9.5717e+06,4.0771e+09,1653.8,0,0,3444.7,8.4518e+18,3.5e-05,0,0,-0.009197,3146.7,0,10,4.2259e+22,0,33.146,1,1.182e+05,0,1.818e+05,0
0,-0.066258,0,0,0,0,4.0778e+09,9.6187e+06,4.0874e+09,1654,0,0,3444.8,8.4481e+18,3.5e-05,0,0,-0.0088108,3147.5,0,10,4.224e+22,0,33.146,1,1.185e+05,0,1.815e+05,0
0,-0.066603,0,0,0,0,4.0881e+09,9.6657e+06,4.0977e+09,1654.1,0,0,3444.9,8.4444e+18,3.5e-05,0,0,-0.0084245,3148.3,0,10,4.2222e+22,0,33.146,1,1.188e+05,0,1.812e+05,0
0,-0.066948,0,0,0,0,4.0984e+09,9.7127e+06,4.1081e+09,1654.2,0,0,3445,8.4407e+18,3.5e-05,0,0,-0.0080383,3149.1,0,10,4.2204e+22,0,33.146,1,1.191e+05,0,1.809e+05,0
0,-0.067293,0,0,0,0,4.1086e+09,9.7597e+06,4.1184e+09,1654.4,0,0,3445.1,8.4371e+18,3.5e-05,0,0,-0.007652,3149.9,0,10,4.2185e+22,0,33.146,1,1.194e+05,0,1.806e+05,0
0,-0.067638,0,0,0,0,4.1189e+09,9.8067e+06,4.1287e+09,1654.5,0,0,3445.2,8.4334e+18,3.5e-05,0,0,-0.0072658,3150.7,0,10,4.2167e+22,0,33.146,1,1.197e+05,0,1.803e+05,0
0,-0.067982,0,0,0,0,4.1292e+09,9.8537e+06,4.1391e+09,1654.7,0,0,3445.3,8.4297e+18,3.5e-05,0,0,-0.0068795,3151.5,0,10,4.2149e+22,0,33.146,1,1.2e+05,0,1.8e+05,0
0,-0.068327,0,0,0,0,4.1395e+09,9.9007e+06,4.1494e+09,1654.8,0,0,3445.4,8.4261e+18,3.5e-05,0,0,-0.0064933,3152.3,0,10,4.213e+22,0,33.146,1,1.203e+05,0,1.797e+05,0
0,-0.068672,0,0,0,0,4.1498e+09,9.9477e+06,4.1597e+09,1654.9,0,0,3445.6,8.4224e+18,3.5e-05,0,0,-0.006107,3153.1,0,10,4.2112e+22,0,33.146,1,1.206e+05,0,1.794e+05,0
0,-0.069017,0,0,0,0,4.1601e+09,9.9947e+06,4.1701e+09,1655.1,0,0,3445.7,8.4187e+18,3.5e-05,0,0,-0.0057208,3153.9,0,10,4.2094e+22,0,33.146,1,1.209e+05,0,1.791e+05,0
0,-0.069362,0,0,0,0,4.1704e+09,1.0042e+07,4.1804e+09,1655.2,0,0,3445.8,8.415e+18,3.5e-05,0,0,-0.0053345,3154.7,0,10,4.2075e+22,0,33.146,1,1.212e+05,0,1.788e+05,0
0,-0.069707,0,0,0,0,4.1807e+09,1.0089e+07,4.1908e+09,1655.4,0,0,3445.9,8.4114e+18,3.5e-05,0,0,-0.0049483,3155.5,0,10,4.2057e+22,0,33.146,1,1.215e+05,0,1.785e+05,0
0,-0.070052,0,0,0,0,4.191e+09,1.0136e+07,4.2011e+09,1655.5,0,0,3446,8.4077e+18,3.5e-05,0,0,-0.004562,3156.3,0,10,4.2038e+22,0,33.146,1,1.218e+05,0,1.782e+05,0
0,-0.070403,0,0,0,0,4.2012e+09,1.0183e+07,4.2114e+09,1655.6,0,0,3446.1,8.404e+18,3.5e-05,0,0,-0.0043394,3157.1,0,10,4.202e+22,0,33.146,1,1.221e+05,0,1.779e+05,0
0,-0.070756,0,0,0,0,4.2115e+09,1.0231e+07,4.2218e+09,1655.8,0,0,3446.2,8.4004e+18,3.5e-05,0,0,-0.0041714,3157.9,0,10,4.2002e+22,0,33.146,1,1.224e+05,0,1.776e+05,0
0,-0.07111,0,0,0,0,4.2218e+09,1.0279e+07,4.2321e+09,1655.9,0,0,3446.4,8.3967e+18,3.5e-05,0,0,-0.0040034,3158.7,0,10,4.1984e+22,0,33.146,1,1.227e+05,0,1.773e+05,0
0,-0.071463,0,0,0,0,4.2321e+09,1.0326e+07,4.2424e+09,1656.1,0,0,3446.5,8.3931e+18,3.5e-05,0,0,-0.0038353,3159.5,0,10,4.1965e+22,0,33.146,1,1.23e+05,0,1.77e+05,0
0,-0.071817,0,0,0,0,4.2424e+09,1.0374e+07,4.2528e+09,1656.2,0,0,3446.6,8.3894e+18,3.5e-05,0,0,-0.0036673,3160.2,0,10,4.1947e+22,0,33.146,1,1.233e+05,0,1.767e+05,0
0,-0.07217,0,0,0,0,4.2527e+09,1.0421e+07,4.2631e+09,1656.3,0,0,3446.7,8.3858e+18,3.5e-05,0,0,-0.0034993,3161,0,10,4.1929e+22,0,33.146,1,1.236e+05,0,1.764e+05,0
0,-0.072523,0,0,0,0,4.263e+09,1.0469e+07,4.2735e+09,1656.5,0,0,3446.8,8.3821e+18,3.5e-05,0,0,-0.0033312,3161.8,0,10,4.1911e+22,0,33.146,1,1.239e+05,0,1.761e+05,0
0,-0.072877,0,0,0,0,4.2733e+09,1.0517e+07,4.2838e+09,1656.6,0,0,3446.9,8.3785e+18,3.5e-05,0,0,-0.0031632,3162.6,0,10,4.1892e+22,0,33.146,1,1.242e+05,0,1.758e+05,0
0,-0.07323,0,0,0,0,4.2836e+09,1.0564e+07,4.2942e+09,1656.8,0,0,3447,8.3748e+18,3.5e-05,0,0,-0.0029951,3163.4,0,10,4.1874e+22,0,33.146,1,1.245e+05,0,1.755e+05,0
0,-0.073583,0,0,0,0,4.2939e+09,1.0612e+07,4.3045e+09,1656.9,0,0,3447.2,8.3712e+18,3.5e-05,0,0,-0.0028271,3164.2,0,10,4.1856e+22,0,33.146,1,1.248e+05,0,1.752e+05,0
0,-0.073937,0,0,0,0,4.3042e+09,1.066e+07,4.3148e+09,1657,0,0,3447.3,8.3676e+18,3.5e-05,0,0,-0.0026591,3165,0,10,4.1838e+22,0,33.146,1,1.251e+05,0,1.749e+05,0
0,-0.07429,0,0,0,0,4.3145e+09,1.0707e+07,4.3252e+09,1657.2,0,0,3447.4,8.3639e+18,3.5e-05,0,0,-0.002491,3165.8,0,10,4.182e+22,0,33.146,1,1.254e+05,0,1.746e+05,0
0,-0.074644,0,0,0,0,4.3248e+09,1.0755e+07,4.3355e+09,1657.3,0,0,3447.5,8.3603e+18,3.5e-05,0,0,-0.002323,3166.5,0,10,4.1801e+22,0,33.146,1,1.257e+05,0,1.743e+05,0
0,-0.074997,0,0,0,0,4.3351e+09,1.0803e+07,4.3459e+09,1657.5,0,0,3447.6,8.3566e+18,3.5e-05,0,0,-0.002155,3167.3,0,10,4.1783e+22,0,33.146,1,1.26e+05,0,1.74e+05,0
0,-0.07535,0,0,0,0,4.3453e+09,1.085e+07,4.3562e+09,1657.6,0,0,3447.7,8.353e+18,3.5e-05,0,0,-0.0019869,3168.1,0,10,4.1765e+22,0,33.146,1,1.263e+05,0,1.737e+05,0
0,-0.075705,0,0,0,0,4.3556e+09,1.0898e+07,4.3665e+09,1657.7,0,0,3447.8,8.3493e+18,3.5e-05,0,0,-0.0018311,3168.9,0,10,4.1747e+22,0,33.146,1,1.266e+05,0,1.734e+05,0
0,-0.076066,0,0,0,0,4.3659e+09,1.0946e+07,4.3769e+09,1657.9,0,0,3448,8.3457e+18,3.5e-05,0,0,-0.0017603,3169.7,0,10,4.1728e+22,0,33.146,1,1.269e+05,0,1.731e+05,0
0,-0.076427,0,0,0,0,4.3762e+09,1.0994e+07,4.3872e+09,1658,0,0,3448.1,8.3421e+18,3.5e-05,0,0,-0.0016896,3170.5,0,10,4.171e+22,0,33.146,1,1.272e+05,0,1.728e+05,0
0,-0.076788,0,0,0,0,4.3865e+09,1.1042e+07,4.3976e+09,1658.1,0,0,3448.2,8.3384e+18,3.5e-05,0,0,-0.0016188,3171.2,0,10,4.1692e+22,0,33.146,1,1.275e+05,0,1.725e+05,0
0,-0.077149,0,0,0,0,4.3968e+09,1.109e+07,4.4079e+09,1658.3,0,0,3448.3,8.3348e+18,3.5e-05,0,0,-0.0015481,3172,0,10,4.1674e+22,0,33.146,1,1.278e+05,0,1.722e+05,0
0,-0.07751,0,0,0,0,4.4071e+09,1.1138e+07,4.4183e+09,1658.4,0,0,3448.4,8.3312e+18,3.5e-05,0,0,-0.0014773,3172.8,0,10,4.1656e+22,0,33.146,1,1.281e+05,0,1.719e+05,0
