"velocity:0","velocity:1","velocity:2","u_f:0","u_f:1","u_f:2","p_f","p_c","p","T","porosity","peridotite","density","viscosity","thermal_expansivity","porosity_change","peridotite_change","nonadiabatic_temperature","melt_density","permeability","melt_viscosity","compaction_viscosity","melt_fraction","artificial_viscosity_composition","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,-0.006087,0,0,0,0,1.2734e+09,-24234,1.2733e+09,1398.2,0,0,3426,1.8879e+19,3.5e-05,0,0,-218.27,3022.9,0,10,9.4397e+22,0,33.146,1,36600,0,2.634e+05,0
0,-0.0061578,0,0,0,0,1.2836e+09,-24299,1.2836e+09,1403.2,0,0,3425.4,1.856e+19,3.5e-05,0,0,-213.38,3022.4,0,10,9.2802e+22,0,33.146,1,36900,0,2.631e+05,0
0,-0.0062286,0,0,0,0,1.2939e+09,-24364,1.2939e+09,1408.3,0,0,3424.8,1.8241e+19,3.5e-05,0,0,-208.49,3021.9,0,10,9.1207e+22,0,33.146,1,37200,0,2.628e+05,0
0,-0.0062994,0,0,0,0,1.3042e+09,-24429,1.3042e+09,1413.3,0,0,3424.2,1.7922e+19,3.5e-05,0,0,-203.6,3021.4,0,10,8.9612e+22,0,33.146,1,37500,0,2.625e+05,0
0,-0.0063829,0,0,0,0,1.3145e+09,-24400,1.3144e+09,1417.2,0,0,3423.8,1.7722e+19,3.5e-05,0,0,-199.79,3021,0,10,8.8608e+22,0,33.146,1,37800,0,2.622e+05,0
0,-0.0064664,0,0,0,0,1.3247e+09,-24372,1.3247e+09,1421.2,0,0,3423.3,1.7521e+19,3.5e-05,0,0,-195.99,3020.6,0,10,8.7604e+22,0,33.146,1,38100,0,2.619e+05,0
0,-0.0065499,0,0,0,0,1.335e+09,-24343,1.335e+09,1425.1,0,0,3422.9,1.732e+19,3.5e-05,0,0,-192.18,3020.2,0,10,8.6601e+22,0,33.146,1,38400,0,2.616e+05,0
0,-0.0066333,0,0,0,0,1.3452e+09,-24315,1.3452e+09,1429.1,0,0,3422.4,1.7119e+19,3.5e-05,0,0,-188.38,3019.8,0,10,8.5597e+22,0,33.146,1,38700,0,2.613e+05,0
0,-0.0067168,0,0,0,0,1.3555e+09,-24286,1.3555e+09,1433,0,0,3422,1.6919e+19,3.5e-05,0,0,-184.58,3019.4,0,10,8.4593e+22,0,33.146,1,39000,0,2.61e+05,0
0,-0.0068003,0,0,0,0,1.3658e+09,-24258,1.3657e+09,1436.9,0,0,3421.5,1.6718e+19,3.5e-05,0,0,-180.77,3019,0,10,8.359e+22,0,33.146,1,39300,0,2.607e+05,0
0,-0.0068838,0,0,0,0,1.376e+09,-24229,1.376e+09,1440.9,0,0,3421.1,1.6517e+19,3.5e-05,0,0,-176.97,3018.6,0,10,8.2586e+22,0,33.146,1,39600,0,2.604e+05,0
0,-0.0069673,0,0,0,0,1.3863e+09,-24201,1.3862e+09,1444.8,0,0,3420.6,1.6316e+19,3.5e-05,0,0,-173.16,3018.2,0,10,8.1582e+22,0,33.146,1,39900,0,2.601e+05,0
0,-0.0070508,0,0,0,0,1.3965e+09,-24173,1.3965e+09,1448.8,0,0,3420.2,1.6116e+19,3.5e-05,0,0,-169.36,3017.8,0,10,8.0579e+22,0,33.146,1,40200,0,2.598e+05,0
0,-0.0071342,0,0,0,0,1.4068e+09,-24144,1.4068e+09,1452.7,0,0,3419.7,1.5915e+19,3.5e-05,0,0,-165.56,3017.4,0,10,7.9575e+22,0,33.146,1,40500,0,2.595e+05,0
0,-0.0072177,0,0,0,0,1.417e+09,-24116,1.417e+09,1456.6,0,0,3419.2,1.5714e+19,3.5e-05,0,0,-161.75,3017,0,10,7.8571e+22,0,33.146,1,40800,0,2.592e+05,0
0,-0.0073012,0,0,0,0,1.4273e+09,-24087,1.4273e+09,1460.6,0,0,3418.8,1.5513e+19,3.5e-05,0,0,-157.95,3016.6,0,10,7.7567e+22,0,33.146,1,41100,0,2.589e+05,0
0,-0.0073847,0,0,0,0,1.4376e+09,-24059,1.4375e+09,1464.5,0,0,3418.3,1.5313e+19,3.5e-05,0,0,-154.14,3016.2,0,10,7.6564e+22,0,33.146,1,41400,0,2.586e+05,0
0,-0.0074682,0,0,0,0,1.4478e+09,-24030,1.4478e+09,1468.5,0,0,3417.9,1.5112e+19,3.5e-05,0,0,-150.34,3015.8,0,10,7.556e+22,0,33.146,1,41700,0,2.583e+05,0
0,-0.0075516,0,0,0,0,1.4581e+09,-24002,1.4581e+09,1472.4,0,0,3417.4,1.4911e+19,3.5e-05,0,0,-146.54,3015.4,0,10,7.4556e+22,0,33.146,1,42000,0,2.58e+05,0
0,-0.0076407,0,0,0,0,1.4683e+09,-23987,1.4683e+09,1476,0,0,3417,1.4737e+19,3.5e-05,0,0,-143.08,3015,0,10,7.3687e+22,0,33.146,1,42300,0,2.577e+05,0
0,-0.0077391,0,0,0,0,1.4786e+09,-23994,1.4786e+09,1479,0,0,3416.7,1.4608e+19,3.5e-05,0,0,-140.22,3014.7,0,10,7.3042e+22,0,33.146,1,42600,0,2.574e+05,0
0,-0.0078375,0,0,0,0,1.4888e+09,-24002,1.4888e+09,1482,0,0,3416.3,1.4479e+19,3.5e-05,0,0,-137.35,3014.4,0,10,7.2396e+22,0,33.146,1,42900,0,2.571e+05,0
0,-0.0079358,0,0,0,0,1.4991e+09,-24009,1.499e+09,1485,0,0,3416,1.435e+19,3.5e-05,0,0,-134.48,3014.1,0,10,7.1751e+22,0,33.146,1,43200,0,2.568e+05,0
0,-0.0080342,0,0,0,0,1.5093e+09,-24017,1.5093e+09,1488,0,0,3415.7,1.4221e+19,3.5e-05,0,0,-131.61,3013.8,0,10,7.1105e+22,0,33.146,1,43500,0,2.565e+05,0
0,-0.0081326,0,0,0,0,1.5195e+09,-24025,1.5195e+09,1491,0,0,3415.3,1.4092e+19,3.5e-05,0,0,-128.74,3013.5,0,10,7.046e+22,0,33.146,1,43800,0,2.562e+05,0
0,-0.008231,0,0,0,0,1.5298e+09,-24032,1.5298e+09,1494,0,0,3415,1.3963e+19,3.5e-05,0,0,-125.88,3013.2,0,10,6.9814e+22,0,33.146,1,44100,0,2.559e+05,0
0,-0.0083293,0,0,0,0,1.54e+09,-24040,1.54e+09,1497,0,0,3414.6,1.3834e+19,3.5e-05,0,0,-123.01,3012.9,0,10,6.9169e+22,0,33.146,1,44400,0,2.556e+05,0
0,-0.0084277,0,0,0,0,1.5503e+09,-24047,1.5502e+09,1500,0,0,3414.3,1.3705e+19,3.5e-05,0,0,-120.14,3012.6,0,10,6.8524e+22,0,33.146,1,44700,0,2.553e+05,0
0,-0.0085261,0,0,0,0,1.5605e+09,-24055,1.5605e+09,1503,0,0,3414,1.3576e+19,3.5e-05,0,0,-117.27,3012.3,0,10,6.7878e+22,0,33.146,1,45000,0,2.55e+05,0
0,-0.0086244,0,0,0,0,1.5708e+09,-24062,1.5707e+09,1506,0,0,3413.6,1.3447e+19,3.5e-05,0,0,-114.41,3012,0,10,6.7233e+22,0,33.146,1,45300,0,2.547e+05,0
0,-0.0087228,0,0,0,0,1.581e+09,-24070,1.581e+09,1509,0,0,3413.3,1.3317e+19,3.5e-05,0,0,-111.54,3011.7,0,10,6.6587e+22,0,33.146,1,45600,0,2.544e+05,0
0,-0.0088212,0,0,0,0,1.5912e+09,-24077,1.5912e+09,1512,0,0,3412.9,1.3188e+19,3.5e-05,0,0,-108.67,3011.4,0,10,6.5942e+22,0,33.146,1,45900,0,2.541e+05,0
0,-0.0089196,0,0,0,0,1.6015e+09,-24085,1.6015e+09,1515,0,0,3412.6,1.3059e+19,3.5e-05,0,0,-105.8,3011.1,0,10,6.5296e+22,0,33.146,1,46200,0,2.538e+05,0
0,-0.0090179,0,0,0,0,1.6117e+09,-24092,1.6117e+09,1518,0,0,3412.2,1.293e+19,3.5e-05,0,0,-102.94,3010.8,0,10,6.4651e+22,0,33.146,1,46500,0,2.535e+05,0
0,-0.0091163,0,0,0,0,1.622e+09,-24100,1.6219e+09,1521,0,0,3411.9,1.2801e+19,3.5e-05,0,0,-100.07,3010.5,0,10,6.4005e+22,0,33.146,1,46800,0,2.532e+05,0
0,-0.0092272,0,0,0,0,1.6322e+09,-24100,1.6322e+09,1523.5,0,0,3411.6,1.2706e+19,3.5e-05,0,0,-97.781,3010.3,0,10,6.3528e+22,0,33.146,1,47100,0,2.529e+05,0
0,-0.0093421,0,0,0,0,1.6424e+09,-24099,1.6424e+09,1525.7,0,0,3411.4,1.2621e+19,3.5e-05,0,0,-95.686,3010,0,10,6.3106e+22,0,33.146,1,47400,0,2.526e+05,0
0,-0.0094571,0,0,0,0,1.6526e+09,-24097,1.6526e+09,1527.9,0,0,3411.1,1.2537e+19,3.5e-05,0,0,-93.591,3009.8,0,10,6.2684e+22,0,33.146,1,47700,0,2.523e+05,0
0,-0.0095721,0,0,0,0,1.6629e+09,-24095,1.6628e+09,1530.2,0,0,3410.9,1.2453e+19,3.5e-05,0,0,-91.496,3009.6,0,10,6.2263e+22,0,33.146,1,48000,0,2.52e+05,0
0,-0.0096871,0,0,0,0,1.6731e+09,-24093,1.6731e+09,1532.4,0,0,3410.6,1.2368e+19,3.5e-05,0,0,-89.402,3009.4,0,10,6.1841e+22,0,33.146,1,48300,0,2.517e+05,0
0,-0.0098021,0,0,0,0,1.6833e+09,-24091,1.6833e+09,1534.6,0,0,3410.4,1.2284e+19,3.5e-05,0,0,-87.307,3009.2,0,10,6.1419e+22,0,33.146,1,48600,0,2.514e+05,0
0,-0.0099171,0,0,0,0,1.6936e+09,-24089,1.6935e+09,1536.8,0,0,3410.1,1.2199e+19,3.5e-05,0,0,-85.212,3008.9,0,10,6.0997e+22,0,33.146,1,48900,0,2.511e+05,0
0,-0.010032,0,0,0,0,1.7038e+09,-24087,1.7038e+09,1539.1,0,0,3409.9,1.2115e+19,3.5e-05,0,0,-83.117,3008.7,0,10,6.0576e+22,0,33.146,1,49200,0,2.508e+05,0
0,-0.010147,0,0,0,0,1.714e+09,-24085,1.714e+09,1541.3,0,0,3409.6,1.2031e+19,3.5e-05,0,0,-81.022,3008.5,0,10,6.0154e+22,0,33.146,1,49500,0,2.505e+05,0
0,-0.010262,0,0,0,0,1.7242e+09,-24083,1.7242e+09,1543.5,0,0,3409.4,1.1946e+19,3.5e-05,0,0,-78.927,3008.3,0,10,5.9732e+22,0,33.146,1,49800,0,2.502e+05,0
0,-0.010377,0,0,0,0,1.7345e+09,-24082,1.7344e+09,1545.8,0,0,3409.1,1.1862e+19,3.5e-05,0,0,-76.832,3008.1,0,10,5.931e+22,0,33.146,1,50100,0,2.499e+05,0
0,-0.010492,0,0,0,0,1.7447e+09,-24080,1.7447e+09,1548,0,0,3408.9,1.1778e+19,3.5e-05,0,0,-74.738,3007.8,0,10,5.8889e+22,0,33.146,1,50400,0,2.496e+05,0
0,-0.010607,0,0,0,0,1.7549e+09,-24078,1.7549e+09,1550.2,0,0,3408.6,1.1693e+19,3.5e-05,0,0,-72.643,3007.6,0,10,5.8467e+22,0,33.146,1,50700,0,2.493e+05,0
0,-0.010722,0,0,0,0,1.7652e+09,-24076,1.7651e+09,1552.5,0,0,3408.4,1.1609e+19,3.5e-05,0,0,-70.548,3007.4,0,10,5.8045e+22,0,33.146,1,51000,0,2.49e+05,0
0,-0.010837,0,0,0,0,1.7754e+09,-24074,1.7754e+09,1554.7,0,0,3408.1,1.1525e+19,3.5e-05,0,0,-68.453,3007.2,0,10,5.7623e+22,0,33.146,1,51300,0,2.487e+05,0
0,-0.010954,0,0,0,0,1.7856e+09,-24072,1.7856e+09,1556.8,0,0,3407.9,1.1444e+19,3.5e-05,0,0,-66.435,3007,0,10,5.7219e+22,0,33.146,1,51600,0,2.484e+05,0
0,-0.011087,0,0,0,0,1.7958e+09,-24073,1.7958e+09,1558.5,0,0,3407.7,1.1388e+19,3.5e-05,0,0,-64.952,3006.8,0,10,5.6941e+22,0,33.146,1,51900,0,2.481e+05,0
0,-0.01122,0,0,0,0,1.806e+09,-24073,1.806e+09,1560.1,0,0,3407.6,1.1332e+19,3.5e-05,0,0,-63.469,3006.7,0,10,5.6662e+22,0,33.146,1,52200,0,2.478e+05,0
0,-0.011353,0,0,0,0,1.8163e+09,-24074,1.8162e+09,1561.7,0,0,3407.4,1.1277e+19,3.5e-05,0,0,-61.986,3006.5,0,10,5.6384e+22,0,33.146,1,52500,0,2.475e+05,0
0,-0.011485,0,0,0,0,1.8265e+09,-24074,1.8265e+09,1563.3,0,0,3407.2,1.1221e+19,3.5e-05,0,0,-60.503,3006.4,0,10,5.6105e+22,0,33.146,1,52800,0,2.472e+05,0
0,-0.011618,0,0,0,0,1.8367e+09,-24074,1.8367e+09,1564.9,0,0,3407,1.1165e+19,3.5e-05,0,0,-59.019,3006.2,0,10,5.5826e+22,0,33.146,1,53100,0,2.469e+05,0
0,-0.011751,0,0,0,0,1.8469e+09,-24075,1.8469e+09,1566.6,0,0,3406.8,1.111e+19,3.5e-05,0,0,-57.536,3006,0,10,5.5548e+22,0,33.146,1,53400,0,2.466e+05,0
0,-0.011884,0,0,0,0,1.8571e+09,-24075,1.8571e+09,1568.2,0,0,3406.7,1.1054e+19,3.5e-05,0,0,-56.053,3005.9,0,10,5.5269e+22,0,33.146,1,53700,0,2.463e+05,0
0,-0.012017,0,0,0,0,1.8674e+09,-24075,1.8673e+09,1569.8,0,0,3406.5,1.0998e+19,3.5e-05,0,0,-54.57,3005.7,0,10,5.4991e+22,0,33.146,1,54000,0,2.46e+05,0
0,-0.012149,0,0,0,0,1.8776e+09,-24076,1.8776e+09,1571.4,0,0,3406.3,1.0942e+19,3.5e-05,0,0,-53.087,3005.6,0,10,5.4712e+22,0,33.146,1,54300,0,2.457e+05,0
0,-0.012282,0,0,0,0,1.8878e+09,-24076,1.8878e+09,1573,0,0,3406.1,1.0887e+19,3.5e-05,0,0,-51.604,3005.4,0,10,5.4434e+22,0,33.146,1,54600,0,2.454e+05,0
0,-0.012415,0,0,0,0,1.898e+09,-24076,1.898e+09,1574.7,0,0,3406,1.0831e+19,3.5e-05,0,0,-50.121,3005.3,0,10,5.4155e+22,0,33.146,1,54900,0,2.451e+05,0
0,-0.012548,0,0,0,0,1.9082e+09,-24077,1.9082e+09,1576.3,0,0,3405.8,1.0775e+19,3.5e-05,0,0,-48.638,3005.1,0,10,5.3876e+22,0,33.146,1,55200,0,2.448e+05,0
0,-0.01268,0,0,0,0,1.9185e+09,-24077,1.9184e+09,1577.9,0,0,3405.6,1.072e+19,3.5e-05,0,0,-47.155,3005,0,10,5.3598e+22,0,33.146,1,55500,0,2.445e+05,0
0,-0.012813,0,0,0,0,1.9287e+09,-24077,1.9287e+09,1579.5,0,0,3405.4,1.0664e+19,3.5e-05,0,0,-45.672,3004.8,0,10,5.3319e+22,0,33.146,1,55800,0,2.442e+05,0
0,-0.012946,0,0,0,0,1.9389e+09,-24078,1.9389e+09,1581.1,0,0,3405.3,1.0608e+19,3.5e-05,0,0,-44.189,3004.6,0,10,5.3041e+22,0,33.146,1,56100,0,2.439e+05,0
0,-0.013088,0,0,0,0,1.9491e+09,-24078,1.9491e+09,1582.5,0,0,3405.1,1.0562e+19,3.5e-05,0,0,-42.939,3004.5,0,10,5.2808e+22,0,33.146,1,56400,0,2.436e+05,0
0,-0.013239,0,0,0,0,1.9593e+09,-24078,1.9593e+09,1583.7,0,0,3405,1.0525e+19,3.5e-05,0,0,-41.921,3004.4,0,10,5.2623e+22,0,33.146,1,56700,0,2.433e+05,0
0,-0.01339,0,0,0,0,1.9695e+09,-24077,1.9695e+09,1584.8,0,0,3404.9,1.0487e+19,3.5e-05,0,0,-40.904,3004.3,0,10,5.2437e+22,0,33.146,1,57000,0,2.43e+05,0
0,-0.013542,0,0,0,0,1.9797e+09,-24077,1.9797e+09,1586,0,0,3404.7,1.045e+19,3.5e-05,0,0,-39.886,3004.2,0,10,5.2252e+22,0,33.146,1,57300,0,2.427e+05,0
0,-0.013693,0,0,0,0,1.99e+09,-24077,1.9899e+09,1587.1,0,0,3404.6,1.0413e+19,3.5e-05,0,0,-38.869,3004.1,0,10,5.2066e+22,0,33.146,1,57600,0,2.424e+05,0
0,-0.013844,0,0,0,0,2.0002e+09,-24077,2.0001e+09,1588.3,0,0,3404.5,1.0376e+19,3.5e-05,0,0,-37.851,3004,0,10,5.1881e+22,0,33.146,1,57900,0,2.421e+05,0
0,-0.013995,0,0,0,0,2.0104e+09,-24076,2.0104e+09,1589.5,0,0,3404.4,1.0339e+19,3.5e-05,0,0,-36.834,3003.9,0,10,5.1695e+22,0,33.146,1,58200,0,2.418e+05,0
0,-0.014146,0,0,0,0,2.0206e+09,-24076,2.0206e+09,1590.6,0,0,3404.3,1.0302e+19,3.5e-05,0,0,-35.817,3003.8,0,10,5.151e+22,0,33.146,1,58500,0,2.415e+05,0
0,-0.014297,0,0,0,0,2.0308e+09,-24076,2.0308e+09,1591.8,0,0,3404.1,1.0265e+19,3.5e-05,0,0,-34.799,3003.7,0,10,5.1324e+22,0,33.146,1,58800,0,2.412e+05,0
0,-0.014449,0,0,0,0,2.041e+09,-24076,2.041e+09,1592.9,0,0,3404,1.0228e+19,3.5e-05,0,0,-33.782,3003.5,0,10,5.1139e+22,0,33.146,1,59100,0,2.409e+05,0
0,-0.0146,0,0,0,0,2.0512e+09,-24076,2.0512e+09,1594.1,0,0,3403.9,1.0191e+19,3.5e-05,0,0,-32.764,3003.4,0,10,5.0953e+22,0,33.146,1,59400,0,2.406e+05,0
0,-0.014751,0,0,0,0,2.0614e+09,-24075,2.0614e+09,1595.2,0,0,3403.8,1.0154e+19,3.5e-05,0,0,-31.747,3003.3,0,10,5.0768e+22,0,33.146,1,59700,0,2.403e+05,0
0,-0.014902,0,0,0,0,2.0717e+09,-24075,2.0716e+09,1596.4,0,0,3403.7,1.0116e+19,3.5e-05,0,0,-30.729,3003.2,0,10,5.0582e+22,0,33.146,1,60000,0,2.4e+05,0
0,-0.015053,0,0,0,0,2.0819e+09,-24075,2.0818e+09,1597.5,0,0,3403.5,1.0079e+19,3.5e-05,0,0,-29.712,3003.1,0,10,5.0397e+22,0,33.146,1,60300,0,2.397e+05,0
0,-0.015205,0,0,0,0,2.0921e+09,-24075,2.0921e+09,1598.7,0,0,3403.4,1.0042e+19,3.5e-05,0,0,-28.694,3003,0,10,5.0211e+22,0,33.146,1,60600,0,2.394e+05,0
0,-0.015356,0,0,0,0,2.1023e+09,-24074,2.1023e+09,1599.8,0,0,3403.3,1.0005e+19,3.5e-05,0,0,-27.677,3002.9,0,10,5.0026e+22,0,33.146,1,60900,0,2.391e+05,0
0,-0.015523,0,0,0,0,2.1125e+09,-24074,2.1125e+09,1600.7,0,0,3403.2,9.9787e+18,3.5e-05,0,0,-26.958,3002.8,0,10,4.9894e+22,0,33.146,1,61200,0,2.388e+05,0
0,-0.015693,0,0,0,0,2.1227e+09,-24074,2.1227e+09,1601.5,0,0,3403.1,9.9538e+18,3.5e-05,0,0,-26.281,3002.8,0,10,4.9769e+22,0,33.146,1,61500,0,2.385e+05,0
0,-0.015863,0,0,0,0,2.1329e+09,-24074,2.1329e+09,1602.3,0,0,3403,9.9289e+18,3.5e-05,0,0,-25.605,3002.7,0,10,4.9644e+22,0,33.146,1,61800,0,2.382e+05,0
0,-0.016032,0,0,0,0,2.1431e+09,-24074,2.1431e+09,1603.1,0,0,3403,9.904e+18,3.5e-05,0,0,-24.928,3002.6,0,10,4.952e+22,0,33.146,1,62100,0,2.379e+05,0
0,-0.016202,0,0,0,0,2.1533e+09,-24075,2.1533e+09,1603.9,0,0,3402.9,9.879e+18,3.5e-05,0,0,-24.252,3002.5,0,10,4.9395e+22,0,33.146,1,62400,0,2.376e+05,0
0,-0.016372,0,0,0,0,2.1635e+09,-24075,2.1635e+09,1604.8,0,0,3402.8,9.8541e+18,3.5e-05,0,0,-23.575,3002.5,0,10,4.9271e+22,0,33.146,1,62700,0,2.373e+05,0
0,-0.016541,0,0,0,0,2.1738e+09,-24075,2.1737e+09,1605.6,0,0,3402.7,9.8292e+18,3.5e-05,0,0,-22.899,3002.4,0,10,4.9146e+22,0,33.146,1,63000,0,2.37e+05,0
0,-0.016711,0,0,0,0,2.184e+09,-24075,2.1839e+09,1606.4,0,0,3402.6,9.8043e+18,3.5e-05,0,0,-22.222,3002.3,0,10,4.9021e+22,0,33.146,1,63300,0,2.367e+05,0
0,-0.016881,0,0,0,0,2.1942e+09,-24075,2.1941e+09,1607.2,0,0,3402.6,9.7794e+18,3.5e-05,0,0,-21.546,3002.3,0,10,4.8897e+22,0,33.146,1,63600,0,2.364e+05,0
0,-0.017051,0,0,0,0,2.2044e+09,-24075,2.2044e+09,1608,0,0,3402.5,9.7545e+18,3.5e-05,0,0,-20.869,3002.2,0,10,4.8772e+22,0,33.146,1,63900,0,2.361e+05,0
0,-0.01722,0,0,0,0,2.2146e+09,-24075,2.2146e+09,1608.8,0,0,3402.4,9.7295e+18,3.5e-05,0,0,-20.193,3002.1,0,10,4.8648e+22,0,33.146,1,64200,0,2.358e+05,0
0,-0.01739,0,0,0,0,2.2248e+09,-24075,2.2248e+09,1609.6,0,0,3402.3,9.7046e+18,3.5e-05,0,0,-19.517,3002,0,10,4.8523e+22,0,33.146,1,64500,0,2.355e+05,0
0,-0.01756,0,0,0,0,2.235e+09,-24075,2.235e+09,1610.5,0,0,3402.2,9.6797e+18,3.5e-05,0,0,-18.84,3002,0,10,4.8399e+22,0,33.146,1,64800,0,2.352e+05,0
0,-0.01773,0,0,0,0,2.2452e+09,-24075,2.2452e+09,1611.3,0,0,3402.2,9.6548e+18,3.5e-05,0,0,-18.164,3001.9,0,10,4.8274e+22,0,33.146,1,65100,0,2.349e+05,0
0,-0.017899,0,0,0,0,2.2554e+09,-24075,2.2554e+09,1612.1,0,0,3402.1,9.6299e+18,3.5e-05,0,0,-17.487,3001.8,0,10,4.8149e+22,0,33.146,1,65400,0,2.346e+05,0
0,-0.018074,0,0,0,0,2.2656e+09,-24075,2.2656e+09,1612.8,0,0,3402,9.6069e+18,3.5e-05,0,0,-16.871,3001.8,0,10,4.8035e+22,0,33.146,1,65700,0,2.343e+05,0
0,-0.018262,0,0,0,0,2.2758e+09,-24075,2.2758e+09,1613.4,0,0,3402,9.59e+18,3.5e-05,0,0,-16.435,3001.7,0,10,4.795e+22,0,33.146,1,66000,0,2.34e+05,0
0,-0.01845,0,0,0,0,2.286e+09,-24075,2.286e+09,1614,0,0,3401.9,9.573e+18,3.5e-05,0,0,-15.999,3001.7,0,10,4.7865e+22,0,33.146,1,66300,0,2.337e+05,0
0,-0.018638,0,0,0,0,2.2962e+09,-24075,2.2962e+09,1614.6,0,0,3401.9,9.556e+18,3.5e-05,0,0,-15.563,3001.6,0,10,4.778e+22,0,33.146,1,66600,0,2.334e+05,0
0,-0.018826,0,0,0,0,2.3064e+09,-24075,2.3064e+09,1615.1,0,0,3401.8,9.5391e+18,3.5e-05,0,0,-15.127,3001.6,0,10,4.7695e+22,0,33.146,1,66900,0,2.331e+05,0
0,-0.019014,0,0,0,0,2.3166e+09,-24075,2.3166e+09,1615.7,0,0,3401.7,9.5221e+18,3.5e-05,0,0,-14.692,3001.5,0,10,4.7611e+22,0,33.146,1,67200,0,2.328e+05,0
0,-0.019202,0,0,0,0,2.3269e+09,-24075,2.3268e+09,1616.3,0,0,3401.7,9.5051e+18,3.5e-05,0,0,-14.256,3001.5,0,10,4.7526e+22,0,33.146,1,67500,0,2.325e+05,0
0,-0.01939,0,0,0,0,2.3371e+09,-24075,2.337e+09,1616.8,0,0,3401.6,9.4882e+18,3.5e-05,0,0,-13.82,3001.5,0,10,4.7441e+22,0,33.146,1,67800,0,2.322e+05,0
0,-0.019578,0,0,0,0,2.3473e+09,-24075,2.3472e+09,1617.4,0,0,3401.6,9.4712e+18,3.5e-05,0,0,-13.384,3001.4,0,10,4.7356e+22,0,33.146,1,68100,0,2.319e+05,0
0,-0.019766,0,0,0,0,2.3575e+09,-24075,2.3574e+09,1618,0,0,3401.5,9.4542e+18,3.5e-05,0,0,-12.948,3001.4,0,10,4.7271e+22,0,33.146,1,68400,0,2.316e+05,0
0,-0.019954,0,0,0,0,2.3677e+09,-24075,2.3676e+09,1618.6,0,0,3401.5,9.4373e+18,3.5e-05,0,0,-12.512,3001.3,0,10,4.7186e+22,0,33.146,1,68700,0,2.313e+05,0
0,-0.020142,0,0,0,0,2.3779e+09,-24075,2.3779e+09,1619.1,0,0,3401.4,9.4203e+18,3.5e-05,0,0,-12.076,3001.3,0,10,4.7102e+22,0,33.146,1,69000,0,2.31e+05,0
0,-0.02033,0,0,0,0,2.3881e+09,-24075,2.3881e+09,1619.7,0,0,3401.4,9.4033e+18,3.5e-05,0,0,-11.641,3001.2,0,10,4.7017e+22,0,33.146,1,69300,0,2.307e+05,0
0,-0.020518,0,0,0,0,2.3983e+09,-24075,2.3983e+09,1620.3,0,0,3401.3,9.3864e+18,3.5e-05,0,0,-11.205,3001.2,0,10,4.6932e+22,0,33.146,1,69600,0,2.304e+05,0
0,-0.020706,0,0,0,0,2.4085e+09,-24075,2.4085e+09,1620.9,0,0,3401.3,9.3694e+18,3.5e-05,0,0,-10.769,3001.1,0,10,4.6847e+22,0,33.146,1,69900,0,2.301e+05,0
0,-0.020894,0,0,0,0,2.4187e+09,-24074,2.4187e+09,1621.4,0,0,3401.2,9.3524e+18,3.5e-05,0,0,-10.333,3001.1,0,10,4.6762e+22,0,33.146,1,70200,0,2.298e+05,0
0,-0.021094,0,0,0,0,2.4289e+09,-24075,2.4289e+09,1621.9,0,0,3401.2,9.3387e+18,3.5e-05,0,0,-9.9995,3001.1,0,10,4.6693e+22,0,33.146,1,70500,0,2.295e+05,0
0,-0.021299,0,0,0,0,2.4391e+09,-24075,2.4391e+09,1622.3,0,0,3401.2,9.3268e+18,3.5e-05,0,0,-9.7274,3001,0,10,4.6634e+22,0,33.146,1,70800,0,2.292e+05,0
0,-0.021505,0,0,0,0,2.4493e+09,-24075,2.4493e+09,1622.7,0,0,3401.1,9.315e+18,3.5e-05,0,0,-9.4552,3001,0,10,4.6575e+22,0,33.146,1,71100,0,2.289e+05,0
0,-0.021711,0,0,0,0,2.4595e+09,-24075,2.4595e+09,1623.1,0,0,3401.1,9.3032e+18,3.5e-05,0,0,-9.1831,3001,0,10,4.6516e+22,0,33.146,1,71400,0,2.286e+05,0
0,-0.021917,0,0,0,0,2.4697e+09,-24075,2.4697e+09,1623.5,0,0,3401.1,9.2913e+18,3.5e-05,0,0,-8.911,3000.9,0,10,4.6457e+22,0,33.146,1,71700,0,2.283e+05,0
0,-0.022123,0,0,0,0,2.4799e+09,-24075,2.4799e+09,1623.9,0,0,3401,9.2795e+18,3.5e-05,0,0,-8.6388,3000.9,0,10,4.6398e+22,0,33.146,1,72000,0,2.28e+05,0
0,-0.022329,0,0,0,0,2.4901e+09,-24075,2.4901e+09,1624.4,0,0,3401,9.2677e+18,3.5e-05,0,0,-8.3667,3000.9,0,10,4.6338e+22,0,33.146,1,72300,0,2.277e+05,0
0,-0.022535,0,0,0,0,2.5003e+09,-24075,2.5003e+09,1624.8,0,0,3401,9.2558e+18,3.5e-05,0,0,-8.0945,3000.8,0,10,4.6279e+22,0,33.146,1,72600,0,2.274e+05,0
0,-0.022741,0,0,0,0,2.5105e+09,-24075,2.5105e+09,1625.2,0,0,3400.9,9.244e+18,3.5e-05,0,0,-7.8224,3000.8,0,10,4.622e+22,0,33.146,1,72900,0,2.271e+05,0
0,-0.022947,0,0,0,0,2.5207e+09,-24075,2.5207e+09,1625.6,0,0,3400.9,9.2322e+18,3.5e-05,0,0,-7.5503,3000.8,0,10,4.6161e+22,0,33.146,1,73200,0,2.268e+05,0
