"velocity:0","velocity:1","velocity:2","u_f:0","u_f:1","u_f:2","p_f","p_c","p","T","porosity","peridotite","density","viscosity","thermal_expansivity","porosity_change","peridotite_change","nonadiabatic_temperature","nonadiabatic_pressure","melt_density","permeability","melt_viscosity","compaction_viscosity","melt_fraction","adiabatic_heating","latent_heat","shear_heating","adiabatic_heating_of_melt","shear_heating_with_melt","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,1.5,0,0,-1.0238e-40,0,7.8918e+09,7764.1,7.8918e+09,1953.4,1.2255e-05,-2.473e-05,3457,2.439e+18,3.5e-05,0,0,245.2,-1.5658e+08,3376,9.2023e-24,10,1.2196e+22,0,-0.00011235,0,1.6403e-18,1.3768e-09,4.1009e-15,1,66300,0,66300,0
0,1.5,0,0,-9.7239e-41,0,7.8815e+09,7841,7.8815e+09,1953.2,1.2295e-05,-2.4812e-05,3456.9,2.439e+18,3.5e-05,0,0,245.18,-1.5649e+08,3375.4,9.293e-24,10,1.2196e+22,0,-0.00011233,0,3.5715e-18,1.3811e-09,8.9295e-15,1,66600,0,66600,0
0,1.5,0,0,-1.5328e-40,0,7.8711e+09,7919.1,7.8711e+09,1953.1,1.2336e-05,-2.4524e-05,3456.8,2.439e+18,3.5e-05,0,0,245.16,-1.5639e+08,3374.8,9.3859e-24,10,1.2196e+22,0,-0.00011232,0,2.7124e-18,1.3855e-09,6.7817e-15,1,66900,0,66900,0
0,1.5,0,0,-2.0933e-40,0,7.8607e+09,7997.2,7.8607e+09,1952.9,1.2376e-05,-2.4237e-05,3456.7,2.439e+18,3.5e-05,0,0,245.14,-1.563e+08,3374.2,9.4789e-24,10,1.2196e+22,0,-0.00011231,0,1.8533e-18,1.3899e-09,4.6339e-15,1,67200,0,67200,0
0,1.5,0,0,-2.6537e-40,0,7.8504e+09,8075.3,7.8504e+09,1952.7,1.2417e-05,-2.3949e-05,3456.6,2.439e+18,3.5e-05,0,0,245.12,-1.562e+08,3373.6,9.5719e-24,10,1.2196e+22,0,-0.00011229,0,9.9422e-19,1.3943e-09,2.4861e-15,1,67500,0,67500,0
0,1.5,0,0,-9.1378e-40,0,7.84e+09,8154.6,7.84e+09,1952.6,1.2458e-05,-2.3451e-05,3456.5,2.439e+18,3.5e-05,0,0,245.1,-1.5611e+08,3373,9.6674e-24,10,1.2196e+22,0,-0.00011228,0,3.0026e-18,1.3988e-09,7.5084e-15,1,67800,0,67800,0
0,1.5,0,0,-1.5622e-39,0,7.8296e+09,8234,7.8296e+09,1952.4,1.2499e-05,-2.2954e-05,3456.4,2.439e+18,3.5e-05,0,0,245.08,-1.5601e+08,3372.4,9.763e-24,10,1.2196e+22,0,-0.00011227,0,2.0896e-18,1.4032e-09,5.2262e-15,1,68100,0,68100,0
0,1.5,0,0,-2.2106e-39,0,7.8193e+09,8313.3,7.8193e+09,1952.3,1.254e-05,-2.2457e-05,3456.2,2.439e+18,3.5e-05,0,0,245.06,-1.5592e+08,3371.8,9.8586e-24,10,1.2196e+22,0,-0.00011225,0,1.1767e-18,1.4076e-09,2.944e-15,1,68400,0,68400,0
0,1.5,0,0,-2.0377e-39,0,7.8089e+09,8393.8,7.8089e+09,1952.1,1.2581e-05,-2.2127e-05,3456.1,2.439e+18,3.5e-05,0,0,245.04,-1.5582e+08,3371.2,9.9565e-24,10,1.2196e+22,0,-0.00011224,0,3.314e-18,1.4121e-09,8.2889e-15,1,68700,0,68700,0
0,1.5,0,0,-1.7474e-39,0,7.7985e+09,8474.4,7.7985e+09,1951.9,1.2622e-05,-2.1822e-05,3456,2.439e+18,3.5e-05,0,0,245.02,-1.5573e+08,3370.6,1.0055e-23,10,1.2196e+22,0,-0.00011223,0,2.3415e-18,1.4165e-09,5.8563e-15,1,69000,0,69000,0
0,1.5,0,0,-1.4571e-39,0,7.7881e+09,8555,7.7882e+09,1951.8,1.2663e-05,-2.1517e-05,3455.9,2.439e+18,3.5e-05,0,0,245,-1.5563e+08,3369.9,1.0153e-23,10,1.2196e+22,0,-0.00011222,0,1.369e-18,1.421e-09,3.4236e-15,1,69300,0,69300,0
0,1.5,0,0,-1.1023e-40,0,7.7778e+09,8636.6,7.7778e+09,1951.6,1.2704e-05,-2.1354e-05,3455.8,2.439e+18,3.5e-05,0,0,244.98,-1.5554e+08,3369.3,1.0253e-23,10,1.2196e+22,0,-0.0001122,0,3.6369e-18,1.4255e-09,9.0933e-15,1,69600,0,69600,0
0,1.5,0,0,1.5888e-39,0,7.7674e+09,8718.6,7.7674e+09,1951.4,1.2746e-05,-2.1239e-05,3455.7,2.439e+18,3.5e-05,0,0,244.96,-1.5544e+08,3368.7,1.0354e-23,10,1.2196e+22,0,-0.00011219,0,2.6045e-18,1.43e-09,6.5105e-15,1,69900,0,69900,0
0,1.5,0,0,3.2879e-39,0,7.757e+09,8800.5,7.7571e+09,1951.3,1.2787e-05,-2.1124e-05,3455.6,2.439e+18,3.5e-05,0,0,244.94,-1.5535e+08,3368.1,1.0455e-23,10,1.2196e+22,0,-0.00011218,0,1.572e-18,1.4344e-09,3.9277e-15,1,70200,0,70200,0
0,1.5,0,0,-2.0808e-39,0,7.7467e+09,8883.2,7.7467e+09,1951.1,1.2829e-05,-2.0965e-05,3455.5,2.439e+18,3.5e-05,0,0,244.92,-1.5525e+08,3367.5,1.0558e-23,10,1.2196e+22,0,-0.00011216,0,3.9738e-18,1.4389e-09,9.9297e-15,1,70500,0,70500,0
0,1.5,0,0,-1.169e-38,0,7.7363e+09,8966.4,7.7363e+09,1950.9,1.2871e-05,-2.078e-05,3455.3,2.439e+18,3.5e-05,0,0,244.9,-1.5516e+08,3366.9,1.0661e-23,10,1.2196e+22,0,-0.00011215,0,2.8837e-18,1.4435e-09,7.2049e-15,1,70800,0,70800,0
0,1.5,0,0,-2.13e-38,0,7.7259e+09,9049.6,7.726e+09,1950.8,1.2912e-05,-2.0594e-05,3455.2,2.439e+18,3.5e-05,0,0,244.87,-1.5506e+08,3366.3,1.0765e-23,10,1.2196e+22,0,-0.00011214,0,1.7936e-18,1.448e-09,4.4801e-15,1,71100,0,71100,0
0,1.5,0,0,-4.0437e-38,0,7.7156e+09,9133.5,7.7156e+09,1950.6,1.2954e-05,-2.0316e-05,3455.1,2.439e+18,3.5e-05,0,0,244.85,-1.5497e+08,3365.6,1.087e-23,10,1.2196e+22,0,-0.00011212,0,4.3409e-18,1.4525e-09,1.0847e-14,1,71400,0,71400,0
0,1.5,0,0,-6.9104e-38,0,7.7052e+09,9218,7.7052e+09,1950.4,1.2996e-05,-1.9945e-05,3455,2.439e+18,3.5e-05,0,0,244.83,-1.5487e+08,3365,1.0976e-23,10,1.2196e+22,0,-0.00011211,0,3.1905e-18,1.457e-09,7.9728e-15,1,71700,0,71700,0
0,1.5,0,0,-9.777e-38,0,7.6948e+09,9302.5,7.6949e+09,1950.3,1.3038e-05,-1.9574e-05,3454.9,2.439e+18,3.5e-05,0,0,244.81,-1.5478e+08,3364.4,1.1082e-23,10,1.2196e+22,0,-0.0001121,0,2.0401e-18,1.4616e-09,5.0989e-15,1,72000,0,72000,0
0,1.5,0,0,-1.0645e-37,0,7.6845e+09,9387.5,7.6845e+09,1950.1,1.308e-05,-1.9193e-05,3454.8,2.439e+18,3.5e-05,0,0,244.79,-1.5469e+08,3363.8,1.119e-23,10,1.2196e+22,0,-0.00011208,0,4.7504e-18,1.4661e-09,1.1877e-14,1,72300,0,72300,0
0,1.5,0,0,-8.1815e-38,0,7.6741e+09,9473.3,7.6741e+09,1950,1.3123e-05,-1.8794e-05,3454.7,2.439e+18,3.5e-05,0,0,244.77,-1.5459e+08,3363.2,1.1299e-23,10,1.2196e+22,0,-0.00011207,0,3.5351e-18,1.4707e-09,8.8382e-15,1,72600,0,72600,0
0,1.5,0,0,-5.7182e-38,0,7.6638e+09,9559,7.6638e+09,1949.8,1.3165e-05,-1.8395e-05,3454.6,2.439e+18,3.5e-05,0,0,244.75,-1.545e+08,3362.6,1.1408e-23,10,1.2196e+22,0,-0.00011206,0,2.3198e-18,1.4752e-09,5.7997e-15,1,72900,0,72900,0
0,1.5,0,0,1.5999e-38,0,7.6534e+09,9645.1,7.6534e+09,1949.6,1.3207e-05,-1.8012e-05,3454.5,2.439e+18,3.5e-05,0,0,244.73,-1.544e+08,3362,1.1518e-23,10,1.2196e+22,0,-0.00011205,0,5.1936e-18,1.4798e-09,1.2985e-14,1,73200,0,73200,0
0,1.5,0,0,2.3482e-37,0,7.643e+09,9732.2,7.643e+09,1949.5,1.3249e-05,-1.7676e-05,3454.3,2.439e+18,3.5e-05,0,0,244.71,-1.5431e+08,3361.3,1.163e-23,10,1.2196e+22,0,-0.00011203,0,3.908e-18,1.4844e-09,9.7741e-15,1,73500,0,73500,0
0,1.5,0,0,4.5365e-37,0,7.6327e+09,9819.2,7.6327e+09,1949.3,1.3292e-05,-1.7341e-05,3454.2,2.439e+18,3.5e-05,0,0,244.69,-1.5421e+08,3360.7,1.1742e-23,10,1.2196e+22,0,-0.00011202,0,2.6223e-18,1.4889e-09,6.5626e-15,1,73800,0,73800,0
0,1.5,0,0,6.1704e-37,0,7.6223e+09,9906.4,7.6223e+09,1949.1,1.3334e-05,-1.7009e-05,3454.1,2.439e+18,3.5e-05,0,0,244.67,-1.5412e+08,3360.1,1.1854e-23,10,1.2196e+22,0,-0.00011201,0,5.6816e-18,1.4935e-09,1.4222e-14,1,74100,0,74100,0
0,1.5,0,0,3.9242e-37,0,7.6119e+09,9994.9,7.612e+09,1949,1.3377e-05,-1.6701e-05,3454,2.439e+18,3.5e-05,0,0,244.65,-1.5402e+08,3359.5,1.1969e-23,10,1.2196e+22,0,-0.00011199,0,4.3107e-18,1.4981e-09,1.0789e-14,1,74400,0,74400,0
0,1.5,0,0,1.678e-37,0,7.6016e+09,10083,7.6016e+09,1948.8,1.342e-05,-1.6394e-05,3453.9,2.439e+18,3.5e-05,0,0,244.63,-1.5393e+08,3358.9,1.2084e-23,10,1.2196e+22,0,-0.00011198,0,2.9397e-18,1.5027e-09,7.3548e-15,1,74700,0,74700,0
0,1.5,0,0,-5.6817e-38,0,7.5912e+09,10172,7.5912e+09,1948.6,1.3462e-05,-1.6086e-05,3453.8,2.439e+18,3.5e-05,0,0,244.61,-1.5384e+08,3358.2,1.2199e-23,10,1.2196e+22,0,-0.00011197,0,1.5688e-18,1.5073e-09,3.921e-15,1,75000,0,75000,0
0,1.5,0,0,1.6522e-36,0,7.5809e+09,10262,7.5809e+09,1948.5,1.3505e-05,-1.5818e-05,3453.7,2.439e+18,3.5e-05,0,0,244.59,-1.5374e+08,3357.6,1.2316e-23,10,1.2196e+22,0,-0.00011195,0,4.6985e-18,1.512e-09,1.1744e-14,1,75300,0,75300,0
0,1.5,0,0,3.3612e-36,0,7.5705e+09,10351,7.5705e+09,1948.3,1.3548e-05,-1.5551e-05,3453.6,2.439e+18,3.5e-05,0,0,244.57,-1.5365e+08,3357,1.2434e-23,10,1.2196e+22,0,-0.00011194,0,3.2494e-18,1.5166e-09,8.1194e-15,1,75600,0,75600,0
0,1.5,0,0,5.0701e-36,0,7.5601e+09,10441,7.5601e+09,1948.2,1.3591e-05,-1.5284e-05,3453.4,2.439e+18,3.5e-05,0,0,244.55,-1.5355e+08,3356.4,1.2552e-23,10,1.2196e+22,0,-0.00011193,0,1.8003e-18,1.5212e-09,4.4952e-15,1,75900,0,75900,0
0,1.5,0,0,3.4316e-36,0,7.5498e+09,10532,7.5498e+09,1948,1.3634e-05,-1.5018e-05,3453.3,2.439e+18,3.5e-05,0,0,244.53,-1.5346e+08,3355.8,1.2672e-23,10,1.2196e+22,0,-0.00011192,0,5.0978e-18,1.5258e-09,1.2733e-14,1,76200,0,76200,0
0,1.5,0,0,1.3149e-36,0,7.5394e+09,10623,7.5394e+09,1947.8,1.3677e-05,-1.4753e-05,3453.2,2.439e+18,3.5e-05,0,0,244.5,-1.5336e+08,3355.1,1.2793e-23,10,1.2196e+22,0,-0.0001119,0,3.5964e-18,1.5305e-09,8.9791e-15,1,76500,0,76500,0
0,1.5,0,0,-8.018e-37,0,7.5291e+09,10714,7.5291e+09,1947.7,1.372e-05,-1.4487e-05,3453.1,2.439e+18,3.5e-05,0,0,244.48,-1.5327e+08,3354.5,1.2913e-23,10,1.2196e+22,0,-0.00011189,0,2.095e-18,1.5351e-09,5.2247e-15,1,76800,0,76800,0
0,1.5,0,0,6.6547e-36,0,7.5187e+09,10806,7.5187e+09,1947.5,1.3763e-05,-1.4223e-05,3453,2.439e+18,3.5e-05,0,0,244.46,-1.5317e+08,3353.9,1.3036e-23,10,1.2196e+22,0,-0.00011188,0,5.5957e-18,1.5398e-09,1.397e-14,1,77100,0,77100,0
0,1.5,0,0,1.7302e-35,0,7.5083e+09,10898,7.5083e+09,1947.3,1.3807e-05,-1.396e-05,3452.9,2.439e+18,3.5e-05,0,0,244.44,-1.5308e+08,3353.3,1.316e-23,10,1.2196e+22,0,-0.00011186,0,4.0131e-18,1.5444e-09,1.0021e-14,1,77400,0,77400,0
0,1.5,0,0,2.795e-35,0,7.498e+09,10990,7.498e+09,1947.2,1.385e-05,-1.3696e-05,3452.8,2.439e+18,3.5e-05,0,0,244.42,-1.5299e+08,3352.7,1.3283e-23,10,1.2196e+22,0,-0.00011185,0,2.4305e-18,1.5491e-09,6.0711e-15,1,77700,0,77700,0
0,1.5,0,0,5.1583e-35,0,7.4876e+09,11083,7.4876e+09,1947,1.3893e-05,-1.3524e-05,3452.7,2.439e+18,3.5e-05,0,0,244.4,-1.5289e+08,3352,1.3409e-23,10,1.2196e+22,0,-0.00011184,0,6.1432e-18,1.5538e-09,1.5356e-14,1,78000,0,78000,0
0,1.5,0,0,8.3006e-35,0,7.4773e+09,11177,7.4773e+09,1946.8,1.3937e-05,-1.3408e-05,3452.5,2.439e+18,3.5e-05,0,0,244.38,-1.528e+08,3351.4,1.3535e-23,10,1.2196e+22,0,-0.00011182,0,4.4587e-18,1.5584e-09,1.1148e-14,1,78300,0,78300,0
0,1.5,0,0,1.1443e-34,0,7.4669e+09,11271,7.4669e+09,1946.7,1.398e-05,-1.3291e-05,3452.4,2.439e+18,3.5e-05,0,0,244.36,-1.527e+08,3350.8,1.3662e-23,10,1.2196e+22,0,-0.00011181,0,2.7743e-18,1.5631e-09,6.9402e-15,1,78600,0,78600,0
0,1.5,0,0,1.2681e-34,0,7.4565e+09,11365,7.4566e+09,1946.5,1.4024e-05,-1.3244e-05,3452.3,2.439e+18,3.5e-05,0,0,244.34,-1.5261e+08,3350.2,1.3789e-23,10,1.2196e+22,0,-0.0001118,0,6.6875e-18,1.5678e-09,1.6731e-14,1,78900,0,78900,0
0,1.5,0,0,1.2014e-34,0,7.4462e+09,11460,7.4462e+09,1946.4,1.4067e-05,-1.3267e-05,3452.2,2.439e+18,3.5e-05,0,0,244.32,-1.5251e+08,3349.5,1.3919e-23,10,1.2196e+22,0,-0.00011179,0,4.9164e-18,1.5725e-09,1.2302e-14,1,79200,0,79200,0
0,1.5,0,0,1.1346e-34,0,7.4358e+09,11555,7.4358e+09,1946.2,1.4111e-05,-1.3291e-05,3452.1,2.439e+18,3.5e-05,0,0,244.3,-1.5242e+08,3348.9,1.4048e-23,10,1.2196e+22,0,-0.00011177,0,3.1452e-18,1.5772e-09,7.8729e-15,1,79500,0,79500,0
0,1.5,0,0,2.0003e-34,0,7.4255e+09,11650,7.4255e+09,1946,1.4154e-05,-1.3308e-05,3452,2.4389e+18,3.5e-05,0,0,244.28,-1.5233e+08,3348.3,1.4179e-23,10,1.2196e+22,0,-0.00011176,0,7.2775e-18,1.5819e-09,1.8211e-14,1,79800,0,79800,0
0,1.5,0,0,4.4199e-34,0,7.4151e+09,11746,7.4151e+09,1945.9,1.4198e-05,-1.3318e-05,3451.9,2.4389e+18,3.5e-05,0,0,244.26,-1.5223e+08,3347.7,1.4312e-23,10,1.2196e+22,0,-0.00011175,0,5.4117e-18,1.5866e-09,1.354e-14,1,80100,0,80100,0
0,1.5,0,0,6.8395e-34,0,7.4048e+09,11843,7.4048e+09,1945.7,1.4242e-05,-1.3327e-05,3451.8,2.4389e+18,3.5e-05,0,0,244.24,-1.5214e+08,3347,1.4444e-23,10,1.2196e+22,0,-0.00011173,0,3.5459e-18,1.5913e-09,8.8687e-15,1,80400,0,80400,0
0,1.5,0,-1.121e-46,1.0695e-33,0,7.3944e+09,11939,7.3944e+09,1945.5,1.4286e-05,-1.3336e-05,3451.7,2.4389e+18,3.5e-05,0,0,244.22,-1.5204e+08,3346.4,1.4577e-23,10,1.2196e+22,0,-0.00011172,0,7.9091e-18,1.596e-09,1.9773e-14,1,80700,0,80700,0
0,1.5,0,-5.6052e-46,1.8856e-33,0,7.3841e+09,12037,7.3841e+09,1945.4,1.433e-05,-1.3346e-05,3451.5,2.4389e+18,3.5e-05,0,0,244.2,-1.5195e+08,3345.8,1.4713e-23,10,1.2196e+22,0,-0.00011171,0,5.9457e-18,1.6007e-09,1.4865e-14,1,81000,0,81000,0
0,1.5,0,-1.0089e-45,2.7018e-33,0,7.3737e+09,12134,7.3737e+09,1945.2,1.4374e-05,-1.3356e-05,3451.4,2.4389e+18,3.5e-05,0,0,244.18,-1.5185e+08,3345.2,1.4848e-23,10,1.2196e+22,0,-0.00011169,0,3.9824e-18,1.6054e-09,9.9568e-15,1,81300,0,81300,0
0,1.5,0,-1.4013e-45,3.4615e-33,0,7.3633e+09,12232,7.3634e+09,1945,1.4418e-05,-1.3371e-05,3451.3,2.4389e+18,3.5e-05,0,0,244.16,-1.5176e+08,3344.5,1.4984e-23,10,1.2196e+22,0,-0.00011168,0,8.5843e-18,1.6102e-09,2.1464e-14,1,81600,0,81600,0
0,1.5,0,-1.4013e-45,3.8263e-33,0,7.353e+09,12331,7.353e+09,1944.9,1.4462e-05,-1.3417e-05,3451.2,2.4389e+18,3.5e-05,0,0,244.14,-1.5167e+08,3343.9,1.5123e-23,10,1.2196e+22,0,-0.00011167,0,6.5158e-18,1.6149e-09,1.6292e-14,1,81900,0,81900,0
0,1.5,0,-1.4013e-45,4.191e-33,0,7.3426e+09,12430,7.3427e+09,1944.7,1.4506e-05,-1.3464e-05,3451.1,2.4389e+18,3.5e-05,0,0,244.11,-1.5157e+08,3343.3,1.5261e-23,10,1.2196e+22,0,-0.00011166,0,4.4474e-18,1.6196e-09,1.112e-14,1,82200,0,82200,0
0,1.5,0,-1.4013e-45,4.5558e-33,0,7.3323e+09,12529,7.3323e+09,1944.6,1.455e-05,-1.351e-05,3451,2.4389e+18,3.5e-05,0,0,244.09,-1.5148e+08,3342.6,1.54e-23,10,1.2196e+22,0,-0.00011164,0,2.379e-18,1.6244e-09,5.948e-15,1,82500,0,82500,0
0,1.5,0,-2.7465e-45,9.6905e-33,0,7.3219e+09,12629,7.3219e+09,1944.4,1.4594e-05,-1.3458e-05,3450.9,2.4389e+18,3.5e-05,0,0,244.07,-1.5138e+08,3342,1.5542e-23,10,1.2196e+22,0,-0.00011163,0,7.1118e-18,1.6291e-09,1.7782e-14,1,82800,0,82800,0
0,1.5,0,-4.0918e-45,1.4825e-32,0,7.3116e+09,12729,7.3116e+09,1944.2,1.4638e-05,-1.3406e-05,3450.8,2.4389e+18,3.5e-05,0,0,244.05,-1.5129e+08,3341.4,1.5683e-23,10,1.2196e+22,0,-0.00011162,0,4.9349e-18,1.6339e-09,1.2339e-14,1,83100,0,83100,0
0,1.5,0,-5.437e-45,1.996e-32,0,7.3012e+09,12829,7.3012e+09,1944.1,1.4682e-05,-1.3354e-05,3450.6,2.4389e+18,3.5e-05,0,0,244.03,-1.512e+08,3340.7,1.5825e-23,10,1.2196e+22,0,-0.0001116,0,2.7581e-18,1.6386e-09,6.8963e-15,1,83400,0,83400,0
0,1.5,0,-1.0706e-44,3.7224e-32,0,7.2909e+09,12931,7.2909e+09,1943.9,1.4727e-05,-1.3207e-05,3450.5,2.4389e+18,3.5e-05,0,0,244.01,-1.511e+08,3340.1,1.597e-23,10,1.2196e+22,0,-0.00011159,0,7.7339e-18,1.6433e-09,1.9338e-14,1,83700,0,83700,0
0,1.5,0,-1.6535e-44,5.6222e-32,0,7.2805e+09,13032,7.2805e+09,1943.7,1.4771e-05,-1.3046e-05,3450.4,2.4389e+18,3.5e-05,0,0,243.99,-1.5101e+08,3339.5,1.6114e-23,10,1.2196e+22,0,-0.00011158,0,5.4534e-18,1.6481e-09,1.3636e-14,1,84000,0,84000,0
0,1.5,0,-2.2365e-44,7.5219e-32,0,7.2702e+09,13134,7.2702e+09,1943.6,1.4815e-05,-1.2885e-05,3450.3,2.4389e+18,3.5e-05,0,0,243.97,-1.5091e+08,3338.9,1.6259e-23,10,1.2196e+22,0,-0.00011156,0,3.1728e-18,1.6529e-09,7.9338e-15,1,84300,0,84300,0
0,1.5,0,-2.6513e-44,9.1431e-32,0,7.2598e+09,13236,7.2598e+09,1943.4,1.486e-05,-1.2829e-05,3450.2,2.4389e+18,3.5e-05,0,0,243.95,-1.5082e+08,3338.2,1.6406e-23,10,1.2196e+22,0,-0.00011155,0,8.4049e-18,1.6576e-09,2.1016e-14,1,84600,0,84600,0
0,1.5,0,-3.01e-44,1.0671e-31,0,7.2495e+09,13339,7.2495e+09,1943.3,1.4904e-05,-1.2808e-05,3450.1,2.4389e+18,3.5e-05,0,0,243.93,-1.5073e+08,3337.6,1.6554e-23,10,1.2196e+22,0,-0.00011154,0,6.0156e-18,1.6624e-09,1.5042e-14,1,84900,0,84900,0
0,1.5,0,-3.3687e-44,1.22e-31,0,7.2391e+09,13442,7.2391e+09,1943.1,1.4949e-05,-1.2787e-05,3450,2.4389e+18,3.5e-05,0,0,243.91,-1.5063e+08,3337,1.6702e-23,10,1.2196e+22,0,-0.00011153,0,3.6262e-18,1.6672e-09,9.0669e-15,1,85200,0,85200,0
0,1.5,0,-5.0727e-44,1.918e-31,0,7.2288e+09,13546,7.2288e+09,1942.9,1.4993e-05,-1.2957e-05,3449.9,2.4389e+18,3.5e-05,0,0,243.89,-1.5054e+08,3336.3,1.6852e-23,10,1.2196e+22,0,-0.00011151,0,9.1315e-18,1.6719e-09,2.2832e-14,1,85500,0,85500,0
0,1.5,0,-7.5838e-44,2.9431e-31,0,7.2184e+09,13650,7.2184e+09,1942.8,1.5038e-05,-1.3241e-05,3449.8,2.4389e+18,3.5e-05,0,0,243.87,-1.5044e+08,3335.7,1.7003e-23,10,1.2196e+22,0,-0.0001115,0,6.6254e-18,1.6767e-09,1.6566e-14,1,85800,0,85800,0
0,1.5,0,-1.0095e-43,3.9682e-31,0,7.2081e+09,13754,7.2081e+09,1942.6,1.5082e-05,-1.3526e-05,3449.6,2.4389e+18,3.5e-05,0,0,243.85,-1.5035e+08,3335.1,1.7154e-23,10,1.2196e+22,0,-0.00011149,0,4.1194e-18,1.6815e-09,1.03e-14,1,86100,0,86100,0
0,1.5,0,-1.6799e-43,6.522e-31,0,7.1977e+09,13859,7.1977e+09,1942.4,1.5127e-05,-1.3902e-05,3449.5,2.4389e+18,3.5e-05,0,0,243.83,-1.5026e+08,3334.4,1.7307e-23,10,1.2196e+22,0,-0.00011147,0,9.9099e-18,1.6863e-09,2.4778e-14,1,86400,0,86400,0
0,1.5,0,-2.7695e-43,1.0605e-30,0,7.1874e+09,13965,7.1874e+09,1942.3,1.5172e-05,-1.437e-05,3449.4,2.4389e+18,3.5e-05,0,0,243.81,-1.5016e+08,3333.8,1.7462e-23,10,1.2196e+22,0,-0.00011146,0,7.2785e-18,1.691e-09,1.8199e-14,1,86700,0,86700,0
0,1.5,0,-3.8592e-43,1.4687e-30,0,7.177e+09,14070,7.177e+09,1942.1,1.5216e-05,-1.4838e-05,3449.3,2.4389e+18,3.5e-05,0,0,243.79,-1.5007e+08,3333.1,1.7616e-23,10,1.2196e+22,0,-0.00011145,0,4.6472e-18,1.6958e-09,1.1619e-14,1,87000,0,87000,0
0,1.5,0,-4.8513e-43,1.8797e-30,0,7.1667e+09,14177,7.1667e+09,1941.9,1.5261e-05,-1.5291e-05,3449.2,2.4389e+18,3.5e-05,0,0,243.77,-1.4997e+08,3332.5,1.7771e-23,10,1.2196e+22,0,-0.00011143,0,1.0727e-17,1.7006e-09,2.6821e-14,1,87300,0,87300,0
0,1.5,0,-5.6809e-43,2.2952e-30,0,7.1563e+09,14284,7.1563e+09,1941.8,1.5306e-05,-1.5719e-05,3449.1,2.4389e+18,3.5e-05,0,0,243.75,-1.4988e+08,3331.9,1.7929e-23,10,1.2196e+22,0,-0.00011142,0,7.9702e-18,1.7054e-09,1.9929e-14,1,87600,0,87600,0
0,1.5,0,-6.5104e-43,2.7106e-30,0,7.146e+09,14391,7.146e+09,1941.6,1.5351e-05,-1.6148e-05,3449,2.4389e+18,3.5e-05,0,0,243.73,-1.4979e+08,3331.2,1.8087e-23,10,1.2196e+22,0,-0.00011141,0,5.2134e-18,1.7102e-09,1.3036e-14,1,87900,0,87900,0
0,1.5,0,-8.1741e-43,3.5029e-30,0,7.1356e+09,14498,7.1357e+09,1941.5,1.5395e-05,-1.6535e-05,3448.9,2.4389e+18,3.5e-05,0,0,243.71,-1.4969e+08,3330.6,1.8245e-23,10,1.2196e+22,0,-0.0001114,0,1.1598e-17,1.715e-09,2.9e-14,1,88200,0,88200,0
0,1.5,0,-1.234e-42,5.4254e-30,0,7.1253e+09,14606,7.1253e+09,1941.3,1.544e-05,-1.6801e-05,3448.7,2.4389e+18,3.5e-05,0,0,243.68,-1.496e+08,3330,1.8406e-23,10,1.2196e+22,0,-0.00011138,0,8.7101e-18,1.7198e-09,2.1779e-14,1,88500,0,88500,0
0,1.5,0,-1.6506e-42,7.348e-30,0,7.1149e+09,14715,7.115e+09,1941.1,1.5485e-05,-1.7067e-05,3448.6,2.4389e+18,3.5e-05,0,0,243.66,-1.4951e+08,3329.3,1.8567e-23,10,1.2196e+22,0,-0.00011137,0,5.8226e-18,1.7246e-09,1.4559e-14,1,88800,0,88800,0
0,1.5,0,-2.2649e-42,1.0055e-29,0,7.1046e+09,14823,7.1046e+09,1941,1.553e-05,-1.7311e-05,3448.5,2.4389e+18,3.5e-05,0,0,243.64,-1.4941e+08,3328.7,1.8728e-23,10,1.2196e+22,0,-0.00011136,0,1.2529e-17,1.7294e-09,3.1327e-14,1,89100,0,89100,0
0,1.5,0,-4.2635e-42,1.8254e-29,0,7.0943e+09,14933,7.0943e+09,1940.8,1.5575e-05,-1.7401e-05,3448.4,2.4389e+18,3.5e-05,0,0,243.62,-1.4932e+08,3328,1.8892e-23,10,1.2196e+22,0,-0.00011134,0,9.5039e-18,1.7342e-09,2.3764e-14,1,89400,0,89400,0
0,1.5,0,-6.2621e-42,2.6453e-29,0,7.0839e+09,15043,7.0839e+09,1940.6,1.562e-05,-1.7491e-05,3448.3,2.4389e+18,3.5e-05,0,0,243.6,-1.4922e+08,3327.4,1.9056e-23,10,1.2196e+22,0,-0.00011133,0,6.4792e-18,1.739e-09,1.6201e-14,1,89700,0,89700,0
0,1.5,0,-8.2607e-42,3.4653e-29,0,7.0736e+09,15153,7.0736e+09,1940.5,1.5665e-05,-1.7581e-05,3448.2,2.4389e+18,3.5e-05,0,0,243.58,-1.4913e+08,3326.8,1.9221e-23,10,1.2196e+22,0,-0.00011132,0,3.4545e-18,1.7438e-09,8.6384e-15,1,90000,0,90000,0
0,1.5,0,-9.8117e-42,4.4038e-29,0,7.0632e+09,15264,7.0632e+09,1940.3,1.571e-05,-1.7528e-05,3448.1,2.4389e+18,3.5e-05,0,0,243.56,-1.4904e+08,3326.1,1.9388e-23,10,1.2196e+22,0,-0.0001113,0,1.0346e-17,1.7486e-09,2.5871e-14,1,90300,0,90300,0
