"velocity:0","velocity:1","velocity:2","u_f:0","u_f:1","u_f:2","p_f","p_c","p","T","porosity","peridotite","density","viscosity","thermal_expansivity","porosity_change","peridotite_change","nonadiabatic_temperature","nonadiabatic_pressure","melt_density","permeability","melt_viscosity","compaction_viscosity","melt_fraction","adiabatic_heating","latent_heat","shear_heating","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,1.5016,0,-2.0787e-11,1.5122,0,4.7616e+09,-5.3036e+05,4.7611e+09,1897.2,0.016341,0.015338,3424.2,2.1153e+18,3.5e-05,2.5392e-08,0.015612,232.06,-1.2181e+08,3172.4,2.1109e-14,10,7.6214e+19,0.040256,-0.00010807,-0.00054581,2.0509e-10,1,1.575e+05,0,1.575e+05,0
0,1.5017,0,-3.3308e-11,1.5134,0,4.7513e+09,-4.964e+05,4.7508e+09,1896.7,0.017128,0.016087,3424.1,2.1009e+18,3.5e-05,2.6613e-08,0.016364,231.71,-1.2171e+08,3171.7,2.4591e-14,10,7.3089e+19,0.041205,-0.00010804,-0.00055309,1.9323e-10,1,1.578e+05,0,1.578e+05,0
0,1.5018,0,-4.583e-11,1.5145,0,4.741e+09,-4.6244e+05,4.7405e+09,1896.2,0.017915,0.016835,3424,2.0865e+18,3.5e-05,2.7834e-08,0.017116,231.36,-1.2161e+08,3171,2.8074e-14,10,6.9965e+19,0.042155,-0.000108,-0.00056035,1.8182e-10,1,1.581e+05,0,1.581e+05,0
0,1.5018,0,-5.8352e-11,1.5156,0,4.7307e+09,-4.2848e+05,4.7303e+09,1895.7,0.018703,0.017583,3423.9,2.0722e+18,3.5e-05,2.9056e-08,0.017868,231,-1.2151e+08,3170.2,3.1556e-14,10,6.684e+19,0.043104,-0.00010797,-0.00056762,1.7041e-10,1,1.584e+05,0,1.584e+05,0
0,1.5019,0,-7.2146e-11,1.5169,0,4.7204e+09,-3.9844e+05,4.72e+09,1895.2,0.019501,0.018346,3423.9,2.0579e+18,3.5e-05,3.03e-08,0.018634,230.64,-1.214e+08,3169.5,3.5992e-14,10,6.4319e+19,0.044053,-0.00010794,-0.00057435,1.5756e-10,1,1.587e+05,0,1.587e+05,0
0,1.5019,0,-8.6121e-11,1.5182,0,4.7101e+09,-3.6896e+05,4.7098e+09,1894.7,0.0203,0.019111,3423.8,2.0436e+18,3.5e-05,3.1548e-08,0.019402,230.28,-1.213e+08,3168.8,4.0564e-14,10,6.1885e+19,0.045002,-0.00010791,-0.000581,1.4497e-10,1,1.59e+05,0,1.59e+05,0
0,1.502,0,-1.001e-10,1.5195,0,4.6999e+09,-3.3948e+05,4.6995e+09,1894.2,0.0211,0.019876,3423.7,2.0293e+18,3.5e-05,3.2795e-08,0.020171,229.92,-1.212e+08,3168.1,4.5137e-14,10,5.945e+19,0.045951,-0.00010787,-0.00058765,1.3239e-10,1,1.593e+05,0,1.593e+05,0
0,1.502,0,-6.7225e-11,1.5209,0,4.6896e+09,-3.1246e+05,4.6893e+09,1893.7,0.021907,0.020652,3423.7,2.0152e+18,3.5e-05,3.4061e-08,0.02095,229.56,-1.211e+08,3167.4,5.0644e-14,10,5.7384e+19,0.0469,-0.00010784,-0.0005939,1.1938e-10,1,1.596e+05,0,1.596e+05,0
0,1.5021,0,-1.8737e-11,1.5224,0,4.6793e+09,-2.8628e+05,4.679e+09,1893.2,0.022716,0.021432,3423.6,2.001e+18,3.5e-05,3.5332e-08,0.021734,229.19,-1.2099e+08,3166.7,5.6463e-14,10,5.5441e+19,0.047848,-0.0001078,-0.00060002,1.0672e-10,1,1.599e+05,0,1.599e+05,0
0,1.5021,0,2.9751e-11,1.5238,0,4.669e+09,-2.6009e+05,4.6688e+09,1892.7,0.023525,0.022212,3423.5,1.9869e+18,3.5e-05,3.6604e-08,0.022517,228.83,-1.2089e+08,3166,6.2283e-14,10,5.3497e+19,0.048797,-0.00010777,-0.00060614,9.4054e-11,1,1.602e+05,0,1.602e+05,0
0,1.5022,0,4.1177e-11,1.5254,0,4.6587e+09,-2.3547e+05,4.6585e+09,1892.2,0.024339,0.023,3423.5,1.9729e+18,3.5e-05,3.7889e-08,0.023309,228.46,-1.2078e+08,3165.3,6.8976e-14,10,5.1779e+19,0.049746,-0.00010773,-0.00061197,8.1753e-11,1,1.605e+05,0,1.605e+05,0
0,1.5022,0,3.0367e-11,1.527,0,4.6485e+09,-2.118e+05,4.6482e+09,1891.7,0.025156,0.023794,3423.4,1.959e+18,3.5e-05,3.9183e-08,0.024106,228.08,-1.2068e+08,3164.6,7.6194e-14,10,5.0196e+19,0.050695,-0.0001077,-0.00061763,7.0171e-11,1,1.608e+05,0,1.608e+05,0
0,1.5023,0,1.9557e-11,1.5286,0,4.6382e+09,-1.8812e+05,4.638e+09,1891.2,0.025973,0.024587,3423.3,1.945e+18,3.5e-05,4.0476e-08,0.024902,227.71,-1.2057e+08,3163.8,8.3411e-14,10,4.8613e+19,0.051644,-0.00010766,-0.00062329,5.8589e-11,1,1.611e+05,0,1.611e+05,0
0,1.5023,0,1.1483e-11,1.5303,0,4.6279e+09,-1.6544e+05,4.6277e+09,1890.6,0.026792,0.025387,3423.3,1.9312e+18,3.5e-05,4.178e-08,0.025705,227.34,-1.2047e+08,3163.1,9.14e-14,10,4.7166e+19,0.052593,-0.00010763,-0.00062875,4.7894e-11,1,1.614e+05,0,1.614e+05,0
0,1.5023,0,6.1442e-12,1.5321,0,4.6176e+09,-1.4376e+05,4.6175e+09,1890.1,0.027614,0.026194,3423.2,1.9175e+18,3.5e-05,4.3094e-08,0.026515,226.96,-1.2036e+08,3162.4,1.0016e-13,10,4.5855e+19,0.053543,-0.00010759,-0.000634,3.8576e-11,1,1.617e+05,0,1.617e+05,0
0,1.5024,0,8.055e-13,1.5339,0,4.6074e+09,-1.2208e+05,4.6072e+09,1889.6,0.028436,0.027,3423.1,1.9038e+18,3.5e-05,4.4407e-08,0.027324,226.59,-1.2025e+08,3161.7,1.0892e-13,10,4.4543e+19,0.054492,-0.00010755,-0.00063926,2.9259e-11,1,1.62e+05,0,1.62e+05,0
0,1.5024,0,-8.442e-12,1.5357,0,4.5971e+09,-1.01e+05,4.597e+09,1889.1,0.02926,0.02781,3423.1,1.8902e+18,3.5e-05,4.5728e-08,0.028137,226.21,-1.2015e+08,3161,1.1831e-13,10,4.3311e+19,0.055442,-0.00010752,-0.00064437,2.1057e-11,1,1.623e+05,0,1.623e+05,0
0,1.5024,0,-2.4204e-11,1.5377,0,4.5868e+09,-80936,4.5868e+09,1888.6,0.030086,0.028628,3423,1.8768e+18,3.5e-05,4.706e-08,0.028958,225.83,-1.2004e+08,3160.3,1.2875e-13,10,4.2209e+19,0.056392,-0.00010748,-0.00064927,1.5159e-11,1,1.626e+05,0,1.626e+05,0
0,1.5024,0,-3.9966e-11,1.5396,0,4.5766e+09,-60874,4.5765e+09,1888.1,0.030912,0.029446,3422.9,1.8634e+18,3.5e-05,4.8393e-08,0.029779,225.44,-1.1993e+08,3159.6,1.3919e-13,10,4.1108e+19,0.057343,-0.00010744,-0.00065416,9.2603e-12,1,1.629e+05,0,1.629e+05,0
0,1.5024,0,-5.2286e-11,1.5416,0,4.5663e+09,-41150,4.5663e+09,1887.5,0.031739,0.030267,3422.9,1.85e+18,3.5e-05,4.9729e-08,0.030602,225.06,-1.1982e+08,3158.8,1.5008e-13,10,4.0047e+19,0.058293,-0.0001074,-0.00065897,4.4109e-12,1,1.632e+05,0,1.632e+05,0
0,1.5024,0,-5.4279e-11,1.5436,0,4.556e+09,-22445,4.556e+09,1887,0.032567,0.031096,3422.8,1.8368e+18,3.5e-05,5.1079e-08,0.031433,224.68,-1.1971e+08,3158.1,1.6233e-13,10,3.911e+19,0.059245,-0.00010736,-0.00066354,3.0167e-12,1,1.635e+05,0,1.635e+05,0
0,1.5024,0,-5.6271e-11,1.5457,0,4.5458e+09,-3739.2,4.5458e+09,1886.5,0.033395,0.031924,3422.7,1.8237e+18,3.5e-05,5.2429e-08,0.032265,224.29,-1.196e+08,3157.4,1.7457e-13,10,3.8174e+19,0.060196,-0.00010732,-0.00066811,1.6225e-12,1,1.638e+05,0,1.638e+05,0
0,1.5024,0,-5.6582e-11,1.5478,0,4.5355e+09,14821,4.5355e+09,1886,0.034224,0.032755,3422.7,1.8105e+18,3.5e-05,5.3781e-08,0.033097,223.91,-1.1949e+08,3156.7,1.8706e-13,10,3.7253e+19,0.061148,-0.00010728,-0.00067265,9.3718e-13,1,1.641e+05,0,1.641e+05,0
0,1.5024,0,-4.5117e-11,1.5501,0,4.5253e+09,32362,4.5253e+09,1885.4,0.035053,0.033594,3422.6,1.7977e+18,3.5e-05,5.5147e-08,0.033938,223.52,-1.1937e+08,3156,2.0122e-13,10,3.6448e+19,0.0621,-0.00010724,-0.00067692,5.0294e-12,1,1.644e+05,0,1.644e+05,0
0,1.5024,0,-3.3653e-11,1.5523,0,4.515e+09,49902,4.5151e+09,1884.9,0.035882,0.034433,3422.5,1.7848e+18,3.5e-05,5.6513e-08,0.034779,223.13,-1.1926e+08,3155.3,2.1538e-13,10,3.5644e+19,0.063052,-0.0001072,-0.0006812,9.1217e-12,1,1.647e+05,0,1.647e+05,0
0,1.5024,0,-2.2188e-11,1.5545,0,4.5047e+09,67443,4.5048e+09,1884.4,0.036711,0.035272,3422.5,1.772e+18,3.5e-05,5.7879e-08,0.03562,222.74,-1.1915e+08,3154.5,2.2955e-13,10,3.4839e+19,0.064005,-0.00010716,-0.00068548,1.3214e-11,1,1.65e+05,0,1.65e+05,0
0,1.5024,0,9.3252e-13,1.5569,0,4.4945e+09,83957,4.4946e+09,1883.8,0.03754,0.03612,3422.4,1.7594e+18,3.5e-05,5.926e-08,0.036471,222.35,-1.1903e+08,3153.8,2.4573e-13,10,3.4141e+19,0.064959,-0.00010712,-0.00068949,2.3771e-11,1,1.653e+05,0,1.653e+05,0
0,1.5024,0,2.4053e-11,1.5593,0,4.4842e+09,1.0047e+05,4.4843e+09,1883.3,0.038369,0.036969,3422.3,1.7469e+18,3.5e-05,6.0642e-08,0.037321,221.95,-1.1892e+08,3153.1,2.6192e-13,10,3.3443e+19,0.065912,-0.00010708,-0.0006935,3.4196e-11,1,1.656e+05,0,1.656e+05,0
0,1.5023,0,4.7174e-11,1.5617,0,4.474e+09,1.1698e+05,4.4741e+09,1882.8,0.039197,0.037818,3422.3,1.7343e+18,3.5e-05,6.2023e-08,0.038171,221.56,-1.1881e+08,3152.4,2.781e-13,10,3.2745e+19,0.066866,-0.00010704,-0.00069751,4.4621e-11,1,1.659e+05,0,1.659e+05,0
0,1.5023,0,3.7955e-11,1.5642,0,4.4637e+09,1.327e+05,4.4639e+09,1882.2,0.040025,0.038675,3422.2,1.722e+18,3.5e-05,6.3418e-08,0.039029,221.17,-1.1869e+08,3151.7,2.9614e-13,10,3.2124e+19,0.067821,-0.00010699,-0.0007013,6.1451e-11,1,1.662e+05,0,1.662e+05,0
0,1.5023,0,2.4116e-11,1.5667,0,4.4535e+09,1.483e+05,4.4536e+09,1881.7,0.040852,0.039533,3422.2,1.7098e+18,3.5e-05,6.4814e-08,0.039887,220.77,-1.1857e+08,3150.9,3.1444e-13,10,3.1513e+19,0.068776,-0.00010695,-0.00070507,7.891e-11,1,1.665e+05,0,1.665e+05,0
0,1.5022,0,1.0277e-11,1.5692,0,4.4432e+09,1.6391e+05,4.4434e+09,1881.2,0.04168,0.04039,3422.1,1.6976e+18,3.5e-05,6.621e-08,0.040746,220.37,-1.1846e+08,3150.2,3.3273e-13,10,3.0903e+19,0.069731,-0.00010691,-0.00070884,9.6369e-11,1,1.668e+05,0,1.668e+05,0
0,1.5022,0,1.7687e-11,1.5718,0,4.433e+09,1.7889e+05,4.4332e+09,1880.6,0.042505,0.041255,3422,1.6856e+18,3.5e-05,6.7616e-08,0.041611,219.97,-1.1834e+08,3149.5,3.5268e-13,10,3.0348e+19,0.070687,-0.00010686,-0.00071243,1.1989e-10,1,1.671e+05,0,1.671e+05,0
0,1.5021,0,3.218e-11,1.5745,0,4.4227e+09,1.9367e+05,4.4229e+09,1880.1,0.04333,0.042121,3422,1.6737e+18,3.5e-05,6.9026e-08,0.042477,219.58,-1.1822e+08,3148.8,3.7317e-13,10,2.981e+19,0.071644,-0.00010682,-0.00071597,1.4492e-10,1,1.674e+05,0,1.674e+05,0
0,1.502,0,4.6674e-11,1.5771,0,4.4125e+09,2.0845e+05,4.4127e+09,1879.6,0.044155,0.042988,3421.9,1.6618e+18,3.5e-05,7.0436e-08,0.043344,219.18,-1.181e+08,3148.1,3.9366e-13,10,2.9273e+19,0.0726,-0.00010677,-0.00071951,1.6996e-10,1,1.677e+05,0,1.677e+05,0
0,1.502,0,4.7561e-11,1.5798,0,4.4022e+09,2.2276e+05,4.4025e+09,1879,0.044979,0.04386,3421.8,1.6501e+18,3.5e-05,7.1854e-08,0.044215,218.78,-1.1798e+08,3147.3,4.1556e-13,10,2.8774e+19,0.073558,-0.00010673,-0.00072293,2.0047e-10,1,1.68e+05,0,1.68e+05,0
0,1.5019,0,4.0285e-11,1.5826,0,4.392e+09,2.3679e+05,4.3923e+09,1878.5,0.0458,0.044735,3421.8,1.6385e+18,3.5e-05,7.3277e-08,0.045089,218.37,-1.1786e+08,3146.6,4.3831e-13,10,2.8298e+19,0.074516,-0.00010668,-0.00072626,2.3347e-10,1,1.683e+05,0,1.683e+05,0
0,1.5018,0,3.3008e-11,1.5854,0,4.3818e+09,2.5082e+05,4.382e+09,1877.9,0.046622,0.045609,3421.7,1.6269e+18,3.5e-05,7.47e-08,0.045963,217.97,-1.1774e+08,3145.9,4.6106e-13,10,2.7821e+19,0.075473,-0.00010663,-0.00072959,2.6646e-10,1,1.686e+05,0,1.686e+05,0
0,1.5017,0,1.562e-11,1.5882,0,4.3715e+09,2.645e+05,4.3718e+09,1877.4,0.047442,0.046488,3421.6,1.6155e+18,3.5e-05,7.613e-08,0.046841,217.57,-1.1762e+08,3145.2,4.8497e-13,10,2.7371e+19,0.076432,-0.00010659,-0.00073282,3.042e-10,1,1.689e+05,0,1.689e+05,0
0,1.5016,0,-1.188e-11,1.5911,0,4.3613e+09,2.7783e+05,4.3616e+09,1876.8,0.04826,0.047371,3421.6,1.6043e+18,3.5e-05,7.7565e-08,0.047722,217.16,-1.175e+08,3144.4,5.1003e-13,10,2.6947e+19,0.077392,-0.00010654,-0.00073596,3.4538e-10,1,1.692e+05,0,1.692e+05,0
0,1.5015,0,-3.938e-11,1.594,0,4.351e+09,2.9117e+05,4.3513e+09,1876.3,0.049078,0.048254,3421.5,1.593e+18,3.5e-05,7.9001e-08,0.048603,216.76,-1.1738e+08,3143.7,5.351e-13,10,2.6522e+19,0.078351,-0.00010649,-0.0007391,3.8657e-10,1,1.695e+05,0,1.695e+05,0
0,1.5014,0,-5.2414e-11,1.5969,0,4.3408e+09,3.0426e+05,4.3411e+09,1875.8,0.049895,0.049139,3421.5,1.5819e+18,3.5e-05,8.0441e-08,0.049486,216.35,-1.1726e+08,3143,5.6104e-13,10,2.6114e+19,0.079311,-0.00010644,-0.00074217,4.3165e-10,1,1.698e+05,0,1.698e+05,0
0,1.5013,0,-4.1338e-11,1.5999,0,4.3306e+09,3.1696e+05,4.3309e+09,1875.2,0.050708,0.05003,3421.4,1.571e+18,3.5e-05,8.1889e-08,0.050374,215.94,-1.1713e+08,3142.3,5.8847e-13,10,2.5734e+19,0.080272,-0.00010639,-0.00074512,4.8111e-10,1,1.701e+05,0,1.701e+05,0
0,1.5012,0,-3.0261e-11,1.6029,0,4.3203e+09,3.2965e+05,4.3207e+09,1874.7,0.051522,0.05092,3421.3,1.56e+18,3.5e-05,8.3337e-08,0.051261,215.54,-1.1701e+08,3141.5,6.1589e-13,10,2.5354e+19,0.081233,-0.00010634,-0.00074808,5.3056e-10,1,1.704e+05,0,1.704e+05,0
0,1.5011,0,-1.9151e-11,1.606,0,4.3101e+09,3.4219e+05,4.3105e+09,1874.1,0.052334,0.051812,3421.3,1.5492e+18,3.5e-05,8.4787e-08,0.05215,215.13,-1.1688e+08,3140.8,6.4392e-13,10,2.4983e+19,0.082195,-0.00010629,-0.00075099,5.8302e-10,1,1.707e+05,0,1.707e+05,0
0,1.5009,0,-7.9391e-12,1.6091,0,4.2999e+09,3.5427e+05,4.3002e+09,1873.6,0.053142,0.05271,3421.2,1.5386e+18,3.5e-05,8.6247e-08,0.053043,214.72,-1.1676e+08,3140.1,6.7373e-13,10,2.464e+19,0.083158,-0.00010624,-0.00075378,6.4068e-10,1,1.71e+05,0,1.71e+05,0
0,1.5008,0,3.2725e-12,1.6122,0,4.2896e+09,3.6636e+05,4.29e+09,1873,0.053951,0.053608,3421.1,1.528e+18,3.5e-05,8.7706e-08,0.053937,214.31,-1.1663e+08,3139.4,7.0355e-13,10,2.4298e+19,0.08412,-0.00010619,-0.00075657,6.9833e-10,1,1.713e+05,0,1.713e+05,0
0,1.5006,0,1.038e-11,1.6153,0,4.2794e+09,3.7837e+05,4.2798e+09,1872.5,0.054758,0.054506,3421.1,1.5175e+18,3.5e-05,8.9167e-08,0.054831,213.9,-1.165e+08,3138.6,7.3367e-13,10,2.3959e+19,0.085083,-0.00010614,-0.00075933,7.5811e-10,1,1.716e+05,0,1.716e+05,0
0,1.5005,0,-1.1242e-11,1.6185,0,4.2692e+09,3.899e+05,4.2696e+09,1871.9,0.055561,0.05541,3421,1.5072e+18,3.5e-05,9.0637e-08,0.05573,213.49,-1.1638e+08,3137.9,7.6588e-13,10,2.365e+19,0.086048,-0.00010608,-0.00076196,8.2384e-10,1,1.719e+05,0,1.719e+05,0
0,1.5003,0,-3.2864e-11,1.6218,0,4.2589e+09,4.0143e+05,4.2594e+09,1871.4,0.056363,0.056315,3421,1.4969e+18,3.5e-05,9.2108e-08,0.056629,213.07,-1.1625e+08,3137.2,7.981e-13,10,2.334e+19,0.087012,-0.00010603,-0.00076458,8.8956e-10,1,1.722e+05,0,1.722e+05,0
0,1.5002,0,-5.4486e-11,1.625,0,4.2487e+09,4.1296e+05,4.2492e+09,1870.8,0.057166,0.057219,3420.9,1.4866e+18,3.5e-05,9.3578e-08,0.057528,212.66,-1.1612e+08,3136.5,8.3032e-13,10,2.3031e+19,0.087976,-0.00010598,-0.00076721,9.5528e-10,1,1.725e+05,0,1.725e+05,0
0,1.5,0,-5.2594e-11,1.6283,0,4.2385e+09,4.2397e+05,4.2389e+09,1870.3,0.057962,0.05813,3420.8,1.4767e+18,3.5e-05,9.5059e-08,0.058433,212.25,-1.1599e+08,3135.7,8.6497e-13,10,2.275e+19,0.088942,-0.00010592,-0.00076969,1.0301e-09,1,1.728e+05,0,1.728e+05,0
0,1.4998,0,-5.0701e-11,1.6316,0,4.2283e+09,4.3498e+05,4.2287e+09,1869.7,0.058758,0.059041,3420.8,1.4667e+18,3.5e-05,9.6541e-08,0.059337,211.83,-1.1586e+08,3135,8.9961e-13,10,2.2469e+19,0.089908,-0.00010587,-0.00077216,1.1037e-09,1,1.731e+05,0,1.731e+05,0
0,1.4996,0,-4.8808e-11,1.6349,0,4.218e+09,4.4599e+05,4.2185e+09,1869.1,0.059555,0.059952,3420.7,1.4568e+18,3.5e-05,9.8022e-08,0.060241,211.42,-1.1573e+08,3134.3,9.3426e-13,10,2.2188e+19,0.090874,-0.00010581,-0.00077464,1.1773e-09,1,1.734e+05,0,1.734e+05,0
0,1.4994,0,-3.5558e-11,1.6383,0,4.2078e+09,4.5657e+05,4.2083e+09,1868.6,0.060346,0.060869,3420.6,1.4471e+18,3.5e-05,9.9512e-08,0.06115,211,-1.156e+08,3133.5,9.7103e-13,10,2.1929e+19,0.091842,-0.00010576,-0.00077699,1.2589e-09,1,1.737e+05,0,1.737e+05,0
0,1.4992,0,-2.0685e-11,1.6417,0,4.1976e+09,4.671e+05,4.1981e+09,1868,0.061136,0.061786,3420.6,1.4374e+18,3.5e-05,1.01e-07,0.062059,210.58,-1.1546e+08,3132.8,1.0081e-12,10,2.1672e+19,0.09281,-0.0001057,-0.00077932,1.34e-09,1,1.74e+05,0,1.74e+05,0
0,1.499,0,-5.8126e-12,1.6451,0,4.1874e+09,4.7762e+05,4.1879e+09,1867.5,0.061926,0.062704,3420.5,1.4278e+18,3.5e-05,1.025e-07,0.062968,210.17,-1.1533e+08,3132.1,1.0452e-12,10,2.1416e+19,0.093777,-0.00010565,-0.00078165,1.421e-09,1,1.743e+05,0,1.743e+05,0
0,1.4988,0,-1.2443e-11,1.6486,0,4.1772e+09,4.878e+05,4.1777e+09,1866.9,0.062711,0.063626,3420.5,1.4184e+18,3.5e-05,1.0399e-07,0.063881,209.75,-1.152e+08,3131.3,1.0841e-12,10,2.1177e+19,0.094746,-0.00010559,-0.00078389,1.5091e-09,1,1.746e+05,0,1.746e+05,0
0,1.4986,0,-2.6241e-11,1.6521,0,4.1669e+09,4.9787e+05,4.1675e+09,1866.4,0.063495,0.06455,3420.4,1.409e+18,3.5e-05,1.055e-07,0.064795,209.33,-1.1506e+08,3130.6,1.1236e-12,10,2.0943e+19,0.095716,-0.00010553,-0.00078608,1.5973e-09,1,1.749e+05,0,1.749e+05,0
0,1.4983,0,-4.0038e-11,1.6556,0,4.1567e+09,5.0794e+05,4.1573e+09,1865.8,0.064278,0.065474,3420.3,1.3997e+18,3.5e-05,1.07e-07,0.065708,208.91,-1.1493e+08,3129.9,1.1631e-12,10,2.0708e+19,0.096685,-0.00010547,-0.00078828,1.6856e-09,1,1.752e+05,0,1.752e+05,0
0,1.4981,0,-3.9298e-11,1.6592,0,4.1465e+09,5.1774e+05,4.1471e+09,1865.2,0.065058,0.066401,3420.3,1.3905e+18,3.5e-05,1.0851e-07,0.066625,208.49,-1.1479e+08,3129.1,1.2042e-12,10,2.0486e+19,0.097656,-0.00010542,-0.0007904,1.7798e-09,1,1.755e+05,0,1.755e+05,0
0,1.4979,0,-2.9834e-11,1.6627,0,4.1363e+09,5.2737e+05,4.1369e+09,1864.7,0.065834,0.067331,3420.2,1.3815e+18,3.5e-05,1.1002e-07,0.067543,208.07,-1.1466e+08,3128.4,1.2461e-12,10,2.0272e+19,0.098627,-0.00010536,-0.00079247,1.8747e-09,1,1.758e+05,0,1.758e+05,0
0,1.4976,0,-2.037e-11,1.6663,0,4.1261e+09,5.3701e+05,4.1267e+09,1864.1,0.066611,0.068261,3420.2,1.3724e+18,3.5e-05,1.1153e-07,0.068461,207.65,-1.1452e+08,3127.7,1.288e-12,10,2.0057e+19,0.099598,-0.0001053,-0.00079453,1.9697e-09,1,1.761e+05,0,1.761e+05,0
0,1.4974,0,-1.3713e-11,1.6699,0,4.1159e+09,5.4645e+05,4.1165e+09,1863.6,0.067384,0.069194,3420.1,1.3635e+18,3.5e-05,1.1304e-07,0.069381,207.23,-1.1438e+08,3126.9,1.3312e-12,10,1.9851e+19,0.10057,-0.00010524,-0.00079655,2.0697e-09,1,1.764e+05,0,1.764e+05,0
0,1.4971,0,-9.8619e-12,1.6736,0,4.1057e+09,5.5569e+05,4.1063e+09,1863,0.068154,0.07013,3420,1.3548e+18,3.5e-05,1.1457e-07,0.070302,206.8,-1.1424e+08,3126.2,1.3755e-12,10,1.9653e+19,0.10154,-0.00010517,-0.00079849,2.1709e-09,1,1.767e+05,0,1.767e+05,0
0,1.4968,0,-6.0111e-12,1.6772,0,4.0955e+09,5.6492e+05,4.0961e+09,1862.4,0.068923,0.071066,3420,1.346e+18,3.5e-05,1.1609e-07,0.071224,206.38,-1.141e+08,3125.5,1.4199e-12,10,1.9455e+19,0.10252,-0.00010511,-0.00080044,2.2721e-09,1,1.77e+05,0,1.77e+05,0
0,1.4965,0,-3.7394e-12,1.6809,0,4.0852e+09,5.7402e+05,4.0859e+09,1861.9,0.06969,0.072004,3419.9,1.3373e+18,3.5e-05,1.1761e-07,0.072147,205.96,-1.1397e+08,3124.7,1.4651e-12,10,1.9263e+19,0.10349,-0.00010505,-0.00080234,2.3777e-09,1,1.773e+05,0,1.773e+05,0
0,1.4963,0,-4.0995e-12,1.6846,0,4.075e+09,5.8287e+05,4.0757e+09,1861.3,0.070453,0.072946,3419.9,1.3288e+18,3.5e-05,1.1914e-07,0.073073,205.53,-1.1382e+08,3124,1.5119e-12,10,1.9081e+19,0.10446,-0.00010499,-0.00080417,2.4846e-09,1,1.776e+05,0,1.776e+05,0
0,1.496,0,-4.4595e-12,1.6884,0,4.0648e+09,5.9173e+05,4.0655e+09,1860.8,0.071215,0.073887,3419.8,1.3204e+18,3.5e-05,1.2067e-07,0.073998,205.11,-1.1368e+08,3123.3,1.5586e-12,10,1.8899e+19,0.10544,-0.00010493,-0.000806,2.5915e-09,1,1.779e+05,0,1.779e+05,0
0,1.4957,0,-3.1459e-12,1.6921,0,4.0546e+09,6.005e+05,4.0553e+09,1860.2,0.071976,0.07483,3419.7,1.3119e+18,3.5e-05,1.222e-07,0.074924,204.68,-1.1354e+08,3122.5,1.606e-12,10,1.872e+19,0.10641,-0.00010486,-0.00080781,2.7023e-09,1,1.782e+05,0,1.782e+05,0
0,1.4954,0,3.1889e-12,1.6959,0,4.0444e+09,6.09e+05,4.0451e+09,1859.6,0.072731,0.075777,3419.7,1.3037e+18,3.5e-05,1.2374e-07,0.075853,204.26,-1.134e+08,3121.8,1.6551e-12,10,1.8551e+19,0.10739,-0.0001048,-0.00080953,2.8145e-09,1,1.785e+05,0,1.785e+05,0
0,1.495,0,9.5238e-12,1.6997,0,4.0342e+09,6.175e+05,4.0349e+09,1859.1,0.073486,0.076725,3419.6,1.2955e+18,3.5e-05,1.2528e-07,0.076781,203.83,-1.1326e+08,3121.1,1.7042e-12,10,1.8383e+19,0.10837,-0.00010473,-0.00081124,2.9267e-09,1,1.788e+05,0,1.788e+05,0
0,1.4947,0,1.4253e-11,1.7035,0,4.024e+09,6.2596e+05,4.0247e+09,1858.5,0.07424,0.077673,3419.6,1.2873e+18,3.5e-05,1.2682e-07,0.07771,203.4,-1.1311e+08,3120.3,1.7536e-12,10,1.8216e+19,0.10934,-0.00010467,-0.00081296,3.0422e-09,1,1.791e+05,0,1.791e+05,0
0,1.4944,0,7.7422e-12,1.7074,0,4.0138e+09,6.3413e+05,4.0145e+09,1857.9,0.074988,0.078625,3419.5,1.2794e+18,3.5e-05,1.2837e-07,0.078642,202.98,-1.1297e+08,3119.6,1.805e-12,10,1.8059e+19,0.11032,-0.0001046,-0.00081457,3.1592e-09,1,1.794e+05,0,1.794e+05,0
0,1.4941,0,1.2314e-12,1.7112,0,4.0036e+09,6.423e+05,4.0043e+09,1857.4,0.075736,0.079578,3419.4,1.2714e+18,3.5e-05,1.2992e-07,0.079574,202.55,-1.1282e+08,3118.8,1.8565e-12,10,1.7903e+19,0.1113,-0.00010454,-0.00081618,3.2762e-09,1,1.797e+05,0,1.797e+05,0
0,1.4937,0,-5.2793e-12,1.7151,0,3.9934e+09,6.5047e+05,3.9941e+09,1856.8,0.076484,0.080531,3419.4,1.2634e+18,3.5e-05,1.3146e-07,0.080505,202.12,-1.1268e+08,3118.1,1.9079e-12,10,1.7747e+19,0.11228,-0.00010447,-0.00081779,3.3931e-09,1,1.8e+05,0,1.8e+05,0
0,1.4934,0,1.6681e-11,1.719,0,3.9832e+09,6.5832e+05,3.9839e+09,1856.2,0.077224,0.081489,3419.3,1.2557e+18,3.5e-05,1.3302e-07,0.08144,201.69,-1.1253e+08,3117.4,1.9617e-12,10,1.7602e+19,0.11326,-0.00010441,-0.0008193,3.5173e-09,1,1.803e+05,0,1.803e+05,0
