"bulk_density","velocity:0","velocity:1","velocity:2","u_f:0","u_f:1","u_f:2","p_f","p_c","p","T","porosity","peridotite","density","viscosity","thermal_expansivity","porosity_change","peridotite_change","nonadiabatic_temperature","nonadiabatic_pressure","melt_density","permeability","melt_viscosity","compaction_viscosity","melt_fraction","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
3121,0,1.351,0,-3.3093e-11,1.7074,0,9.537e+08,-1.0981e+07,9.2635e+08,1294.8,0.6003,-0.00037843,3448,3.6975e+16,3.5e-05,0,0,-317.61,-1.3451e+07,2903.1,1.7043e-10,10,1.129e+19,0,1,2.724e+05,0,2.724e+05,0
3136.1,0,1.3682,0,-9.0807e-11,1.7121,0,9.3606e+08,-1.2108e+07,9.0777e+08,1276.7,0.57408,-0.00033623,3449.9,5.0598e+16,3.5e-05,0,0,-335.45,-1.1564e+07,2903,1.6884e-10,10,1.2499e+19,0,1,2.73e+05,0,2.73e+05,0
3151.2,0,1.3853,0,-1.4852e-10,1.7168,0,9.1843e+08,-1.3234e+07,8.892e+08,1258.6,0.54785,-0.00029403,3451.8,6.4221e+16,3.5e-05,0,0,-353.29,-9.6768e+06,2902.9,1.6725e-10,10,1.3709e+19,0,1,2.736e+05,0,2.736e+05,0
3170.9,0,1.4023,0,-8.6315e-11,1.7201,0,9.0083e+08,-1.462e+07,8.7084e+08,1239.2,0.51399,-0.00025784,3453.9,1.1267e+17,3.5e-05,0,0,-372.43,-7.5797e+06,2903,1.5754e-10,10,1.58e+19,0,1,2.742e+05,0,2.742e+05,0
3192.2,0,1.4193,0,1.5866e-11,1.723,0,8.8324e+08,-1.6091e+07,8.5255e+08,1219.3,0.47757,-0.00022367,3456.1,1.7272e+17,3.5e-05,0,0,-392,-5.4125e+06,2903.1,1.4512e-10,10,1.8184e+19,0,1,2.748e+05,0,2.748e+05,0
3213.5,0,1.4363,0,1.1805e-10,1.7258,0,8.6564e+08,-1.7563e+07,8.3426e+08,1199.5,0.44115,-0.00018949,3458.2,2.3277e+17,3.5e-05,0,0,-411.57,-3.2453e+06,2903.3,1.3269e-10,10,2.0568e+19,0,1,2.754e+05,0,2.754e+05,0
3236,0,1.4516,0,9.7987e-11,1.7256,0,8.4805e+08,-1.9221e+07,8.1592e+08,1178.8,0.40319,-0.00015995,3460.4,4.1517e+17,3.5e-05,0,0,-431.97,-1.1302e+06,2903.4,1.1623e-10,10,2.452e+19,0,1,2.76e+05,0,2.76e+05,0
3259.2,0,1.4659,0,4.5812e-12,1.7236,0,8.3046e+08,-2.0991e+07,7.9756e+08,1157.7,0.36431,-0.0001332,3462.7,6.7097e+17,3.5e-05,0,0,-452.85,9.5348e+05,2903.7,9.7331e-11,10,2.9411e+19,0,1,2.766e+05,0,2.766e+05,0
3282.5,0,1.4802,0,-8.8824e-11,1.7216,0,8.1287e+08,-2.2761e+07,7.7919e+08,1136.5,0.32542,-0.00010645,3465,9.2677e+17,3.5e-05,0,0,-473.74,3.0372e+06,2903.9,7.8437e-11,10,3.4303e+19,0,1,2.772e+05,0,2.772e+05,0
3304.8,0,1.4925,0,-1.7917e-10,1.7179,0,7.9526e+08,-2.4608e+07,7.6072e+08,1115.4,0.2887,-8.6971e-05,3467.3,1.495e+18,3.5e-05,0,0,-494.62,5.0203e+06,2904.1,6.1944e-11,10,4.2007e+19,0,1,2.778e+05,0,2.778e+05,0
3326.1,0,1.5027,0,-2.6646e-10,1.7125,0,7.7763e+08,-2.6534e+07,7.4216e+08,1094.2,0.25413,-7.4768e-05,3469.6,2.3757e+18,3.5e-05,0,0,-515.5,6.9027e+06,2904.3,4.7853e-11,10,5.2525e+19,0,1,2.784e+05,0,2.784e+05,0
3347.4,0,1.5129,0,-3.5375e-10,1.7071,0,7.5999e+08,-2.8459e+07,7.2359e+08,1073.1,0.21957,-6.2565e-05,3471.9,3.2564e+18,3.5e-05,0,0,-536.38,8.7852e+06,2904.5,3.3762e-11,10,6.3043e+19,0,1,2.79e+05,0,2.79e+05,0
3367.4,0,1.5217,0,-4.3969e-10,1.7004,0,7.4231e+08,-3.0445e+07,7.0489e+08,1052.6,0.1874,-5.5502e-05,3474.1,4.6785e+18,3.5e-05,0,0,-556.58,1.0529e+07,2904.6,2.2591e-11,10,7.9401e+19,0,1,2.796e+05,0,2.796e+05,0
3385.3,0,1.528,0,-5.2336e-10,1.6914,0,7.2455e+08,-3.2531e+07,6.8596e+08,1033.2,0.1592,-5.7007e-05,3476.1,7.003e+18,3.5e-05,0,0,-575.67,1.204e+07,2904.5,1.6286e-11,10,1.0549e+20,0,1,2.802e+05,0,2.802e+05,0
3403.1,0,1.5343,0,-6.0704e-10,1.6825,0,7.0679e+08,-3.4618e+07,6.6703e+08,1013.9,0.131,-5.8512e-05,3478.2,9.3275e+18,3.5e-05,0,0,-594.75,1.3552e+07,2904.5,9.9803e-12,10,1.3159e+20,0,1,2.808e+05,0,2.808e+05,0
3419.8,0,1.5399,0,-6.0908e-10,1.6721,0,6.8893e+08,-3.6791e+07,6.4786e+08,995.32,0.10485,-6.6557e-05,3480.2,1.2116e+19,3.5e-05,0,0,-613.03,1.4827e+07,2904.3,4.87e-12,10,1.7178e+20,0,1,2.814e+05,0,2.814e+05,0
3432.9,0,1.5431,0,-3.6622e-10,1.6576,0,6.7076e+08,-3.9225e+07,6.2798e+08,979.19,0.084874,-9.4226e-05,3481.8,1.6298e+19,3.5e-05,0,0,-628.89,1.5389e+07,2903.8,3.3443e-12,10,2.5429e+20,0,1,2.82e+05,0,2.82e+05,0
3445.9,0,1.5464,0,-1.2336e-10,1.6432,0,6.5258e+08,-4.1659e+07,6.081e+08,963.06,0.064895,-0.0001219,3483.5,2.048e+19,3.5e-05,0,0,-644.76,1.5951e+07,2903.4,1.8186e-12,10,3.368e+20,0,1,2.826e+05,0,2.826e+05,0
3458.3,0,1.5494,0,8.325e-11,1.6277,0,6.3418e+08,-4.3978e+07,5.8808e+08,947.4,0.046035,-0.00014994,3485.1,2.4708e+19,3.5e-05,0,0,-660.14,1.6366e+07,2902.8,4.6467e-13,10,4.6001e+20,0,1,2.832e+05,0,2.832e+05,0
3465.9,0,1.5507,0,3.6105e-11,1.6057,0,6.1415e+08,-4.5488e+07,5.6703e+08,935.08,0.035009,-0.00018063,3486.3,2.9254e+19,3.5e-05,0,0,-672.19,1.5755e+07,2901.8,3.1331e-13,10,8.6812e+20,0,1,2.838e+05,0,2.838e+05,0
3473.5,0,1.552,0,-1.1041e-11,1.5836,0,5.9412e+08,-4.6998e+07,5.4599e+08,922.76,0.023983,-0.00021132,3487.5,3.38e+19,3.5e-05,0,0,-684.24,1.5144e+07,2900.8,1.6195e-13,10,1.2762e+21,0,1,2.844e+05,0,2.844e+05,0
3481.1,0,1.5532,0,-5.8187e-11,1.5615,0,5.7409e+08,-4.8508e+07,5.2494e+08,910.44,0.012958,-0.00024201,3488.7,3.8346e+19,3.5e-05,0,0,-696.29,1.4533e+07,2899.8,1.0598e-14,10,1.6844e+21,0,1,2.85e+05,0,2.85e+05,0
3484.1,0,1.5535,0,-3.8598e-11,1.5212,0,5.4158e+08,-3.7435e+07,5.0371e+08,901.61,0.0091998,-0.00019238,3489.5,4.1092e+19,3.5e-05,0,0,-704.86,1.3735e+07,2898.4,7.2096e-15,10,7.4058e+21,0,1,2.856e+05,0,2.856e+05,0
3487.1,0,1.5537,0,-1.9009e-11,1.4808,0,5.0908e+08,-2.6361e+07,4.8248e+08,892.77,0.0054417,-0.00014276,3490.3,4.3838e+19,3.5e-05,0,0,-713.43,1.2936e+07,2897.1,3.8211e-15,10,1.3127e+22,0,1,2.862e+05,0,2.862e+05,0
3490.1,0,1.554,0,5.8002e-13,1.4404,0,4.7658e+08,-1.5288e+07,4.6125e+08,883.93,0.0016837,-9.3131e-05,3491.1,4.6584e+19,3.5e-05,0,0,-721.99,1.2137e+07,2895.7,4.3249e-16,10,1.8849e+22,0,1,2.868e+05,0,2.868e+05,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.874e+05,0,2.874e+05,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.88e+05,0,2.88e+05,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.886e+05,0,2.886e+05,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.892e+05,0,2.892e+05,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.898e+05,0,2.898e+05,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.904e+05,0,2.904e+05,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.91e+05,0,2.91e+05,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.916e+05,0,2.916e+05,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.922e+05,0,2.922e+05,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.928e+05,0,2.928e+05,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.934e+05,0,2.934e+05,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.94e+05,0,2.94e+05,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.946e+05,0,2.946e+05,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.952e+05,0,2.952e+05,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.958e+05,0,2.958e+05,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.964e+05,0,2.964e+05,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.97e+05,0,2.97e+05,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.976e+05,0,2.976e+05,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.982e+05,0,2.982e+05,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.988e+05,0,2.988e+05,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.994e+05,0,2.994e+05,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3e+05,0,3e+05,0
